Temps,Temperature,Frequency,Cpu_usage,Cpu_memory
1699359412.898,58.913,1800.0,27.0,11.2
1699359412.988,58.913,1800.0,25.0,11.2
1699359413.079,57.939,1800.0,25.0,11.2
1699359413.172,58.426,1800.0,26.3,11.2
1699359413.261,58.426,1800.0,25.7,11.2
1699359413.346,59.4,1800.0,25.5,11.2
1699359413.38,59.4,1800.0,25.5,11.2
1699359413.47,57.939,1800.0,25.0,11.2
1699359413.561,58.426,1800.0,27.0,11.2
1699359413.654,58.426,1800.0,24.3,11.2
1699359413.749,58.913,1800.0,31.6,11.2
1699359413.836,58.426,1800.0,25.7,11.2
1699359413.849,58.913,1800.0,26.7,11.2
1699359413.926,58.913,1800.0,25.0,11.2
1699359414.016,59.887,1800.0,25.0,11.2
1699359414.106,58.426,1800.0,25.0,11.2
1699359414.2,59.887,1800.0,24.3,11.2
1699359414.293,58.426,1800.0,25.0,11.2
1699359414.352,58.913,1800.0,25.4,11.2
1699359414.383,58.913,1800.0,27.0,11.2
1699359414.475,58.913,1800.0,25.0,11.2
1699359414.598,58.913,1800.0,26.0,11.2
1699359414.689,58.426,1800.0,25.0,11.2
1699359414.783,58.913,1800.0,24.3,11.2
1699359414.855,59.4,1800.0,25.5,11.2
1699359414.871,58.913,1800.0,27.8,11.2
1699359414.961,58.426,1800.0,25.0,11.2
1699359415.056,58.913,1800.0,34.2,11.0
1699359415.162,58.426,1800.0,50.0,10.5
1699359415.259,59.4,1800.0,50.0,10.6
1699359415.356,58.913,1800.0,51.3,10.7
1699359415.361,58.913,1800.0,42.1,10.7
1699359415.457,59.887,1800.0,51.2,10.8
1699359415.558,59.4,1800.0,50.0,10.9
1699359415.66,59.4,1800.0,58.5,11.0
1699359415.769,59.887,1800.0,81.4,11.1
1699359415.864,58.913,1800.0,57.2,11.1
1699359415.902,60.374,1800.0,36.5,11.1
1699359415.996,59.887,1800.0,28.2,11.1
1699359416.086,60.861,1800.0,22.9,11.1
1699359416.176,59.4,1800.0,25.0,11.1
1699359416.266,58.913,1800.0,25.0,11.1
1699359416.359,59.4,1800.0,25.0,11.1
1699359416.367,59.4,1800.0,25.1,11.1
1699359416.452,59.4,1800.0,26.3,11.1
1699359416.545,58.913,1800.0,24.3,11.1
1699359416.633,58.913,1800.0,27.8,11.1
1699359416.723,59.887,1800.0,25.0,11.1
1699359416.814,60.374,1800.0,25.0,11.1
1699359416.869,58.426,1800.0,25.4,11.1
1699359416.907,59.887,1800.0,25.0,11.1
1699359416.999,59.4,1800.0,24.3,11.1
1699359417.092,59.4,1800.0,26.3,11.1
1699359417.211,59.887,1800.0,25.5,11.1
1699359417.303,59.4,1800.0,26.3,11.1
1699359417.372,58.913,1800.0,25.7,11.1
1699359417.396,59.4,1800.0,25.0,11.1
1699359417.487,59.887,1800.0,27.0,11.1
1699359417.581,59.4,1800.0,24.3,11.1
1699359417.669,60.374,1800.0,25.7,11.1
1699359417.76,59.4,1800.0,25.0,11.1
1699359417.851,58.426,1800.0,24.3,11.1
1699359417.875,58.426,1800.0,25.7,11.1
1699359417.942,59.887,1800.0,27.8,11.1
1699359418.033,59.4,1800.0,26.3,11.1
1699359418.128,58.913,1800.0,24.3,11.1
1699359418.219,59.4,1800.0,25.0,11.1
1699359418.308,58.913,1800.0,25.0,11.1
1699359418.378,58.913,1800.0,25.1,11.1
1699359418.431,59.4,1800.0,25.0,11.1
1699359418.522,58.913,1800.0,25.0,11.1
1699359418.616,58.426,1800.0,26.3,11.1
1699359418.71,58.426,1800.0,31.6,11.1
1699359418.799,58.426,1800.0,25.7,11.1
1699359418.883,60.374,1800.0,26.7,11.1
1699359418.89,58.426,1800.0,27.0,11.1
1699359418.981,58.913,1800.0,25.0,11.1
1699359419.073,59.887,1800.0,24.3,11.1
1699359419.167,59.4,1800.0,26.3,11.1
1699359419.262,58.913,1800.0,26.3,11.1
1699359419.351,58.913,1800.0,25.0,11.1
1699359419.386,57.939,1800.0,25.4,11.1
1699359419.442,59.887,1800.0,25.7,11.1
1699359419.533,58.913,1800.0,27.0,11.1
1699359419.657,59.4,1800.0,24.0,11.1
1699359419.75,58.913,1800.0,25.0,11.1
1699359419.84,59.4,1800.0,27.0,11.1
1699359419.889,60.374,1800.0,25.7,11.1
1699359419.929,59.887,1800.0,25.0,11.1
1699359420.019,59.887,1800.0,25.0,11.1
1699359420.11,58.913,1800.0,22.9,11.1
1699359420.2,59.887,1800.0,27.0,11.1
1699359420.295,59.4,1800.0,24.3,11.1
1699359420.385,59.887,1800.0,25.0,11.1
1699359420.396,59.887,1800.0,24.9,11.1
1699359420.474,59.887,1800.0,27.8,11.1
1699359420.564,58.913,1800.0,25.0,11.1
1699359420.656,59.887,1800.0,24.3,11.1
1699359420.747,58.426,1800.0,25.0,11.1
1699359420.876,59.887,1800.0,26.9,11.1
1699359420.899,59.4,1800.0,25.7,11.1
1699359420.967,58.426,1800.0,25.0,11.1
1699359421.06,59.4,1800.0,27.8,11.1
1699359421.153,59.4,1800.0,28.9,11.1
1699359421.247,59.4,1800.0,31.6,11.1
1699359421.348,58.913,1800.0,35.0,11.0
1699359421.404,59.4,1800.0,32.7,10.2
1699359421.458,60.374,1800.0,51.2,10.6
1699359421.552,60.374,1800.0,50.0,10.7
1699359421.651,58.913,1800.0,48.7,10.8
1699359421.756,58.913,1800.0,52.4,10.9
1699359421.861,59.4,1800.0,50.0,10.9
1699359421.908,59.4,1800.0,50.0,11.0
1699359421.967,60.374,1800.0,61.9,11.0
1699359422.078,59.4,1800.0,80.0,11.1
1699359422.171,59.887,1800.0,36.1,11.1
1699359422.296,59.887,1800.0,25.5,11.1
1699359422.389,59.4,1800.0,25.0,11.1
1699359422.414,58.913,1800.0,45.5,11.1
1699359422.485,59.887,1800.0,28.2,11.1
1699359422.579,60.374,1800.0,24.3,11.1
1699359422.67,59.887,1800.0,24.3,11.1
1699359422.761,59.887,1800.0,25.0,11.1
1699359422.853,59.887,1800.0,28.9,11.1
1699359422.917,58.913,1800.0,25.7,11.1
1699359422.945,59.887,1800.0,27.0,11.1
1699359423.04,59.4,1800.0,24.3,11.1
1699359423.133,58.913,1800.0,24.3,11.1
1699359423.223,59.4,1800.0,25.0,11.1
1699359423.312,59.4,1800.0,27.0,11.1
1699359423.403,60.374,1800.0,25.0,11.1
1699359423.42,60.861,1800.0,25.0,11.1
1699359423.529,59.4,1800.0,26.0,11.1
1699359423.624,59.4,1800.0,26.3,11.1
1699359423.723,59.4,1800.0,30.8,11.1
1699359423.814,59.4,1800.0,25.0,11.1
1699359423.908,58.913,1800.0,28.2,11.1
1699359423.924,58.913,1800.0,27.4,11.1
1699359424.0,58.426,1800.0,25.0,11.1
1699359424.093,58.426,1800.0,24.3,11.1
1699359424.186,59.887,1800.0,26.3,11.1
1699359424.281,59.4,1800.0,24.3,11.1
1699359424.371,58.913,1800.0,25.0,11.1
1699359424.427,58.913,1800.0,25.0,11.1
1699359424.462,59.4,1800.0,25.0,11.1
1699359424.554,58.913,1800.0,25.0,11.1
1699359424.648,58.913,1800.0,26.3,11.1
1699359424.778,58.913,1800.0,23.5,11.1
1699359424.868,59.4,1800.0,27.0,11.1
1699359424.929,59.4,1800.0,25.4,11.1
1699359424.959,60.374,1800.0,25.7,11.1
1699359425.05,58.426,1800.0,25.0,11.1
1699359425.143,58.913,1800.0,26.3,11.1
1699359425.238,59.4,1800.0,24.3,11.1
1699359425.333,58.913,1800.0,25.6,11.1
1699359425.421,58.913,1800.0,23.5,11.1
1699359425.437,58.913,1800.0,25.2,11.1
1699359425.511,58.913,1800.0,27.8,11.1
1699359425.601,58.913,1800.0,25.0,11.1
1699359425.693,59.4,1800.0,26.3,11.1
1699359425.787,58.913,1800.0,24.3,11.1
1699359425.88,59.4,1800.0,24.3,11.1
1699359425.94,58.426,1800.0,25.9,11.1
1699359425.969,58.426,1800.0,27.8,11.1
1699359426.09,58.913,1800.0,25.0,11.1
1699359426.182,59.887,1800.0,25.0,11.1
1699359426.278,58.426,1800.0,23.7,11.1
1699359426.372,58.426,1800.0,26.3,11.1
1699359426.442,58.913,1800.0,25.0,11.1
1699359426.468,59.887,1800.0,26.3,11.1
1699359426.556,59.887,1800.0,25.0,11.1
1699359426.648,58.913,1800.0,25.0,11.1
1699359426.74,58.913,1800.0,26.3,11.1
1699359426.834,58.913,1800.0,26.3,11.1
1699359426.928,58.913,1800.0,24.3,11.1
1699359426.945,58.426,1800.0,25.7,11.1
1699359427.022,58.913,1800.0,24.3,11.1
1699359427.114,59.4,1800.0,27.0,11.1
1699359427.207,59.887,1800.0,25.0,11.1
1699359427.333,58.913,1800.0,25.5,11.1
1699359427.428,59.4,1800.0,23.7,11.1
1699359427.448,59.4,1800.0,25.5,11.1
1699359427.522,59.4,1800.0,28.9,11.1
1699359427.613,59.887,1800.0,27.8,11.0
1699359427.723,60.374,1800.0,48.8,10.6
1699359427.82,59.887,1800.0,51.3,10.8
1699359427.916,59.4,1800.0,51.3,10.9
1699359427.951,59.887,1800.0,42.8,10.9
1699359428.024,59.4,1800.0,51.2,10.9
1699359428.133,60.374,1800.0,50.0,11.0
1699359428.234,59.887,1800.0,53.8,11.1
1699359428.341,59.887,1800.0,86.0,11.1
1699359428.438,60.374,1800.0,43.6,11.2
1699359428.453,60.374,1800.0,56.5,11.2
1699359428.53,59.887,1800.0,22.2,11.2
1699359428.658,59.887,1800.0,26.9,11.2
1699359428.757,58.913,1800.0,30.8,11.2
1699359428.848,60.374,1800.0,25.0,11.2
1699359428.941,58.913,1800.0,26.3,11.2
1699359428.957,58.913,1800.0,26.7,11.2
1699359429.034,59.4,1800.0,24.3,11.2
1699359429.127,59.887,1800.0,25.0,11.2
1699359429.221,59.4,1800.0,26.3,11.2
1699359429.316,59.4,1800.0,25.6,11.2
1699359429.408,59.887,1800.0,25.0,11.2
1699359429.46,58.426,1800.0,25.1,11.2
1699359429.501,59.887,1800.0,25.0,11.2
1699359429.594,58.913,1800.0,26.3,11.2
1699359429.686,58.426,1800.0,24.3,11.2
1699359429.78,58.913,1800.0,28.2,11.2
1699359429.875,58.913,1800.0,22.2,11.2
1699359429.962,58.913,1800.0,25.4,11.2
1699359429.996,58.913,1800.0,26.5,11.2
1699359430.088,59.4,1800.0,24.3,11.2
1699359430.18,58.913,1800.0,27.0,11.2
1699359430.274,59.4,1800.0,24.3,11.2
1699359430.368,58.913,1800.0,26.3,11.2
1699359430.464,58.913,1800.0,23.7,11.2
1699359430.47,58.913,1800.0,25.1,11.2
1699359430.553,58.426,1800.0,25.7,11.2
1699359430.644,59.887,1800.0,25.0,11.2
1699359430.735,59.4,1800.0,27.0,11.2
1699359430.828,59.4,1800.0,24.3,11.2
1699359430.922,58.913,1800.0,24.3,11.2
1699359430.973,59.4,1800.0,25.9,11.2
1699359431.019,59.4,1800.0,25.6,11.2
1699359431.108,59.4,1800.0,25.0,11.2
1699359431.233,59.887,1800.0,26.5,11.2
1699359431.328,59.887,1800.0,23.7,11.2
1699359431.425,58.426,1800.0,25.6,11.2
1699359431.475,59.887,1800.0,25.4,11.2
1699359431.52,59.887,1800.0,28.2,11.2
1699359431.616,59.887,1800.0,23.7,11.2
1699359431.711,58.426,1800.0,26.3,11.2
1699359431.803,59.4,1800.0,24.3,11.2
1699359431.895,59.4,1800.0,25.0,11.2
1699359431.978,58.913,1800.0,25.0,11.2
1699359431.99,58.913,1800.0,24.3,11.2
1699359432.083,59.4,1800.0,24.3,11.2
1699359432.177,58.426,1800.0,26.3,11.2
1699359432.274,59.4,1800.0,23.7,11.2
1699359432.403,59.887,1800.0,25.5,11.2
1699359432.481,58.913,1800.0,25.4,11.2
1699359432.5,58.913,1800.0,27.5,11.2
1699359432.595,59.4,1800.0,23.7,11.2
1699359432.691,60.374,1800.0,26.3,11.2
1699359432.782,59.887,1800.0,27.0,11.2
1699359432.876,57.939,1800.0,24.3,11.2
1699359432.969,59.4,1800.0,26.3,11.2
1699359432.984,59.4,1800.0,25.9,11.2
1699359433.06,59.4,1800.0,25.0,11.2
1699359433.155,59.4,1800.0,24.3,11.2
1699359433.248,59.4,1800.0,28.2,11.2
1699359433.343,59.4,1800.0,24.3,11.2
1699359433.438,58.913,1800.0,25.6,11.2
1699359433.488,59.887,1800.0,25.4,11.2
1699359433.567,58.913,1800.0,25.5,11.2
1699359433.663,58.913,1800.0,23.7,11.2
1699359433.76,58.426,1800.0,32.5,11.2
1699359433.85,58.426,1800.0,25.7,11.1
1699359433.957,59.4,1800.0,48.8,10.3
1699359433.991,59.887,1800.0,33.3,10.5
1699359434.059,59.4,1800.0,50.0,10.6
1699359434.156,59.887,1800.0,51.3,10.8
1699359434.259,58.913,1800.0,50.0,10.9
1699359434.369,60.861,1800.0,50.0,11.0
1699359434.47,59.4,1800.0,51.2,11.0
1699359434.494,59.887,1800.0,51.5,11.1
1699359434.582,61.835,1800.0,88.4,11.1
1699359434.684,58.913,1800.0,47.6,11.1
1699359434.814,59.887,1800.0,23.5,11.1
1699359434.91,59.4,1800.0,25.6,11.1
1699359434.998,58.913,1800.0,40.8,11.1
1699359435.005,58.913,1800.0,26.3,11.1
1699359435.096,58.913,1800.0,25.0,11.1
1699359435.187,59.4,1800.0,25.0,11.1
1699359435.279,59.4,1800.0,25.0,11.1
1699359435.373,59.4,1800.0,26.3,11.1
1699359435.467,59.4,1800.0,26.3,11.1
1699359435.501,58.913,1800.0,25.5,11.1
1699359435.563,60.374,1800.0,24.3,11.1
1699359435.658,59.4,1800.0,23.7,11.1
1699359435.753,59.887,1800.0,28.2,11.1
1699359435.85,59.887,1800.0,23.7,11.1
1699359435.982,59.4,1800.0,26.4,11.1
1699359436.004,58.426,1800.0,25.9,11.1
1699359436.075,59.887,1800.0,25.0,11.1
1699359436.169,59.4,1800.0,25.6,11.1
1699359436.262,59.4,1800.0,25.0,11.1
1699359436.353,59.887,1800.0,25.0,11.1
1699359436.448,59.887,1800.0,25.6,11.1
1699359436.507,59.4,1800.0,25.0,11.1
1699359436.542,59.887,1800.0,24.3,11.1
1699359436.638,59.4,1800.0,26.3,11.1
1699359436.732,59.4,1800.0,24.3,11.1
1699359436.827,59.887,1800.0,24.3,11.1
1699359436.922,58.426,1800.0,25.6,11.1
1699359437.011,60.374,1800.0,25.0,11.1
1699359437.018,58.426,1800.0,26.3,11.1
1699359437.114,58.426,1800.0,25.6,11.1
1699359437.236,58.426,1800.0,25.0,11.1
1699359437.329,59.4,1800.0,24.3,11.1
1699359437.422,59.887,1800.0,24.3,11.1
1699359437.514,58.426,1800.0,25.0,11.1
1699359437.516,58.426,1800.0,26.3,11.1
1699359437.609,59.4,1800.0,28.9,11.1
1699359437.704,60.861,1800.0,23.7,11.1
1699359437.8,57.939,1800.0,26.3,11.1
1699359437.895,58.426,1800.0,23.7,11.1
1699359437.991,59.4,1800.0,24.3,11.1
1699359438.017,59.4,1800.0,26.1,11.1
1699359438.088,59.887,1800.0,25.6,11.1
1699359438.186,58.913,1800.0,27.5,11.1
1699359438.278,58.913,1800.0,25.0,11.1
1699359438.402,58.913,1800.0,26.0,11.1
1699359438.495,58.913,1800.0,24.3,11.1
1699359438.52,59.887,1800.0,25.5,11.1
1699359438.591,60.374,1800.0,26.3,11.1
1699359438.684,60.374,1800.0,30.8,11.1
1699359438.78,59.4,1800.0,26.3,11.1
1699359438.874,59.4,1800.0,24.3,11.1
1699359438.969,59.4,1800.0,24.3,11.1
1699359439.022,58.913,1800.0,26.4,11.1
1699359439.065,59.4,1800.0,25.6,11.1
1699359439.163,59.4,1800.0,25.6,11.1
1699359439.259,59.4,1800.0,26.3,11.1
1699359439.353,59.887,1800.0,23.7,11.1
1699359439.446,58.426,1800.0,25.0,11.1
1699359439.525,58.913,1800.0,25.4,11.1
1699359439.571,58.913,1800.0,26.0,11.1
1699359439.665,59.4,1800.0,26.3,11.1
1699359439.761,59.887,1800.0,25.6,11.1
1699359439.857,57.939,1800.0,27.5,11.1
1699359439.953,58.913,1800.0,24.3,11.1
1699359440.028,59.4,1800.0,25.9,11.1
1699359440.05,58.426,1800.0,25.6,11.1
1699359440.146,59.4,1800.0,24.3,11.1
1699359440.248,59.887,1800.0,40.5,10.1
1699359440.36,58.913,1800.0,48.9,10.6
1699359440.457,58.913,1800.0,51.3,10.8
1699359440.533,60.374,1800.0,42.4,10.8
1699359440.556,59.4,1800.0,52.5,10.9
1699359440.666,60.374,1800.0,48.8,11.0
1699359440.809,59.887,1800.0,50.0,11.0
1699359440.924,61.348,1800.0,87.2,11.1
1699359441.026,60.861,1800.0,47.5,11.2
1699359441.036,60.861,1800.0,58.2,11.2
1699359441.122,59.887,1800.0,26.3,11.1
1699359441.219,59.4,1800.0,25.6,11.1
1699359441.316,60.374,1800.0,27.5,11.1
1699359441.414,58.426,1800.0,23.7,11.1
1699359441.511,60.374,1800.0,25.6,11.1
1699359441.539,59.887,1800.0,25.4,11.1
1699359441.604,58.913,1800.0,27.0,11.1
1699359441.695,58.913,1800.0,24.3,11.1
1699359441.789,58.913,1800.0,24.3,11.1
1699359441.883,59.887,1800.0,24.3,11.1
1699359442.011,59.4,1800.0,26.9,11.1
1699359442.042,59.4,1800.0,25.1,11.1
1699359442.107,59.887,1800.0,24.3,11.1
1699359442.204,59.887,1800.0,25.6,11.1
1699359442.299,59.887,1800.0,24.3,11.1
1699359442.395,59.887,1800.0,25.6,11.1
1699359442.491,58.913,1800.0,26.3,11.1
1699359442.544,58.913,1800.0,25.7,11.1
1699359442.588,59.4,1800.0,25.6,11.1
1699359442.679,59.4,1800.0,25.0,11.1
1699359442.772,60.374,1800.0,26.3,11.1
1699359442.865,58.426,1800.0,25.0,11.1
1699359442.959,59.887,1800.0,24.3,11.1
1699359443.048,59.887,1800.0,25.0,11.1
1699359443.054,59.887,1800.0,25.6,11.1
1699359443.182,59.887,1800.0,25.5,11.1
1699359443.279,58.913,1800.0,26.3,11.1
1699359443.378,59.4,1800.0,25.0,11.1
1699359443.474,59.4,1800.0,24.3,11.1
1699359443.551,59.4,1800.0,25.5,11.1
1699359443.571,58.426,1800.0,25.6,11.1
1699359443.667,59.4,1800.0,27.5,11.1
1699359443.76,59.4,1800.0,29.7,11.1
1699359443.854,59.887,1800.0,24.3,11.1
1699359443.948,58.913,1800.0,26.3,11.1
1699359444.04,58.913,1800.0,25.0,11.1
1699359444.054,58.426,1800.0,26.4,11.1
1699359444.134,59.4,1800.0,24.3,11.1
1699359444.23,58.426,1800.0,26.3,11.1
1699359444.358,60.374,1800.0,25.0,11.1
1699359444.455,59.887,1800.0,23.7,11.1
1699359444.552,59.4,1800.0,25.6,11.1
1699359444.557,60.374,1800.0,25.4,11.1
1699359444.649,59.4,1800.0,26.3,11.1
1699359444.746,59.4,1800.0,23.7,11.1
1699359444.837,59.4,1800.0,25.0,11.1
1699359444.929,58.913,1800.0,26.3,11.1
1699359445.022,58.913,1800.0,25.0,11.1
1699359445.061,58.913,1800.0,25.0,11.1
1699359445.117,59.887,1800.0,27.5,11.1
1699359445.212,59.887,1800.0,26.3,11.1
1699359445.308,58.913,1800.0,23.7,11.1
1699359445.404,59.887,1800.0,31.6,11.2
1699359445.535,59.4,1800.0,25.0,11.2
1699359445.569,59.887,1800.0,26.6,11.2
1699359445.634,58.913,1800.0,25.6,11.2
1699359445.731,59.4,1800.0,23.7,11.2
1699359445.831,59.4,1800.0,26.8,11.2
1699359445.925,59.4,1800.0,24.3,11.2
1699359446.019,59.4,1800.0,26.3,11.2
1699359446.072,59.4,1800.0,25.7,11.2
1699359446.112,59.4,1800.0,26.3,11.2
1699359446.208,58.426,1800.0,26.3,11.1
1699359446.319,59.4,1800.0,47.7,10.4
1699359446.423,58.913,1800.0,50.0,10.7
1699359446.524,59.4,1800.0,52.4,10.8
1699359446.576,59.4,1800.0,43.5,10.8
1699359446.632,59.887,1800.0,48.8,10.9
1699359446.79,60.374,1800.0,50.8,11.0
1699359446.903,59.887,1800.0,67.4,11.0
1699359447.017,59.887,1800.0,69.8,11.1
1699359447.078,59.887,1800.0,56.6,11.1
1699359447.113,59.4,1800.0,34.2,11.1
1699359447.207,59.4,1800.0,24.3,11.1
1699359447.301,59.887,1800.0,26.3,11.1
1699359447.394,59.4,1800.0,24.3,11.1
1699359447.488,58.913,1800.0,24.3,11.1
1699359447.582,58.426,1800.0,25.7,11.1
1699359447.584,58.426,1800.0,25.6,11.1
1699359447.679,60.374,1800.0,24.3,11.1
1699359447.775,59.4,1800.0,23.7,11.1
1699359447.872,58.426,1800.0,28.2,11.1
1699359448.005,59.4,1800.0,24.5,11.1
1699359448.085,59.4,1800.0,25.4,11.1
1699359448.104,59.887,1800.0,29.3,11.1
1699359448.199,59.887,1800.0,23.7,11.1
1699359448.293,59.887,1800.0,24.3,11.1
1699359448.388,59.4,1800.0,26.3,11.1
1699359448.482,58.913,1800.0,24.3,11.1
1699359448.579,59.887,1800.0,23.7,11.1
1699359448.588,59.887,1800.0,25.5,11.1
1699359448.675,59.4,1800.0,28.2,11.1
1699359448.773,59.887,1800.0,30.0,11.1
1699359448.869,59.4,1800.0,26.3,11.1
1699359448.966,59.4,1800.0,23.7,11.1
1699359449.065,59.887,1800.0,25.0,11.1
1699359449.09,59.4,1800.0,26.4,11.1
1699359449.198,59.4,1800.0,25.0,11.1
1699359449.292,58.913,1800.0,26.3,11.1
1699359449.385,59.887,1800.0,24.3,11.1
1699359449.479,60.374,1800.0,24.3,11.1
1699359449.574,59.4,1800.0,26.3,11.1
1699359449.593,59.4,1800.0,25.0,11.1
1699359449.667,59.887,1800.0,26.3,11.1
1699359449.763,59.4,1800.0,25.6,11.1
1699359449.86,58.426,1800.0,23.7,11.1
1699359449.959,59.4,1800.0,25.6,11.1
1699359450.056,58.913,1800.0,25.6,11.1
1699359450.097,59.887,1800.0,25.4,11.1
1699359450.153,58.913,1800.0,26.3,11.1
1699359450.25,59.4,1800.0,23.7,11.1
1699359450.348,59.4,1800.0,25.6,11.1
1699359450.47,59.887,1800.0,24.5,11.1
1699359450.567,59.4,1800.0,25.6,11.1
1699359450.604,59.4,1800.0,25.4,11.1
1699359450.662,59.4,1800.0,28.2,11.1
1699359450.758,59.4,1800.0,24.3,11.1
1699359450.854,59.4,1800.0,25.6,11.1
1699359450.951,59.4,1800.0,27.5,11.1
1699359451.048,59.887,1800.0,23.7,11.1
1699359451.107,58.913,1800.0,25.4,11.1
1699359451.146,59.887,1800.0,26.3,11.1
1699359451.245,58.913,1800.0,25.0,11.1
1699359451.342,59.4,1800.0,25.6,11.1
1699359451.442,58.426,1800.0,23.1,11.1
1699359451.536,60.374,1800.0,26.3,11.1
1699359451.61,60.374,1800.0,25.4,11.1
1699359451.661,58.913,1800.0,24.5,11.1
1699359451.756,59.887,1800.0,26.3,11.1
1699359451.851,59.887,1800.0,23.7,11.1
1699359451.948,59.887,1800.0,28.2,11.1
1699359452.043,59.887,1800.0,23.7,11.1
1699359452.113,59.4,1800.0,25.7,11.1
1699359452.139,59.4,1800.0,28.2,11.1
1699359452.238,59.887,1800.0,25.0,11.1
1699359452.336,58.426,1800.0,25.6,11.1
1699359452.436,58.913,1800.0,23.1,11.1
1699359452.536,59.4,1800.0,25.0,11.1
1699359452.616,59.887,1800.0,26.5,11.0
1699359452.637,60.374,1800.0,39.0,10.1
1699359452.742,60.374,1800.0,51.2,10.6
1699359452.876,59.4,1800.0,50.0,10.8
1699359452.981,60.861,1800.0,50.0,10.9
1699359453.094,59.887,1800.0,50.0,11.0
1699359453.12,59.887,1800.0,50.7,11.0
1699359453.2,60.374,1800.0,51.2,11.0
1699359453.317,60.374,1800.0,87.2,11.1
1699359453.42,61.348,1800.0,45.2,11.2
1699359453.517,60.374,1800.0,23.7,11.2
1699359453.614,60.374,1800.0,25.6,11.2
1699359453.623,59.4,1800.0,47.8,11.2
1699359453.714,59.887,1800.0,30.8,11.2
1699359453.81,60.374,1800.0,25.6,11.2
1699359453.905,60.374,1800.0,23.7,11.2
1699359454.0,59.887,1800.0,26.3,11.2
1699359454.126,58.913,1800.0,26.4,11.2
1699359454.128,59.887,1800.0,27.5,11.2
1699359454.223,59.4,1800.0,23.7,11.2
1699359454.321,58.913,1800.0,25.6,11.2
1699359454.418,59.887,1800.0,25.6,11.2
1699359454.517,59.4,1800.0,25.0,11.2
1699359454.614,58.913,1800.0,23.7,11.2
1699359454.629,58.913,1800.0,25.4,11.2
1699359454.713,58.913,1800.0,27.5,11.2
1699359454.811,59.887,1800.0,25.6,11.2
1699359454.904,58.913,1800.0,24.3,11.2
1699359454.997,59.4,1800.0,24.3,11.2
1699359455.093,59.4,1800.0,26.3,11.2
1699359455.132,59.887,1800.0,25.7,11.2
1699359455.188,58.913,1800.0,25.6,11.2
1699359455.316,58.426,1800.0,25.5,11.2
1699359455.413,59.887,1800.0,23.7,11.2
1699359455.51,58.913,1800.0,23.7,11.2
1699359455.606,59.4,1800.0,27.5,11.2
1699359455.64,59.887,1800.0,24.8,11.2
1699359455.704,59.4,1800.0,25.6,11.2
1699359455.803,59.887,1800.0,25.6,11.2
1699359455.901,59.4,1800.0,25.6,11.2
1699359455.996,59.4,1800.0,24.3,11.2
1699359456.091,59.887,1800.0,23.7,11.2
1699359456.143,59.887,1800.0,25.1,11.2
1699359456.186,59.4,1800.0,26.3,11.2
1699359456.282,59.4,1800.0,23.7,11.2
1699359456.378,59.887,1800.0,26.3,11.2
1699359456.508,59.887,1800.0,25.0,11.2
1699359456.606,59.4,1800.0,23.7,11.2
1699359456.646,60.374,1800.0,25.0,11.2
1699359456.705,58.913,1800.0,26.8,11.2
1699359456.802,59.4,1800.0,25.6,11.2
1699359456.902,59.887,1800.0,25.0,11.2
1699359457.0,58.913,1800.0,25.6,11.2
1699359457.094,60.374,1800.0,24.3,11.2
1699359457.149,59.4,1800.0,25.7,11.2
1699359457.19,59.4,1800.0,26.3,11.2
1699359457.286,59.4,1800.0,23.7,11.2
1699359457.38,58.913,1800.0,26.3,11.2
1699359457.477,57.939,1800.0,23.7,11.2
1699359457.573,59.887,1800.0,26.3,11.2
1699359457.653,59.4,1800.0,25.4,11.2
1699359457.704,58.913,1800.0,27.8,11.2
1699359457.803,59.887,1800.0,25.0,11.2
1699359457.903,60.374,1800.0,23.1,11.2
1699359458.004,59.4,1800.0,27.5,11.2
1699359458.103,58.426,1800.0,23.1,11.2
1699359458.155,60.374,1800.0,25.5,11.2
1699359458.198,59.4,1800.0,26.3,11.2
1699359458.294,59.4,1800.0,23.7,11.2
1699359458.391,58.913,1800.0,25.6,11.2
1699359458.485,58.913,1800.0,26.3,11.2
1699359458.586,59.887,1800.0,32.5,11.0
1699359458.659,59.4,1800.0,30.3,10.3
1699359458.696,59.887,1800.0,55.6,10.5
1699359458.798,60.374,1800.0,51.3,10.7
1699359458.939,59.887,1800.0,50.9,10.8
1699359459.052,59.887,1800.0,50.0,10.9
1699359459.163,60.374,1800.0,50.0,11.0
1699359459.163,60.374,1800.0,51.5,11.0
1699359459.287,60.861,1800.0,86.3,11.1
1699359459.389,60.374,1800.0,46.2,11.1
1699359459.484,59.4,1800.0,25.6,11.1
1699359459.579,60.374,1800.0,24.3,11.1
1699359459.665,58.426,1800.0,44.8,11.1
1699359459.676,60.374,1800.0,25.6,11.1
1699359459.774,59.4,1800.0,23.7,11.1
1699359459.87,60.861,1800.0,25.6,11.1
1699359459.968,59.887,1800.0,25.6,11.1
1699359460.067,59.887,1800.0,23.7,11.1
1699359460.168,58.913,1800.0,25.4,11.1
1699359460.201,59.887,1800.0,27.3,11.1
1699359460.303,58.913,1800.0,25.0,11.1
1699359460.405,60.374,1800.0,24.4,11.1
1699359460.501,58.913,1800.0,26.3,11.1
1699359460.598,58.913,1800.0,25.6,11.1
1699359460.676,58.913,1800.0,25.4,11.1
1699359460.695,59.887,1800.0,25.6,11.1
