Temps,Temperature,Frequency,Cpu_usage,Cpu_memory
1699353113.772,46.251,600.0,2.0,10.2
1699353114.275,47.225,1800.0,24.6,10.1
1699353114.778,47.712,1800.0,21.9,10.2
1699353115.28,47.712,1800.0,0.0,10.2
1699353115.783,47.712,1800.0,0.0,10.2
1699353116.285,47.712,1800.0,0.0,10.2
1699353116.787,47.712,1800.0,0.0,10.2
1699353117.289,48.199,1800.0,0.0,10.2
1699353117.792,47.225,1800.0,0.0,10.2
1699353118.294,47.225,1800.0,0.5,10.2
1699353118.796,47.225,1800.0,3.5,10.2
1699353119.302,47.225,600.0,0.0,10.2
1699353119.805,48.199,1800.0,7.5,9.7
1699353120.309,48.199,1800.0,31.8,10.3
1699353120.811,48.199,1800.0,7.5,10.3
1699353121.314,47.225,1800.0,0.0,10.3
1699353121.816,47.712,1800.0,0.5,10.3
1699353122.318,48.199,1800.0,0.0,10.3
1699353122.821,47.225,1800.0,0.5,10.3
1699353123.323,46.738,1800.0,0.0,10.3
1699353123.825,47.225,1800.0,1.0,10.3
1699353124.328,47.225,1800.0,0.0,10.3
1699353124.834,47.712,600.0,0.5,10.3
1699353125.386,45.764,600.0,0.5,10.3
1699353125.889,48.686,1800.0,21.0,10.1
1699353126.392,47.225,1800.0,25.1,10.3
1699353126.894,47.712,1800.0,0.0,10.3
1699353127.397,47.225,1800.0,0.0,10.3
1699353127.899,46.738,1800.0,0.0,10.3
1699353128.401,46.738,1800.0,0.5,10.3
1699353128.904,48.199,1800.0,1.5,10.3
1699353129.406,47.225,1800.0,0.0,10.3
1699353129.908,46.251,1800.0,0.0,10.3
1699353130.411,47.712,1800.0,0.0,10.3
1699353130.916,48.199,600.0,0.0,10.3
1699353131.42,46.738,900.0,6.9,9.3
1699353131.924,47.712,1800.0,25.2,10.1
1699353132.427,47.712,1800.0,17.6,10.3
1699353132.929,47.225,1800.0,0.0,10.3
1699353133.432,47.712,1800.0,0.5,10.3
1699353133.934,48.199,1800.0,0.5,10.3
1699353134.437,48.199,1800.0,0.5,10.3
1699353134.939,46.738,1800.0,0.0,10.3
1699353135.441,47.225,1800.0,0.0,10.3
1699353135.943,46.738,1800.0,0.0,10.3
1699353136.446,46.738,1800.0,0.0,10.3
1699353136.951,47.225,600.0,0.5,10.3
1699353137.453,47.225,1800.0,14.5,9.8
1699353137.956,48.199,1800.0,32.2,10.2
1699353138.459,48.199,1800.0,0.0,10.2
1699353138.961,47.225,1800.0,1.0,10.2
1699353139.463,47.712,1800.0,0.5,10.2
1699353139.966,47.712,1800.0,0.0,10.2
1699353140.468,47.712,1800.0,0.0,10.2
1699353140.97,47.712,1800.0,0.0,10.2
1699353141.472,47.225,1800.0,0.0,10.2
1699353141.975,46.251,1800.0,0.0,10.2
1699353142.48,47.225,600.0,0.5,10.2
1699353142.989,45.764,600.0,1.0,10.2
1699353143.492,48.686,1800.0,25.4,10.1
1699353143.995,48.686,1800.0,22.0,10.3
1699353144.497,48.199,1800.0,0.0,10.3
1699353144.999,47.225,1800.0,0.5,10.3
1699353145.502,47.225,1800.0,0.5,10.3
1699353146.004,47.225,1800.0,0.0,10.3
1699353146.507,48.199,1800.0,0.5,10.3
1699353147.009,47.712,1800.0,0.0,10.3
1699353147.511,47.712,1800.0,0.0,10.3
1699353148.014,47.712,1800.0,0.0,10.3
1699353148.519,47.225,600.0,0.0,10.3
1699353149.022,47.712,1800.0,12.9,9.8
1699353149.525,48.199,1800.0,34.3,10.2
1699353150.027,47.225,1800.0,2.0,10.3
1699353150.529,47.712,1800.0,0.5,10.3
1699353151.032,47.712,1800.0,0.5,10.3
1699353151.534,47.712,1800.0,0.0,10.3
1699353152.036,48.199,1800.0,0.0,10.3
1699353152.539,47.712,1800.0,0.0,10.3
1699353153.041,48.199,1800.0,0.0,10.3
1699353153.543,47.712,1800.0,0.0,10.3
1699353154.048,47.225,700.0,1.5,10.3
1699353154.554,46.738,600.0,0.0,10.3
1699353155.057,48.199,1800.0,21.5,10.0
1699353155.56,47.712,1800.0,25.6,10.2
1699353156.062,47.225,1800.0,0.0,10.2
1699353156.564,47.712,1800.0,0.0,10.2
1699353157.067,46.738,1800.0,0.0,10.2
1699353157.569,48.199,1800.0,0.0,10.2
1699353158.072,48.199,1800.0,0.5,10.2
1699353158.574,46.251,1800.0,0.0,10.2
1699353159.077,47.712,1800.0,1.5,10.3
1699353159.579,47.712,1800.0,0.0,10.3
1699353160.084,47.225,600.0,0.0,10.3
1699353160.588,47.712,1200.0,5.0,9.2
1699353161.091,47.225,1800.0,25.4,10.1
1699353161.594,46.738,1800.0,18.1,10.3
1699353162.096,48.199,1800.0,0.5,10.3
1699353162.599,47.225,1800.0,0.0,10.3
1699353163.101,46.738,1800.0,0.0,10.3
1699353163.603,47.712,1800.0,0.0,10.3
1699353164.106,48.199,1800.0,1.0,10.3
1699353164.608,47.225,1800.0,0.0,10.3
1699353165.11,47.225,1800.0,0.0,10.3
1699353165.612,47.225,1800.0,0.5,10.3
1699353166.118,47.225,600.0,0.5,10.3
1699353166.621,47.712,1800.0,14.4,9.9
1699353167.123,48.199,1800.0,33.7,10.3
1699353167.626,47.712,1800.0,0.0,10.3
1699353168.128,47.712,1800.0,0.0,10.3
1699353168.63,46.738,1800.0,0.0,10.3
1699353169.133,47.712,1800.0,1.5,10.3
1699353169.635,47.225,1800.0,0.0,10.3
1699353170.137,47.225,1800.0,0.0,10.3
1699353170.64,47.712,1800.0,0.0,10.3
1699353171.142,48.199,1800.0,0.0,10.3
1699353171.647,47.225,600.0,0.5,10.3
1699353172.153,47.225,600.0,1.0,10.3
1699353172.656,48.199,1800.0,23.5,10.1
1699353173.159,47.712,1800.0,22.6,10.3
1699353173.661,48.686,1800.0,0.5,10.3
1699353174.164,46.738,1800.0,0.5,10.3
1699353174.666,47.712,1800.0,0.0,10.3
1699353175.168,47.712,1800.0,0.5,10.3
1699353175.671,47.225,1800.0,0.0,10.3
1699353176.173,47.712,1800.0,0.0,10.3
1699353176.675,46.738,1800.0,0.0,10.3
1699353177.177,46.251,1800.0,0.5,10.3
1699353177.682,47.225,600.0,0.0,10.3
1699353178.185,47.712,1800.0,9.9,9.7
1699353178.689,47.225,1800.0,32.8,10.2
1699353179.192,47.225,1800.0,6.5,10.3
1699353179.694,47.712,1800.0,0.5,10.3
1699353180.196,47.225,1800.0,0.5,10.3
1699353180.699,48.199,1800.0,0.0,10.3
1699353181.201,47.712,1800.0,0.0,10.3
1699353181.703,47.712,1800.0,0.5,10.3
1699353182.206,47.712,1800.0,0.0,10.3
1699353182.708,47.712,1800.0,0.5,10.3
1699353183.213,46.738,700.0,0.0,10.3
1699353183.719,46.738,600.0,0.5,10.3
1699353184.221,47.712,1800.0,17.9,10.0
1699353184.724,48.199,1800.0,30.0,10.3
1699353185.227,46.738,1800.0,0.0,10.3
1699353185.729,47.712,1800.0,0.0,10.3
1699353186.231,47.712,1800.0,0.5,10.3
1699353186.734,47.712,1800.0,0.0,10.3
1699353187.236,47.712,1800.0,0.0,10.3
1699353187.739,47.712,1800.0,0.0,10.3
1699353188.241,47.225,1800.0,0.0,10.3
1699353188.743,47.712,1800.0,0.0,10.3
1699353189.249,47.712,600.0,1.5,10.3
1699353189.754,47.225,600.0,0.5,10.3
1699353190.257,47.712,1800.0,11.0,9.7
1699353190.76,49.173,1800.0,34.0,10.2
1699353191.262,48.199,1800.0,3.0,10.3
1699353191.765,47.225,1800.0,0.0,10.3
1699353192.267,47.712,1800.0,0.0,10.3
1699353192.769,47.712,1800.0,0.5,10.3
1699353193.272,47.712,1800.0,0.0,10.3
1699353193.774,48.199,1800.0,0.5,10.3
1699353194.276,47.225,1800.0,0.5,10.3
1699353194.779,47.712,1800.0,0.0,10.3
1699353195.284,47.225,600.0,0.5,10.3
1699353195.789,46.251,600.0,0.5,10.3
1699353196.292,47.712,1800.0,20.5,9.9
1699353196.795,47.712,1800.0,26.6,10.2
1699353197.297,47.225,1800.0,0.5,10.2
1699353197.8,47.712,1800.0,0.0,10.2
1699353198.302,47.712,1800.0,0.0,10.2
1699353198.805,47.712,1800.0,2.0,10.2
1699353199.307,46.738,1800.0,0.0,10.2
1699353199.81,47.225,1800.0,0.0,10.2
1699353200.312,47.712,1800.0,0.0,10.2
1699353200.814,47.712,1800.0,0.0,10.2
1699353201.319,46.738,600.0,0.5,10.2
1699353201.826,47.712,600.0,4.0,10.1
1699353202.329,48.199,1800.0,25.4,10.1
1699353202.832,47.712,1800.0,18.5,10.3
1699353203.334,47.712,1800.0,0.0,10.3
1699353203.836,48.199,1800.0,1.0,10.3
1699353204.339,47.712,1800.0,0.0,10.3
1699353204.841,48.199,1800.0,0.0,10.3
1699353205.344,47.225,1800.0,1.5,10.3
1699353205.846,47.712,1800.0,0.5,10.3
1699353206.348,48.199,1800.0,0.0,10.3
1699353206.851,47.712,1800.0,0.5,10.3
1699353207.357,48.199,600.0,0.0,10.3
1699353207.86,47.225,1800.0,14.9,9.8
1699353208.362,47.712,1800.0,33.3,10.3
1699353208.865,47.712,1800.0,1.0,10.3
1699353209.367,47.712,1800.0,0.0,10.3
1699353209.869,46.738,1800.0,0.0,10.3
1699353210.372,48.686,1800.0,0.5,10.3
1699353210.874,47.712,1800.0,0.0,10.3
1699353211.376,47.225,1800.0,0.5,10.3
1699353211.878,47.712,1800.0,0.0,10.3
1699353212.381,48.199,1800.0,0.0,10.3
1699353212.886,47.225,600.0,0.0,10.3
1699353213.391,48.199,600.0,1.0,10.3
1699353213.894,47.712,1800.0,24.0,10.0
1699353214.397,48.199,1800.0,24.5,10.2
1699353214.899,47.712,1800.0,0.0,10.2
1699353215.401,47.225,1800.0,0.5,10.2
1699353215.904,47.712,1800.0,0.0,10.2
1699353216.406,46.738,1800.0,0.0,10.2
1699353216.908,47.712,1800.0,0.0,10.2
1699353217.411,47.712,1800.0,0.5,10.2
1699353217.913,48.199,1800.0,0.0,10.2
1699353218.415,46.738,1800.0,0.5,10.2
1699353218.92,48.199,700.0,1.5,10.2
1699353219.423,47.225,1800.0,5.5,9.3
1699353219.926,47.712,1800.0,26.4,10.1
1699353220.429,48.199,1800.0,15.1,10.3
1699353220.931,47.712,1800.0,0.0,10.3
1699353221.433,47.225,1800.0,0.5,10.3
1699353221.936,48.199,1800.0,0.0,10.3
1699353222.438,47.712,1800.0,0.0,10.3
1699353222.94,47.712,1800.0,0.5,10.3
1699353223.442,47.712,1800.0,0.0,10.3
1699353223.945,48.199,1800.0,1.0,10.3
1699353224.45,47.225,700.0,0.0,10.3
1699353224.955,47.712,600.0,0.5,10.3
1699353225.458,46.738,1800.0,16.4,9.9
1699353225.96,48.199,1800.0,32.5,10.2
1699353226.463,48.199,1800.0,0.0,10.2
1699353226.965,47.225,1800.0,0.0,10.2
1699353227.467,47.712,1800.0,0.0,10.2
1699353227.97,48.199,1800.0,0.0,10.2
1699353228.472,48.199,1800.0,0.5,10.2
1699353228.974,47.225,1800.0,0.5,10.2
1699353229.477,48.199,1800.0,0.5,10.2
1699353229.979,47.712,1800.0,0.0,10.2
1699353230.484,47.712,600.0,0.0,10.2
1699353230.993,47.225,600.0,1.5,10.2
1699353231.497,47.712,1800.0,25.4,10.1
1699353231.999,47.225,1800.0,21.5,10.3
1699353232.501,47.225,1800.0,0.5,10.3
1699353233.004,48.199,1800.0,0.0,10.3
1699353233.506,46.251,1800.0,0.0,10.3
1699353234.008,47.225,1800.0,1.5,10.3
1699353234.511,47.712,1800.0,0.0,10.3
1699353235.013,48.199,1800.0,0.0,10.3
1699353235.515,47.225,1800.0,0.0,10.3
1699353236.017,47.225,1800.0,0.5,10.3
1699353236.522,47.225,600.0,0.0,10.3
1699353237.025,47.712,1800.0,10.5,9.8
1699353237.528,47.712,1800.0,34.3,10.2
1699353238.03,47.712,1800.0,2.0,10.3
1699353238.533,48.199,1800.0,0.0,10.3
1699353239.036,47.712,1800.0,1.0,10.3
1699353239.538,47.712,1800.0,0.0,10.3
1699353240.04,47.712,1800.0,0.5,10.3
1699353240.542,47.225,1800.0,0.0,10.3
1699353241.045,47.225,1800.0,1.0,10.3
1699353241.547,47.225,1800.0,0.0,10.3
1699353242.052,47.225,600.0,0.5,10.3
1699353242.558,47.712,600.0,0.5,10.3
1699353243.061,47.712,1800.0,20.4,10.0
1699353243.564,47.225,1800.0,27.6,10.3
1699353244.066,47.712,1800.0,1.0,10.3
1699353244.569,48.199,1800.0,0.0,10.3
1699353245.071,47.712,1800.0,0.0,10.3
1699353245.574,47.712,1800.0,0.0,10.3
1699353246.076,47.225,1800.0,0.5,10.3
1699353246.578,47.712,1800.0,0.0,10.2
1699353247.081,48.686,1800.0,0.0,10.2
1699353247.583,47.712,1800.0,0.0,10.2
1699353248.088,47.225,600.0,0.5,10.2
1699353248.594,47.712,600.0,1.5,10.1
1699353249.097,47.712,1800.0,26.0,10.1
1699353249.6,48.199,1800.0,21.5,10.3
1699353250.102,47.712,1800.0,0.0,10.3
1699353250.605,47.712,1800.0,0.0,10.3
1699353251.107,47.712,1800.0,0.0,10.3
1699353251.609,46.738,1800.0,0.0,10.3
1699353252.111,47.712,1800.0,0.0,10.3
1699353252.614,47.225,1800.0,0.0,10.3
1699353253.116,47.225,1800.0,0.5,10.3
1699353253.618,47.225,1800.0,0.0,10.3
1699353254.124,47.712,600.0,1.5,10.3
1699353254.626,47.712,1800.0,11.5,9.8
1699353255.129,48.686,1800.0,33.8,10.3
1699353255.632,48.686,1800.0,2.5,10.3
1699353256.134,48.686,1800.0,0.0,10.3
1699353256.636,48.199,1800.0,0.5,10.3
1699353257.139,47.225,1800.0,0.0,10.3
1699353257.641,47.712,1800.0,0.0,10.3
1699353258.143,47.225,1800.0,0.0,10.3
1699353258.645,48.199,1800.0,0.0,10.3
1699353259.148,48.199,1800.0,1.5,10.3
1699353259.653,47.712,600.0,0.5,10.3
1699353260.158,47.712,600.0,0.0,10.3
1699353260.662,48.686,1800.0,21.1,10.1
1699353261.164,48.199,1800.0,25.5,10.3
1699353261.667,48.686,1800.0,0.0,10.3
1699353262.169,47.225,1800.0,0.0,10.3
1699353262.671,47.712,1800.0,0.0,10.3
1699353263.174,47.225,1800.0,0.0,10.3
1699353263.676,48.199,1800.0,0.5,10.3
1699353264.179,47.712,1800.0,1.0,10.3
1699353264.681,46.738,1800.0,0.0,10.3
1699353265.183,47.712,1800.0,0.0,10.3
1699353265.689,47.225,600.0,2.0,10.3
1699353266.192,47.225,1800.0,8.0,9.7
1699353266.696,48.686,1800.0,30.8,10.2
1699353267.199,46.738,1800.0,7.6,10.3
1699353267.702,47.712,1800.0,0.0,10.3
1699353268.204,47.712,1800.0,0.5,10.3
1699353268.706,47.712,1800.0,0.0,10.3
1699353269.209,47.712,1800.0,1.5,10.3
1699353269.711,47.712,1800.0,0.0,10.3
1699353270.213,47.225,1800.0,0.0,10.3
1699353270.716,47.225,1800.0,0.5,10.3
1699353271.22,47.712,700.0,0.5,10.3
1699353271.726,47.712,600.0,0.0,10.3
1699353272.229,48.686,1800.0,19.0,9.9
1699353272.731,48.199,1800.0,28.6,10.2
1699353273.234,47.712,1800.0,0.0,10.2
1699353273.736,48.199,1800.0,0.0,10.2
1699353274.239,48.686,1800.0,1.0,10.2
1699353274.741,48.686,1800.0,0.0,10.2
1699353275.243,47.712,1800.0,0.0,10.2
1699353275.745,47.225,1800.0,0.0,10.2
1699353276.248,48.199,1800.0,0.0,10.2
1699353276.75,47.225,1800.0,0.0,10.2
1699353277.256,47.712,600.0,1.0,10.2
1699353277.761,47.225,600.0,0.5,10.2
1699353278.264,48.686,1800.0,24.5,10.1
1699353278.767,47.712,1800.0,23.5,10.3
1699353279.27,47.712,1800.0,1.0,10.3
1699353279.772,47.712,1800.0,0.5,10.3
1699353280.274,46.738,1800.0,0.0,10.3
1699353280.777,48.686,1800.0,0.0,10.3
1699353281.279,47.712,1800.0,0.0,10.3
1699353281.781,47.712,1800.0,0.0,10.3
1699353282.283,48.199,1800.0,0.0,10.3
1699353282.786,47.225,1800.0,0.5,10.3
1699353283.291,48.199,600.0,0.0,10.3
1699353283.793,47.225,1800.0,10.0,9.6
1699353284.297,47.712,1800.0,34.5,10.2
1699353284.8,48.199,1800.0,5.0,10.2
1699353285.302,47.712,1800.0,0.0,10.2
1699353285.804,48.686,1800.0,0.5,10.2
1699353286.306,47.225,1800.0,0.0,10.2
1699353286.809,47.712,1800.0,0.0,10.2
1699353287.311,47.225,1800.0,0.0,10.2
1699353287.813,46.251,1800.0,0.0,10.2
1699353288.315,47.712,1800.0,0.0,10.2
1699353288.82,46.738,700.0,0.5,10.2
1699353289.326,47.712,600.0,1.0,10.2
1699353289.829,46.738,1800.0,19.8,10.0
1699353290.331,47.712,1800.0,28.0,10.3
1699353290.834,47.712,1800.0,0.0,10.3
1699353291.336,48.199,1800.0,0.5,10.3
1699353291.838,46.738,1800.0,0.0,10.3
1699353292.341,49.173,1800.0,0.0,10.3
1699353292.843,46.738,1800.0,0.0,10.3
1699353293.345,47.225,1800.0,0.0,10.3
1699353293.848,47.712,1800.0,1.5,10.3
1699353294.35,47.225,1800.0,0.0,10.3
1699353294.855,47.712,600.0,0.0,10.3
1699353295.358,46.738,1800.0,5.0,9.2
1699353295.861,48.199,1800.0,25.4,10.1
1699353296.363,47.712,1800.0,16.1,10.2
1699353296.866,47.712,1800.0,0.5,10.2
1699353297.368,49.173,1800.0,0.5,10.2
1699353297.87,47.712,1800.0,0.0,10.2
1699353298.373,47.712,1800.0,0.0,10.2
1699353298.875,47.712,1800.0,1.0,10.2
1699353299.377,47.225,1800.0,0.5,10.2
1699353299.88,46.738,1800.0,0.0,10.2
1699353300.384,47.225,700.0,0.5,10.2
1699353300.889,48.199,600.0,0.0,10.2
1699353301.392,47.225,1800.0,17.8,9.9
1699353301.895,48.199,1800.0,30.3,10.3
1699353302.397,47.225,1800.0,0.0,10.3
1699353302.9,47.225,1800.0,0.0,10.3
1699353303.402,48.199,1800.0,0.0,10.3
1699353303.905,48.686,1800.0,1.5,10.3
1699353304.407,48.686,1800.0,0.0,10.3
1699353304.909,47.225,1800.0,0.5,10.3
1699353305.412,47.225,1800.0,0.0,10.3
1699353305.914,46.738,1800.0,0.0,10.3
1699353306.419,47.225,600.0,0.0,10.3
1699353306.924,47.225,600.0,0.5,10.3
1699353307.428,47.712,1800.0,23.4,10.1
1699353307.931,48.686,1800.0,23.1,10.3
1699353308.433,47.225,1800.0,0.0,10.3
1699353308.936,47.225,1800.0,1.5,10.3
1699353309.438,47.712,1800.0,0.0,10.3
1699353309.94,48.686,1800.0,0.0,10.3
1699353310.443,47.225,1800.0,0.0,10.3
1699353310.945,48.199,1800.0,0.0,10.3
1699353311.447,48.199,1800.0,0.0,10.3
1699353311.95,46.738,1800.0,0.5,10.3
1699353312.455,47.712,600.0,0.0,10.3
1699353312.959,47.712,1800.0,7.0,9.3
1699353313.462,49.173,1800.0,26.0,10.2
1699353313.965,48.686,1800.0,16.4,10.3
1699353314.468,47.225,1800.0,0.5,10.3
1699353314.97,46.738,1800.0,0.0,10.3
1699353315.477,47.225,1800.0,0.0,10.3
1699353315.979,48.199,1800.0,0.0,10.3
1699353316.482,47.712,1800.0,0.0,10.3
1699353316.984,47.225,1800.0,0.5,10.3
1699353317.486,46.738,1800.0,0.0,10.3
1699353317.991,47.225,700.0,0.0,10.3
1699353318.496,48.686,600.0,0.5,10.3
1699353318.999,47.225,1800.0,15.1,9.9
1699353319.502,49.173,1800.0,33.7,10.2
1699353320.005,47.225,1800.0,1.0,10.2
1699353320.507,47.712,1800.0,0.0,10.2
1699353321.009,46.738,1800.0,0.0,10.2
1699353321.511,48.686,1800.0,0.0,10.2
1699353322.014,48.199,1800.0,0.5,10.2
1699353322.516,48.686,1800.0,0.5,10.2
1699353323.019,46.738,1800.0,0.0,10.2
1699353323.521,48.199,1800.0,0.0,10.2
1699353324.025,47.225,800.0,1.0,10.2
1699353324.531,46.738,600.0,0.0,10.2
1699353325.033,47.712,1800.0,23.4,10.0
1699353325.541,48.686,1800.0,24.4,10.2
1699353326.043,48.199,1800.0,0.0,10.2
1699353326.546,48.199,1800.0,1.0,10.2
1699353327.048,48.686,1800.0,0.0,10.2
1699353327.55,48.199,1800.0,0.0,10.2
1699353328.052,47.225,1800.0,0.0,10.2
1699353328.555,47.225,1800.0,0.0,10.2
1699353329.057,47.712,1800.0,1.0,10.2
1699353329.559,47.712,1800.0,0.0,10.2
1699353330.065,46.738,600.0,0.5,10.2
1699353330.571,47.712,1800.0,8.5,9.6
1699353331.074,48.686,1800.0,30.0,10.2
1699353331.577,48.686,1800.0,9.0,10.3
1699353332.079,48.686,1800.0,0.0,10.3
1699353332.582,48.686,1800.0,0.0,10.3
1699353333.084,48.686,1800.0,0.0,10.3
1699353333.586,47.712,1800.0,0.0,10.3
1699353334.089,47.712,1800.0,1.5,10.3
1699353334.591,47.712,1800.0,0.0,10.3
1699353335.093,47.712,1800.0,0.0,10.3
1699353335.602,46.738,700.0,0.0,10.3
1699353336.107,47.225,600.0,0.5,10.3
1699353336.61,48.199,1800.0,18.4,10.0
1699353337.113,48.686,1800.0,30.7,10.3
1699353337.615,47.225,1800.0,0.0,10.3
1699353338.117,47.225,1800.0,0.5,10.3
1699353338.62,47.712,1800.0,0.0,10.3
1699353339.122,47.225,1800.0,1.0,10.3
1699353339.625,47.712,1800.0,0.5,10.3
1699353340.127,46.738,1800.0,0.0,10.3
1699353340.632,47.712,1800.0,0.0,10.3
1699353341.134,47.225,1800.0,0.0,10.3
1699353341.639,46.738,600.0,0.0,10.3
1699353342.145,47.225,600.0,3.0,10.2
1699353342.648,48.199,1800.0,25.0,10.2
1699353343.151,48.199,1800.0,19.5,10.3
1699353343.653,48.199,1800.0,0.0,10.3
1699353344.156,49.66,1800.0,1.0,10.3
1699353344.658,47.712,1800.0,0.0,10.3
1699353345.16,46.738,1800.0,0.0,10.3
1699353345.666,47.225,1800.0,0.0,10.3
1699353346.169,47.712,1800.0,0.5,10.3
1699353346.671,47.225,1800.0,0.0,10.3
1699353347.173,48.686,1800.0,0.0,10.3
1699353347.678,47.712,600.0,0.5,10.3
1699353348.181,48.199,1800.0,13.1,9.8
1699353348.684,48.199,1800.0,34.3,10.2
1699353349.187,48.199,1800.0,1.0,10.2
1699353349.689,48.199,1800.0,0.0,10.2
1699353350.191,48.199,1800.0,0.0,10.2
1699353350.696,47.712,1800.0,0.5,10.2
1699353351.198,49.173,1800.0,0.0,10.2
1699353351.701,47.712,1800.0,0.0,10.2
1699353352.203,47.712,1800.0,0.0,10.2
1699353352.705,48.199,1800.0,0.0,10.2
1699353353.21,48.199,600.0,0.0,10.2
1699353353.716,47.225,600.0,0.0,10.2
1699353354.219,48.199,1800.0,20.4,9.9
1699353354.721,49.173,1800.0,29.5,10.3
1699353355.224,47.225,1800.0,0.0,10.3
1699353355.726,47.712,1800.0,0.0,10.3
1699353356.229,48.686,1800.0,0.5,10.3
1699353356.731,47.712,1800.0,0.0,10.3
1699353357.233,47.712,1800.0,0.0,10.3
1699353357.735,47.712,1800.0,0.0,10.3
1699353358.238,47.225,1800.0,0.0,10.3
1699353358.74,47.225,1800.0,0.5,10.3
1699353359.245,47.225,600.0,1.0,10.3
1699353359.751,47.225,600.0,0.5,10.3
1699353360.254,48.199,1800.0,13.5,9.8
1699353360.756,48.686,1800.0,33.0,10.2
1699353361.259,47.712,1800.0,0.5,10.2
1699353361.761,47.712,1800.0,0.0,10.2
1699353362.263,47.225,1800.0,0.5,10.2
1699353362.766,47.712,1800.0,0.0,10.2
1699353363.268,46.738,1800.0,0.0,10.2
1699353363.77,48.199,1800.0,0.0,10.2
1699353364.273,47.225,1800.0,1.5,10.2
1699353364.775,46.251,1800.0,0.0,10.2
1699353365.28,47.225,600.0,0.0,10.2
1699353365.786,47.712,600.0,0.0,10.2
1699353366.289,47.712,1800.0,24.4,10.0
1699353366.792,48.686,1800.0,22.5,10.2
1699353367.294,47.712,1800.0,0.0,10.2
1699353367.797,47.225,1800.0,0.5,10.2
1699353368.299,47.225,1800.0,0.0,10.2
1699353368.801,47.712,1800.0,0.0,10.2
1699353369.304,47.712,1800.0,1.5,10.2
1699353369.806,47.712,1800.0,0.0,10.2
1699353370.308,48.199,1800.0,0.0,10.2
1699353370.811,46.738,1800.0,0.0,10.2
1699353371.316,47.225,600.0,0.5,10.2
1699353371.821,46.738,600.0,0.0,10.2
1699353372.326,48.686,1800.0,23.8,10.0
1699353372.828,48.199,1800.0,23.6,10.3
1699353373.331,47.712,1800.0,0.0,10.3
1699353373.833,48.199,1800.0,0.0,10.3
1699353374.336,47.225,1800.0,1.0,10.3
1699353374.838,47.712,1800.0,0.0,10.3
1699353375.341,47.712,1800.0,0.5,10.3
1699353375.843,47.712,1800.0,0.0,10.3
1699353376.345,47.225,1800.0,0.0,10.3
1699353376.848,47.712,1800.0,0.0,10.3
1699353377.353,47.712,600.0,0.5,10.3
1699353377.857,46.738,1000.0,6.5,9.1
1699353378.361,49.173,1800.0,25.9,10.1
1699353378.864,48.686,1800.0,15.6,10.2
1699353379.366,47.225,1800.0,1.5,10.2
1699353379.869,47.712,1800.0,0.0,10.2
1699353380.371,47.712,1800.0,0.0,10.2
1699353380.873,47.712,1800.0,0.0,10.2
1699353381.375,47.225,1800.0,0.0,10.2
1699353381.878,47.712,1800.0,0.0,10.2
1699353382.381,47.712,1800.0,0.0,10.2
1699353382.885,47.225,700.0,0.0,10.2
1699353383.391,47.225,600.0,0.5,10.2
1699353383.894,47.225,1800.0,18.4,9.9
1699353384.396,48.686,1800.0,32.2,10.3
1699353384.899,47.712,1800.0,0.5,10.3
1699353385.401,48.199,1800.0,1.0,10.3
1699353385.904,48.199,1800.0,0.5,10.2
1699353386.406,47.225,1800.0,0.0,10.2
1699353386.908,48.199,1800.0,0.0,10.2
1699353387.411,47.712,1800.0,0.0,10.2
1699353387.913,47.712,1800.0,0.0,10.2
1699353388.415,48.686,1800.0,0.5,10.2
1699353388.92,46.738,700.0,1.0,10.2
1699353389.426,46.251,600.0,0.5,10.2
1699353389.93,48.686,1800.0,23.5,10.0
1699353390.432,48.686,1800.0,25.0,10.3
1699353390.935,47.712,1800.0,0.0,10.3
1699353391.437,47.225,1800.0,0.0,10.3
1699353391.939,47.225,1800.0,0.0,10.3
1699353392.442,48.199,1800.0,0.0,10.3
1699353392.944,48.199,1800.0,0.5,10.3
1699353393.446,47.712,1800.0,0.0,10.3
1699353393.949,49.173,1800.0,1.5,10.3
1699353394.451,47.712,1800.0,0.0,10.3
1699353394.957,46.738,600.0,0.0,10.3
1699353395.464,47.225,600.0,3.0,10.2
1699353395.967,47.712,1800.0,25.2,10.1
1699353396.469,48.199,1800.0,18.7,10.3
1699353396.972,47.225,1800.0,0.0,10.3
1699353397.474,48.686,1800.0,0.0,10.3
1699353397.976,46.738,1800.0,0.5,10.3
1699353398.479,48.686,1800.0,0.0,10.3
1699353398.981,47.225,1800.0,1.0,10.3
1699353399.483,47.712,1800.0,0.0,10.3
1699353399.986,47.712,1800.0,0.0,10.3
1699353400.488,47.225,1800.0,0.5,10.3
1699353400.993,47.225,600.0,0.0,10.3
1699353401.496,47.712,1800.0,12.9,9.9
1699353401.999,47.712,1800.0,33.7,10.2
1699353402.501,48.686,1800.0,1.5,10.3
1699353403.004,47.712,1800.0,0.0,10.3
1699353403.506,47.712,1800.0,0.0,10.3
1699353404.009,47.225,1800.0,1.0,10.3
1699353404.511,46.738,1800.0,0.0,10.3
1699353405.013,47.712,1800.0,0.5,10.3
1699353405.516,47.712,1800.0,0.5,10.3
1699353406.018,47.712,1800.0,0.0,10.3
1699353406.523,48.199,600.0,0.0,10.3
1699353407.028,47.225,600.0,0.5,10.3
1699353407.532,48.199,1800.0,22.6,10.0
