Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Classe
1698321568.437,51.608,1800.0,40.0,8.6,normal
1698321568.447,49.66,1800.0,0.0,8.6,normal
1698321568.458,49.66,1800.0,40.0,8.6,normal
1698321568.468,49.66,1800.0,25.0,8.6,normal
1698321568.479,50.147,1800.0,25.0,8.6,normal
1698321568.489,50.147,1800.0,25.0,8.6,normal
1698321568.5,51.121,1800.0,25.0,8.6,normal
1698321568.51,51.121,1800.0,25.0,8.6,normal
1698321568.521,50.147,1800.0,40.0,8.6,normal
1698321568.531,50.147,1800.0,0.0,8.6,normal
1698321568.541,50.147,1800.0,33.3,8.6,normal
1698321568.552,50.147,1800.0,0.0,8.6,normal
1698321568.562,50.147,1800.0,40.0,8.6,normal
1698321568.573,50.147,1800.0,0.0,8.6,normal
1698321568.584,51.121,1800.0,20.0,8.6,normal
1698321568.594,51.121,1800.0,40.0,8.6,normal
1698321568.605,50.634,1800.0,25.0,8.6,normal
1698321568.615,50.634,1800.0,25.0,8.6,normal
1698321568.626,49.66,1800.0,0.0,8.6,normal
1698321568.636,49.66,1800.0,40.0,8.6,normal
1698321568.647,50.147,1800.0,25.0,8.6,normal
1698321568.657,50.147,1800.0,25.0,8.6,normal
1698321568.668,51.121,1800.0,25.0,8.6,normal
1698321568.678,51.121,1800.0,20.0,8.6,normal
1698321568.689,50.634,1800.0,40.0,8.6,normal
1698321568.7,50.634,1800.0,0.0,8.6,normal
1698321568.711,50.634,1800.0,25.0,8.6,normal
1698321568.721,51.121,1800.0,25.0,8.6,normal
1698321568.732,51.121,1800.0,25.0,8.6,normal
1698321568.743,50.634,1800.0,25.0,8.6,normal
1698321568.753,50.634,1800.0,20.0,8.6,normal
1698321568.764,50.634,1800.0,25.0,8.6,normal
1698321568.775,50.634,1800.0,40.0,8.6,normal
