Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Cluster
1697157401.567,51.121,1800.0,25.0,10.4,cluster0
1697157402.07,50.147,1800.0,3.0,10.4,cluster0
1697157402.572,49.66,1800.0,3.5,10.4,cluster0
1697157403.075,51.121,1800.0,4.5,10.5,cluster0
1697157403.578,50.634,1800.0,3.5,10.5,cluster0
1697157404.08,50.147,1800.0,3.5,10.5,cluster0
1697157404.583,50.147,1800.0,4.0,10.5,cluster0
1697157405.085,50.634,1800.0,3.5,10.5,cluster0
1697157405.588,50.147,1800.0,3.5,10.5,cluster0
1697157406.093,50.147,600.0,4.4,10.5,cluster0
1697157406.599,49.66,600.0,5.4,10.5,cluster0
1697157407.102,50.147,1800.0,22.5,10.0,cluster0
1697157407.604,51.121,1800.0,32.8,10.4,cluster0
1697157408.107,50.147,1800.0,4.5,10.4,cluster0
1697157408.61,49.66,1800.0,4.5,10.4,cluster0
1697157409.112,50.634,1800.0,3.5,10.4,cluster0
1697157409.615,50.634,1800.0,3.0,10.4,cluster0
1697157410.117,50.147,1800.0,2.5,10.4,cluster0
1697157410.62,50.147,1800.0,3.5,10.4,cluster0
1697157411.122,50.634,1800.0,4.0,10.4,cluster0
1697157411.625,50.147,1800.0,3.0,10.4,cluster0
1697157412.13,50.634,600.0,3.5,10.4,cluster0
1697157412.636,49.66,600.0,5.9,10.4,cluster0
1697157413.155,50.147,1800.0,16.3,9.9,cluster0
1697157413.658,52.095,1800.0,36.4,10.4,cluster0
1697157414.161,50.634,1800.0,6.0,10.4,cluster0
1697157414.663,50.634,1800.0,4.0,10.4,cluster0
1697157415.166,50.147,1800.0,4.0,10.4,cluster0
1697157415.668,50.634,1800.0,4.9,10.4,cluster0
1697157416.171,49.66,1800.0,3.5,10.4,cluster0
1697157416.673,49.66,1800.0,3.5,10.4,cluster0
1697157417.176,49.173,1800.0,4.0,10.4,cluster0
1697157417.678,50.634,1800.0,4.5,10.4,cluster0
1697157418.183,49.173,700.0,3.9,10.4,cluster0
1697157418.689,50.147,600.0,5.4,10.4,cluster0
1697157419.192,51.121,1800.0,20.0,10.0,cluster0
1697157419.695,51.121,1800.0,34.7,10.4,cluster0
1697157420.2,50.634,1800.0,3.5,10.4,cluster0
1697157420.703,51.121,1800.0,5.4,10.5,cluster0
1697157421.206,50.147,1800.0,4.9,10.4,cluster0
1697157421.708,50.147,1800.0,3.0,10.4,cluster0
1697157422.211,50.634,1800.0,3.0,10.4,cluster0
1697157422.713,50.147,1800.0,6.0,10.4,cluster0
1697157423.216,50.147,1800.0,4.0,10.4,cluster0
1697157423.718,50.147,1800.0,4.0,10.4,cluster0
1697157424.223,49.66,800.0,4.0,10.4,cluster0
1697157424.728,49.66,800.0,6.9,10.4,cluster0
1697157425.231,50.634,1800.0,25.9,10.2,cluster0
1697157425.734,50.634,1800.0,28.5,10.4,cluster0
1697157426.236,50.634,1800.0,1.5,10.4,cluster0
1697157426.739,50.634,1800.0,5.0,10.4,cluster0
1697157427.241,50.147,1800.0,2.5,10.4,cluster0
1697157427.744,49.173,1800.0,4.0,10.4,cluster0
1697157428.247,50.634,1800.0,1.5,10.4,cluster0
1697157428.749,50.147,1800.0,2.5,10.4,cluster0
1697157429.252,49.66,1800.0,5.0,10.4,cluster0
1697157429.755,51.121,1800.0,3.0,10.4,cluster0
1697157430.259,50.634,800.0,4.9,10.4,cluster0
1697157430.763,49.66,1000.0,5.0,10.4,cluster0
1697157431.266,51.121,1800.0,18.1,10.1,cluster0
1697157431.768,51.121,1800.0,35.7,10.4,cluster0
1697157432.271,50.634,1800.0,3.5,10.4,cluster0
1697157432.774,50.147,1800.0,4.5,10.4,cluster0
1697157433.276,50.634,1800.0,3.5,10.4,cluster0
1697157433.779,50.634,1800.0,3.5,10.5,cluster0
1697157434.281,50.147,1800.0,3.9,10.5,cluster0
1697157434.784,50.147,1800.0,4.5,10.5,cluster0
1697157435.286,50.147,1800.0,3.5,10.5,cluster0
1697157435.789,50.634,1800.0,3.0,10.5,cluster0
1697157436.293,49.66,900.0,4.0,10.5,cluster0
1697157436.797,49.173,800.0,5.0,10.5,cluster0
1697157437.301,50.634,1800.0,9.9,9.6,cluster0
1697157437.804,50.634,1800.0,31.3,10.4,cluster0
1697157438.307,50.634,1800.0,16.5,10.5,cluster0
1697157438.809,50.634,1800.0,3.0,10.5,cluster0
1697157439.312,50.634,1800.0,5.0,10.5,cluster0
1697157439.814,50.147,1800.0,3.0,10.5,cluster0
1697157440.317,50.634,1800.0,3.5,10.5,cluster0
1697157440.819,49.66,1800.0,3.0,10.5,cluster0
1697157441.322,50.147,1800.0,3.0,10.5,cluster0
1697157441.824,49.66,1800.0,3.0,10.5,cluster0
1697157442.329,49.66,700.0,1.5,10.5,cluster0
1697157442.833,49.173,1000.0,5.4,10.5,cluster0
1697157443.337,49.173,900.0,5.4,10.4,cluster0
1697157443.839,50.634,1800.0,27.5,10.2,cluster0
1697157444.342,50.634,1800.0,25.1,10.4,cluster0
1697157444.844,51.608,1800.0,3.0,10.4,cluster0
1697157445.347,50.147,1800.0,3.5,10.4,cluster0
1697157445.849,50.634,1800.0,2.5,10.4,cluster0
1697157446.352,51.121,1800.0,3.5,10.4,cluster0
1697157446.854,50.634,1800.0,3.0,10.4,cluster0
1697157447.357,50.147,1800.0,4.0,10.4,cluster0
1697157447.859,51.121,1800.0,4.5,10.3,cluster0
1697157448.362,49.66,1800.0,3.0,10.3,cluster0
1697157448.866,50.147,1000.0,4.9,10.4,cluster0
1697157449.369,49.66,1000.0,5.0,10.4,cluster0
1697157449.872,50.634,1800.0,23.2,10.0,cluster0
1697157450.375,51.121,1800.0,32.2,10.4,cluster0
1697157450.878,51.121,1800.0,3.0,10.4,cluster0
1697157451.38,48.686,1800.0,4.5,10.4,cluster0
1697157451.883,51.121,1800.0,3.0,10.4,cluster0
1697157452.385,50.147,1800.0,3.5,10.4,cluster0
1697157452.888,50.147,1800.0,3.5,10.4,cluster0
1697157453.39,49.66,1800.0,3.5,10.4,cluster0
1697157453.893,50.147,1800.0,4.0,10.4,cluster0
1697157454.396,50.147,1800.0,3.5,10.5,cluster0
1697157454.9,50.147,900.0,3.5,10.5,cluster0
1697157455.405,50.147,800.0,4.4,10.5,cluster0
1697157455.909,51.121,1800.0,27.4,10.2,cluster0
1697157456.412,50.147,1800.0,27.9,10.5,cluster0
1697157456.914,50.147,1800.0,2.5,10.5,cluster0
1697157457.417,50.147,1800.0,2.0,10.5,cluster0
1697157457.919,50.147,1800.0,4.5,10.5,cluster0
1697157458.422,50.634,1800.0,4.4,10.5,cluster0
1697157458.925,49.173,1800.0,3.0,10.5,cluster0
1697157459.427,50.634,1800.0,3.0,10.5,cluster0
1697157459.93,51.121,1800.0,4.0,10.5,cluster0
1697157460.432,50.147,1800.0,3.0,10.5,cluster0
1697157460.937,49.66,700.0,5.4,10.5,cluster0
1697157461.441,50.147,1000.0,7.5,9.4,cluster0
1697157461.945,50.147,1800.0,27.9,10.3,cluster0
1697157462.447,51.121,1800.0,21.2,10.4,cluster0
1697157462.95,49.66,1800.0,4.0,10.4,cluster0
1697157463.452,51.608,1800.0,2.5,10.4,cluster0
1697157463.955,50.147,1800.0,3.5,10.4,cluster0
1697157464.458,49.66,1800.0,3.5,10.3,cluster0
1697157464.961,51.121,1800.0,4.0,10.3,cluster0
1697157465.463,51.121,1800.0,3.0,10.3,cluster0
1697157465.966,50.147,1800.0,3.5,10.4,cluster0
1697157466.468,49.173,1800.0,4.5,10.4,cluster0
1697157466.974,50.147,600.0,4.0,10.4,cluster0
1697157467.477,49.66,1800.0,14.4,9.9,cluster0
1697157467.98,52.095,1800.0,37.7,10.4,cluster0
1697157468.482,50.634,1800.0,8.0,10.4,cluster0
1697157468.985,49.66,1800.0,2.5,10.4,cluster0
1697157469.487,49.66,1800.0,3.5,10.4,cluster0
1697157469.99,50.634,1800.0,4.4,10.4,cluster0
1697157470.492,50.634,1800.0,3.5,10.4,cluster0
1697157470.995,51.121,1800.0,4.0,10.4,cluster0
1697157471.498,51.121,1800.0,3.0,10.4,cluster0
1697157472.0,50.147,1800.0,3.5,10.4,cluster0
1697157472.505,49.66,700.0,3.4,10.4,cluster0
1697157473.011,49.66,600.0,5.9,10.4,cluster0
1697157473.514,50.634,1800.0,19.0,10.1,cluster0
1697157474.016,50.147,1800.0,36.0,10.5,cluster0
1697157474.519,49.66,1800.0,3.5,10.5,cluster0
1697157475.021,50.634,1800.0,4.5,10.5,cluster0
1697157475.524,50.634,1800.0,3.5,10.5,cluster0
1697157476.026,50.634,1800.0,3.5,10.5,cluster0
1697157476.529,51.121,1800.0,0.5,10.5,cluster0
1697157477.031,49.66,1800.0,4.0,10.4,cluster0
1697157477.534,50.147,1800.0,3.5,10.4,cluster0
1697157478.036,51.121,1800.0,4.0,10.4,cluster0
1697157478.542,50.147,600.0,2.5,10.4,cluster0
1697157479.048,50.634,600.0,5.4,10.4,cluster0
1697157479.55,49.66,1800.0,13.6,9.8,cluster0
1697157480.054,51.608,1800.0,34.7,10.4,cluster0
1697157480.557,50.147,1800.0,9.5,10.4,cluster0
1697157481.059,50.634,1800.0,4.5,10.4,cluster0
1697157481.562,50.147,1800.0,4.0,10.3,cluster0
1697157482.064,50.147,1800.0,3.0,10.3,cluster0
1697157482.567,51.121,1800.0,3.5,10.4,cluster0
1697157483.069,50.634,1800.0,4.0,10.4,cluster0
1697157483.572,49.66,1800.0,3.5,10.4,cluster0
1697157484.074,50.147,1800.0,2.5,10.4,cluster0
1697157484.579,51.121,700.0,1.5,10.4,cluster0
1697157485.083,50.634,800.0,5.9,10.4,cluster0
1697157485.589,49.173,700.0,6.4,10.3,cluster0
1697157486.092,51.121,1800.0,28.0,10.2,cluster0
1697157486.594,50.147,1800.0,24.9,10.4,cluster0
1697157487.097,51.121,1800.0,2.5,10.4,cluster0
1697157487.599,50.147,1800.0,3.0,10.4,cluster0
1697157488.102,51.121,1800.0,4.0,10.4,cluster0
1697157488.604,50.634,1800.0,2.5,10.4,cluster0
1697157489.107,49.66,1800.0,3.9,10.4,cluster0
1697157489.61,50.147,1800.0,3.5,10.5,cluster0
1697157490.112,50.634,1800.0,4.0,10.5,cluster0
1697157490.615,51.121,1800.0,4.0,10.5,cluster0
1697157491.12,50.147,600.0,4.0,10.5,cluster0
1697157491.623,49.66,1800.0,10.0,9.3,cluster0
1697157492.127,50.634,1800.0,29.6,10.3,cluster0
1697157492.63,50.634,1800.0,19.1,10.4,cluster0
1697157493.132,51.121,1800.0,4.0,10.4,cluster0
1697157493.635,50.634,1800.0,4.4,10.4,cluster0
1697157494.137,49.66,1800.0,3.5,10.4,cluster0
1697157494.64,50.147,1800.0,4.0,10.4,cluster0
1697157495.142,50.634,1800.0,3.9,10.4,cluster0
1697157495.645,49.66,1800.0,3.5,10.4,cluster0
1697157496.147,49.66,1800.0,4.0,10.4,cluster0
1697157496.652,50.634,700.0,3.0,10.4,cluster0
1697157497.158,49.66,600.0,4.9,10.4,cluster0
1697157497.664,49.66,600.0,5.4,10.4,cluster0
1697157498.168,51.608,1800.0,27.9,10.2,cluster0
1697157498.671,50.634,1800.0,28.5,10.4,cluster0
1697157499.174,50.147,1800.0,4.0,10.4,cluster0
1697157499.676,50.634,1800.0,2.0,10.4,cluster0
1697157500.179,50.147,1800.0,1.5,10.5,cluster0
1697157500.681,49.66,1800.0,2.5,10.4,cluster0
1697157501.184,49.66,1800.0,2.0,10.5,cluster0
1697157501.687,50.147,1800.0,3.5,10.4,cluster0
1697157502.189,50.634,1800.0,3.0,10.5,cluster0
1697157502.691,50.147,1800.0,5.4,10.5,cluster0
1697157503.198,50.147,700.0,4.4,10.4,cluster0
1697157503.704,49.66,600.0,7.4,10.3,cluster0
1697157504.208,50.634,1800.0,29.6,10.3,cluster0
1697157504.71,50.147,1800.0,23.1,10.4,cluster0
1697157505.213,49.66,1800.0,2.5,10.4,cluster0
1697157505.715,50.147,1800.0,3.5,10.4,cluster0
1697157506.218,49.66,1800.0,4.0,10.4,cluster0
1697157506.72,51.121,1800.0,2.5,10.4,cluster0
1697157507.223,50.634,1800.0,4.9,10.5,cluster0
1697157507.726,50.634,1800.0,4.9,10.5,cluster0
1697157508.228,50.147,1800.0,3.0,10.5,cluster0
1697157508.733,50.634,700.0,3.0,10.5,cluster0
1697157509.239,48.686,600.0,6.8,10.5,cluster0
1697157509.744,49.173,700.0,5.0,10.5,cluster0
1697157510.247,50.634,1800.0,24.4,10.1,cluster0
1697157510.75,50.634,1800.0,29.4,10.4,cluster0
1697157511.253,50.634,1800.0,3.5,10.4,cluster0
1697157511.755,50.147,1800.0,4.0,10.4,cluster0
1697157512.258,50.634,1800.0,3.5,10.4,cluster0
1697157512.76,50.147,1800.0,5.0,10.4,cluster0
1697157513.263,51.121,1800.0,3.9,10.4,cluster0
1697157513.765,49.66,1800.0,2.5,10.4,cluster0
1697157514.268,50.147,1800.0,3.9,10.4,cluster0
1697157514.771,51.121,1800.0,4.0,10.4,cluster0
1697157515.275,49.66,800.0,4.5,10.4,cluster0
1697157515.78,50.147,700.0,7.9,10.3,cluster0
1697157516.283,50.634,1800.0,28.9,10.3,cluster0
1697157516.786,50.147,1800.0,24.1,10.5,cluster0
1697157517.289,50.634,1800.0,2.5,10.5,cluster0
1697157517.791,51.121,1800.0,5.4,10.5,cluster0
1697157518.294,49.66,1800.0,3.0,10.5,cluster0
1697157518.796,50.147,1800.0,3.5,10.5,cluster0
1697157519.299,50.147,1800.0,3.0,10.4,cluster0
1697157519.801,51.121,1800.0,3.0,10.3,cluster0
1697157520.304,49.66,1800.0,3.5,10.3,cluster0
1697157520.807,50.147,1800.0,4.0,10.4,cluster0
1697157521.31,50.147,1000.0,4.5,10.4,cluster0
1697157521.815,49.173,800.0,3.5,10.4,cluster0
1697157522.319,50.147,1800.0,24.9,10.1,cluster0
1697157522.822,51.121,1800.0,32.0,10.4,cluster0
1697157523.327,50.634,1800.0,3.5,10.4,cluster0
1697157523.83,50.634,1800.0,3.0,10.4,cluster0
1697157524.332,50.634,1800.0,2.5,10.4,cluster0
1697157524.835,50.634,1800.0,3.0,10.4,cluster0
1697157525.338,50.147,1800.0,3.0,10.4,cluster0
1697157525.84,50.147,1800.0,3.0,10.4,cluster0
1697157526.343,49.173,1800.0,2.5,10.4,cluster0
1697157526.845,49.66,1800.0,2.5,10.4,cluster0
1697157527.349,49.66,1000.0,4.5,10.4,cluster0
1697157527.853,49.66,1000.0,5.9,10.4,cluster0
1697157528.361,50.634,1800.0,17.2,10.0,cluster0
1697157528.863,50.634,1800.0,36.6,10.3,cluster0
1697157529.366,50.634,1800.0,3.0,10.4,cluster0
1697157529.868,51.121,1800.0,2.0,10.4,cluster0
1697157530.371,50.147,1800.0,5.9,10.4,cluster0
1697157530.874,51.121,1800.0,4.0,10.4,cluster0
1697157531.376,50.147,1800.0,2.5,10.4,cluster0
1697157531.879,50.634,1800.0,4.5,10.4,cluster0
1697157532.381,49.66,1800.0,2.5,10.4,cluster0
1697157532.884,51.121,1800.0,4.9,10.4,cluster0
1697157533.392,49.66,1000.0,4.5,10.4,cluster0
1697157533.897,50.147,800.0,4.5,10.4,cluster0
1697157534.399,51.121,1800.0,21.9,10.1,cluster0
1697157534.902,50.634,1800.0,34.0,10.4,cluster0
1697157535.405,50.634,1800.0,4.0,10.4,cluster0
1697157535.907,49.173,1800.0,2.5,10.4,cluster0
1697157536.41,50.634,1800.0,2.0,10.4,cluster0
1697157536.912,50.634,1800.0,3.5,10.4,cluster0
1697157537.415,51.121,1800.0,3.0,10.4,cluster0
1697157537.918,50.634,1800.0,3.5,10.5,cluster0
1697157538.42,50.147,1800.0,4.0,10.4,cluster0
1697157538.923,50.147,1800.0,3.5,10.4,cluster0
1697157539.427,49.66,900.0,4.5,10.5,cluster0
1697157539.931,50.147,900.0,4.0,10.4,cluster0
1697157540.435,51.121,1800.0,26.2,10.1,cluster0
1697157540.938,51.121,1800.0,29.0,10.4,cluster0
1697157541.44,51.608,1800.0,3.5,10.4,cluster0
1697157541.943,50.147,1800.0,3.5,10.4,cluster0
1697157542.445,49.66,1800.0,3.0,10.4,cluster0
1697157542.948,50.147,1800.0,4.0,10.4,cluster0
1697157543.45,50.634,1800.0,4.5,10.4,cluster0
1697157543.953,50.147,1800.0,3.0,10.4,cluster0
1697157544.455,49.66,1800.0,4.0,10.4,cluster0
1697157544.958,50.634,1800.0,3.0,10.4,cluster0
1697157545.463,50.634,700.0,5.4,10.4,cluster0
1697157545.968,50.147,700.0,4.5,10.4,cluster0
1697157546.471,50.634,1800.0,19.4,9.9,cluster0
1697157546.974,50.147,1800.0,36.8,10.4,cluster0
1697157547.476,50.634,1800.0,3.5,10.4,cluster0
1697157547.979,50.634,1800.0,4.0,10.4,cluster0
1697157548.481,50.147,1800.0,3.4,10.4,cluster0
1697157548.984,50.634,1800.0,3.5,10.4,cluster0
1697157549.486,50.634,1800.0,4.0,10.4,cluster0
1697157549.989,50.147,1800.0,3.0,10.4,cluster0
1697157550.492,49.66,1800.0,2.5,10.4,cluster0
1697157550.994,49.66,1800.0,3.0,10.4,cluster0
1697157551.501,50.147,600.0,3.9,10.4,cluster0
1697157552.008,49.66,600.0,5.0,10.4,cluster0
1697157552.513,51.121,1800.0,23.3,10.1,cluster0
1697157553.016,50.634,1800.0,32.2,10.4,cluster0
1697157553.518,49.66,1800.0,4.0,10.4,cluster0
1697157554.021,51.121,1800.0,4.0,10.4,cluster0
1697157554.524,50.634,1800.0,4.0,10.4,cluster0
1697157555.026,49.66,1800.0,3.0,10.4,cluster0
1697157555.529,51.121,1800.0,3.5,10.4,cluster0
1697157556.031,50.634,1800.0,4.0,10.4,cluster0
1697157556.534,51.121,1800.0,3.5,10.4,cluster0
1697157557.036,49.173,1800.0,2.5,10.4,cluster0
1697157557.542,49.173,600.0,3.9,10.4,cluster0
1697157558.048,49.66,600.0,6.4,10.4,cluster0
1697157558.551,51.121,1800.0,18.3,9.9,cluster0
1697157559.053,51.121,1800.0,37.2,10.3,cluster0
1697157559.556,51.121,1800.0,4.0,10.4,cluster0
1697157560.058,51.608,1800.0,4.5,10.4,cluster0
1697157560.561,49.66,1800.0,3.5,10.4,cluster0
1697157561.064,49.66,1800.0,3.0,10.4,cluster0
1697157561.566,50.147,1800.0,4.0,10.4,cluster0
1697157562.069,49.66,1800.0,3.0,10.4,cluster0
1697157562.571,49.66,1800.0,3.5,10.4,cluster0
1697157563.074,49.66,1800.0,4.0,10.4,cluster0
1697157563.579,49.173,600.0,3.0,10.4,cluster0
1697157564.085,50.147,600.0,4.4,10.4,cluster0
1697157564.588,50.634,1800.0,23.9,10.1,cluster0
1697157565.091,51.121,1800.0,32.5,10.4,cluster0
1697157565.593,50.147,1800.0,3.5,10.4,cluster0
1697157566.096,49.173,1800.0,3.9,10.4,cluster0
1697157566.598,51.121,1800.0,4.0,10.4,cluster0
1697157567.101,50.634,1800.0,3.0,10.4,cluster0
1697157567.604,49.173,1800.0,2.5,10.4,cluster0
1697157568.106,50.147,1800.0,3.5,10.4,cluster0
1697157568.609,50.147,1800.0,3.5,10.4,cluster0
1697157569.111,50.634,1800.0,3.4,10.4,cluster0
1697157569.617,50.634,600.0,3.5,10.4,cluster0
1697157570.123,49.173,600.0,5.0,10.4,cluster0
1697157570.628,50.634,1800.0,29.2,10.2,cluster0
1697157571.13,51.121,1800.0,28.0,10.5,cluster0
1697157571.633,50.147,1800.0,3.0,10.5,cluster0
1697157572.135,50.634,1800.0,3.0,10.5,cluster0
1697157572.638,50.147,1800.0,4.0,10.5,cluster0
1697157573.141,51.121,1800.0,5.0,10.5,cluster0
1697157573.643,51.121,1800.0,3.5,10.4,cluster0
1697157574.146,51.121,1800.0,4.4,10.4,cluster0
1697157574.648,50.634,1800.0,3.0,10.4,cluster0
1697157575.151,51.121,1800.0,4.5,10.4,cluster0
1697157575.656,49.66,600.0,3.5,10.4,cluster0
1697157576.162,49.66,600.0,4.9,10.4,cluster0
1697157576.665,49.66,1800.0,20.4,10.1,cluster0
1697157577.168,49.66,1800.0,33.8,10.5,cluster0
1697157577.67,51.121,1800.0,4.0,10.5,cluster0
1697157578.173,50.147,1800.0,3.5,10.5,cluster0
1697157578.675,50.634,1800.0,3.5,10.5,cluster0
1697157579.178,49.66,1800.0,3.0,10.5,cluster0
1697157579.681,50.634,1800.0,4.0,10.5,cluster0
1697157580.183,50.147,1800.0,3.9,10.5,cluster0
1697157580.686,50.147,1800.0,3.0,10.5,cluster0
1697157581.188,50.147,1800.0,3.5,10.5,cluster0
1697157581.695,50.147,600.0,4.4,10.5,cluster0
1697157582.202,49.66,600.0,5.4,10.5,cluster0
1697157582.705,51.608,1800.0,28.7,10.2,cluster0
1697157583.208,51.121,1800.0,28.4,10.4,cluster0
1697157583.71,51.121,1800.0,4.5,10.4,cluster0
1697157584.213,51.121,1800.0,3.5,10.4,cluster0
1697157584.716,52.095,1800.0,3.5,10.4,cluster0
1697157585.218,51.608,1800.0,3.0,10.4,cluster0
1697157585.721,50.147,1800.0,4.5,10.4,cluster0
1697157586.223,51.608,1800.0,3.5,10.4,cluster0
1697157586.726,50.634,1800.0,3.0,10.4,cluster0
1697157587.228,51.608,1800.0,3.5,10.4,cluster0
1697157587.734,49.173,600.0,5.4,10.4,cluster0
1697157588.24,50.147,600.0,5.0,10.4,cluster0
1697157588.743,50.634,1800.0,18.6,10.0,cluster0
1697157589.245,51.121,1800.0,36.5,10.4,cluster0
1697157589.748,52.095,1800.0,4.0,10.4,cluster0
1697157590.251,50.634,1800.0,3.0,10.4,cluster0
1697157590.753,50.147,1800.0,3.5,10.4,cluster0
1697157591.256,50.147,1800.0,2.5,10.4,cluster0
1697157591.758,51.121,1800.0,4.9,10.4,cluster0
1697157592.261,50.147,1800.0,3.0,10.4,cluster0
1697157592.763,49.66,1800.0,5.0,10.5,cluster0
1697157593.266,51.121,1800.0,4.0,10.4,cluster0
1697157593.771,50.147,600.0,4.9,10.4,cluster0
1697157594.276,49.66,900.0,5.0,10.4,cluster0
1697157594.779,50.634,1800.0,23.3,10.1,cluster0
1697157595.282,51.121,1800.0,31.7,10.4,cluster0
1697157595.785,50.147,1800.0,3.0,10.4,cluster0
1697157596.287,49.66,1800.0,1.5,10.4,cluster0
1697157596.79,51.121,1800.0,3.5,10.4,cluster0
1697157597.292,50.147,1800.0,3.0,10.5,cluster0
1697157597.795,50.147,1800.0,4.0,10.5,cluster0
1697157598.298,50.147,1800.0,4.0,10.5,cluster0
1697157598.8,51.121,1800.0,3.0,10.5,cluster0
1697157599.303,50.147,1800.0,3.0,10.5,cluster0
1697157599.807,50.147,900.0,4.0,10.5,cluster0
1697157600.312,50.147,875.0,5.0,10.5,cluster0
1697157600.815,51.121,1800.0,27.4,10.2,cluster0
1697157601.318,50.147,1800.0,27.0,10.4,cluster0
1697157601.821,50.147,1800.0,3.0,10.4,cluster0
1697157602.323,50.634,1800.0,3.5,10.4,cluster0
1697157602.826,50.147,1800.0,4.5,10.4,cluster0
1697157603.328,50.634,1800.0,3.0,10.4,cluster0
1697157603.831,50.147,1800.0,3.5,10.4,cluster0
1697157604.333,51.121,1800.0,3.0,10.5,cluster0
1697157604.836,49.66,1800.0,4.5,10.5,cluster0
1697157605.338,50.147,1800.0,4.5,10.5,cluster0
1697157605.842,49.66,1100.0,5.0,10.5,cluster0
1697157606.346,50.147,1800.0,8.5,9.4,cluster0
1697157606.849,51.121,1800.0,29.9,10.4,cluster0
1697157607.351,50.634,1800.0,18.2,10.4,cluster0
1697157607.854,49.66,1800.0,3.5,10.4,cluster0
1697157608.357,50.634,1800.0,2.5,10.4,cluster0
1697157608.859,50.634,1800.0,4.4,10.4,cluster0
1697157609.362,50.634,1800.0,2.5,10.4,cluster0
1697157609.864,51.608,1800.0,2.5,10.5,cluster0
1697157610.367,50.634,1800.0,3.0,10.5,cluster0
1697157610.869,48.686,1800.0,3.0,10.5,cluster0
1697157611.374,51.121,700.0,3.9,10.5,cluster0
1697157611.878,50.147,900.0,4.5,10.5,cluster0
1697157612.383,50.147,800.0,4.0,10.5,cluster0
1697157612.886,50.634,1800.0,29.1,10.2,cluster0
1697157613.388,50.634,1800.0,24.7,10.4,cluster0
1697157613.891,49.66,1800.0,3.5,10.4,cluster0
1697157614.393,50.147,1800.0,4.0,10.4,cluster0
1697157614.896,51.121,1800.0,4.0,10.4,cluster0
1697157615.399,50.147,1800.0,4.0,10.4,cluster0
1697157615.901,50.147,1800.0,3.5,10.4,cluster0
1697157616.403,50.147,1800.0,3.0,10.4,cluster0
1697157616.906,50.147,1800.0,4.4,10.4,cluster0
1697157617.409,50.147,1800.0,3.5,10.3,cluster0
1697157617.913,50.147,800.0,5.0,10.4,cluster0
1697157618.415,50.634,1800.0,9.0,9.4,cluster0
1697157618.919,50.634,1800.0,29.9,10.3,cluster0
1697157619.421,50.147,1800.0,19.2,10.4,cluster0
1697157619.924,50.634,1800.0,4.0,10.4,cluster0
1697157620.426,50.634,1800.0,4.0,10.4,cluster0
1697157620.929,50.147,1800.0,4.0,10.4,cluster0
1697157621.431,51.121,1800.0,3.0,10.4,cluster0
1697157621.934,50.634,1800.0,3.0,10.4,cluster0
1697157622.436,49.66,1800.0,2.5,10.4,cluster0
1697157622.939,50.634,1800.0,5.9,10.4,cluster0
1697157623.441,50.634,1800.0,3.0,10.4,cluster0
1697157623.946,50.147,800.0,5.4,10.5,cluster0
1697157624.449,50.147,1800.0,13.1,9.9,cluster0
1697157624.952,52.095,1800.0,36.8,10.4,cluster0
1697157625.455,51.121,1800.0,9.4,10.4,cluster0
1697157625.957,50.147,1800.0,4.0,10.4,cluster0
1697157626.46,50.634,1800.0,3.0,10.4,cluster0
1697157626.962,51.121,1800.0,3.5,10.4,cluster0
1697157627.465,50.147,1800.0,3.0,10.4,cluster0
1697157627.967,50.634,1800.0,4.0,10.4,cluster0
1697157628.47,50.147,1800.0,3.0,10.4,cluster0
1697157628.972,51.121,1800.0,4.5,10.4,cluster0
1697157629.477,50.634,700.0,4.0,10.4,cluster0
1697157629.982,50.634,700.0,4.9,10.4,cluster0
1697157630.488,50.147,600.0,5.0,10.4,cluster0
1697157630.991,51.121,1800.0,28.7,10.2,cluster0
1697157631.494,51.121,1800.0,23.5,10.4,cluster0
1697157631.996,51.608,1800.0,4.0,10.4,cluster0
1697157632.499,49.66,1800.0,4.4,10.4,cluster0
1697157633.002,50.147,1800.0,4.5,10.5,cluster0
1697157633.504,51.121,1800.0,4.0,10.5,cluster0
1697157634.007,50.634,1800.0,3.5,10.5,cluster0
1697157634.51,50.147,1800.0,4.0,10.5,cluster0
1697157635.012,50.634,1800.0,3.5,10.5,cluster0
1697157635.515,49.66,1800.0,3.5,10.5,cluster0
1697157636.021,50.147,600.0,4.5,10.5,cluster0
1697157636.526,49.66,600.0,5.9,10.5,cluster0
1697157637.031,51.121,1800.0,24.4,10.2,cluster0
1697157637.534,50.634,1800.0,30.8,10.5,cluster0
1697157638.036,50.634,1800.0,4.5,10.5,cluster0
1697157638.539,50.147,1800.0,3.5,10.5,cluster0
1697157639.041,50.634,1800.0,4.5,10.5,cluster0
1697157639.544,50.147,1800.0,4.9,10.5,cluster0
1697157640.047,50.147,1800.0,3.0,10.5,cluster0
1697157640.549,50.147,1800.0,3.0,10.5,cluster0
1697157641.052,50.147,1800.0,4.4,10.5,cluster0
1697157641.554,51.121,1800.0,3.0,10.5,cluster0
1697157642.06,49.66,600.0,3.9,10.5,cluster0
1697157642.566,50.147,600.0,4.9,10.5,cluster0
1697157643.069,50.634,1800.0,19.0,10.1,cluster0
1697157643.571,50.634,1800.0,37.8,10.5,cluster0
1697157644.074,50.634,1800.0,2.5,10.5,cluster0
1697157644.576,50.147,1800.0,4.5,10.5,cluster0
