Temps,Delay
1697514424328.0,3
1697514429327.0,2
1697514434328.0,3
1697514439329.0,3
1697514444332.0,5
1697514449330.0,3
1697514454330.0,2
1697514459330.0,3
1697514464330.0,2
1697514469335.0,6
1697514474335.0,5
1697514479333.0,3
1697514484333.0,2
1697514489333.0,2
1697514494333.0,3
1697514499337.0,6
1697514504333.0,2
1697514509333.0,2
1697514514335.0,3
1697514519335.0,2
1697514524337.0,4
1697514529340.0,7
1697514534336.0,2
1697514539338.0,4
1697514544337.0,3
1697514549338.0,3
1697514554343.0,7
1697514559343.0,6
1697514564339.0,2
1697514569339.0,3
1697514574339.0,2
1697514579341.0,3
1697514584341.0,2
1697514589342.0,4
1697514594341.0,3
1697514599342.0,3
1697514604342.0,2
1697514609343.0,3
1697514614346.0,5
1697514619343.0,2
1697514624343.0,3
1697514629342.0,2
1697514634343.0,2
1697514639344.0,3
1697514644347.0,5
1697514649345.0,3
1697514654345.0,2
1697514659345.0,3
1697514664345.0,2
1697514669347.0,4
1697514674345.0,3
1697514679347.0,3
1697514684347.0,2
1697514689348.0,3
1697514694350.0,4
1697514699352.0,5
1697514704349.0,2
1697514709350.0,3
1697514714350.0,3
1697514719352.0,4
1697514724355.0,6
1697514729352.0,3
1697514734352.0,2
1697514739353.0,3
1697514744354.0,3
1697514749353.0,2
1697514754356.0,5
1697514759353.0,2
1697514764356.0,4
1697514769354.0,3
1697514774354.0,3
1697514779358.0,6
1697514784355.0,3
1697514789354.0,3
1697514794354.0,3
1697514799354.0,3
1697514804355.0,3
1697514809359.0,6
1697514814356.0,2
1697514819357.0,2
1697514824358.0,2
1697514829359.0,2
1697514834361.0,4
1697514839359.0,2
1697514844359.0,3
1697514849359.0,2
1697514854360.0,3
1697514859361.0,3
1697514864364.0,6
1697514869361.0,3
1697514874361.0,3
1697514879361.0,3
1697514884361.0,3
1697514889361.0,3
1697514894365.0,6
1697514899361.0,3
1697514904362.0,3
1697514909362.0,2
1697514914363.0,3
1697514919365.0,5
1697514924363.0,2
1697514929363.0,2
1697514934364.0,2
1697514939366.0,3
1697514944370.0,6
1697514949366.0,3
1697514954365.0,2
1697514959366.0,2
1697514964366.0,3
1697514969366.0,2
1697514974380.0,13
1697514979371.0,3
1697514984371.0,2
1697514989372.0,2
1697514994375.0,4
1697514999377.0,6
1697515004373.0,2
1697515009373.0,2
1697515014372.0,2
1697515019374.0,3
1697515024375.0,3
1697515029378.0,5
1697515034376.0,3
1697515039376.0,2
1697515044376.0,3
1697515049377.0,4
1697515054379.0,6
1697515059376.0,2
1697515064376.0,2
1697515069378.0,3
1697515074378.0,2
1697515079384.0,8
1697515084379.0,3
1697515089379.0,2
1697515094379.0,2
1697515099379.0,3
1697515104380.0,3
1697515109383.0,7
1697515114379.0,2
1697515119379.0,3
1697515124379.0,2
1697515129380.0,2
1697515134380.0,2
1697515139383.0,6
1697515144381.0,3
1697515149381.0,2
1697515154381.0,2
1697515159382.0,3
1697515164386.0,7
1697515169382.0,2
1697515174382.0,3
1697515179382.0,2
1697515184383.0,3
1697515189383.0,3
1697515194386.0,6
1697515199383.0,3
1697515204383.0,2
1697515209384.0,2
1697515214385.0,3
1697515219385.0,3
1697515224386.0,5
1697515229384.0,3
1697515234384.0,2
1697515239384.0,2
1697515244384.0,3
1697515249385.0,3
1697515254386.0,5
1697515259384.0,2
1697515264384.0,2
1697515269384.0,2
1697515274384.0,2
1697515279388.0,6
1697515284384.0,2
1697515289385.0,2
1697515294385.0,2
1697515299385.0,2
1697515304385.0,3
1697515309387.0,4
1697515314389.0,6
1697515319387.0,4
1697515324386.0,2
1697515329387.0,2
1697515334387.0,2
1697515339390.0,5
1697515344387.0,3
1697515349388.0,3
1697515354387.0,2
1697515359387.0,2
1697515364389.0,5
1697515369391.0,6
1697515374387.0,2
1697515379387.0,2
1697515384387.0,2
1697515389387.0,2
1697515394390.0,6
1697515399391.0,6
1697515404387.0,2
1697515409388.0,3
1697515414388.0,3
1697515419388.0,2
1697515424392.0,6
1697515429389.0,2
1697515434391.0,2
1697515439392.0,3
1697515444393.0,3
1697515449394.0,3
1697515454396.0,5
1697515459393.0,2
1697515464393.0,2
1697515469393.0,2
1697515474393.0,2
1697515479398.0,7
1697515484393.0,2
1697515489393.0,3
1697515494393.0,3
1697515499393.0,2
1697515504393.0,3
1697515509395.0,5
1697515514394.0,3
1697515519394.0,3
1697515524394.0,2
1697515529394.0,3
1697515534395.0,3
1697515539397.0,5
1697515544394.0,3
1697515549395.0,3
1697515554395.0,3
1697515559395.0,2
1697515564396.0,3
1697515569400.0,6
1697515574397.0,3
1697515579398.0,3
1697515584397.0,2
1697515589397.0,2
1697515594398.0,3
1697515599400.0,5
1697515604397.0,3
1697515609397.0,2
1697515614397.0,2
1697515619398.0,3
1697515624401.0,6
1697515629397.0,2
1697515634397.0,3
1697515639397.0,3
1697515644398.0,3
1697515649402.0,7
1697515654398.0,3
1697515659399.0,3
1697515664400.0,3
1697515669400.0,2
1697515674401.0,3
1697515679403.0,4
1697515684401.0,3
1697515689402.0,3
1697515694402.0,2
1697515699403.0,3
1697515704406.0,6
1697515709402.0,2
1697515714402.0,2
1697515719402.0,2
1697515724403.0,2
1697515729403.0,2
1697515734407.0,6
1697515739403.0,2
1697515744404.0,3
1697515749405.0,3
1697515754406.0,3
1697515759407.0,5
1697515764405.0,3
1697515769405.0,2
1697515774405.0,2
1697515779406.0,3
1697515784409.0,5
1697515789406.0,3
1697515794406.0,3
1697515799406.0,2
1697515804406.0,3
1697515809408.0,4
1697515814410.0,6
1697515819408.0,3
1697515824408.0,2
1697515829408.0,2
1697515834409.0,3
1697515839412.0,5
1697515844410.0,3
1697515849410.0,2
1697515854410.0,3
1697515859410.0,3
1697515864411.0,3
1697515869415.0,6
1697515874412.0,2
1697515879412.0,3
1697515884412.0,3
1697515889412.0,3
1697515894412.0,2
1697515899415.0,5
1697515904413.0,2
1697515909414.0,3
1697515914413.0,2
1697515919414.0,3
1697515924418.0,6
1697515929415.0,2
1697515934416.0,2
1697515939416.0,3
1697515944416.0,2
1697515949418.0,4
1697515954420.0,6
1697515959416.0,2
1697515964416.0,2
1697515969416.0,2
1697515974416.0,2
1697515979420.0,5
1697515984418.0,2
1697515989418.0,2
1697515994418.0,3
1697515999418.0,3
1697516004419.0,3
1697516009422.0,6
1697516014418.0,2
1697516019418.0,2
1697516024418.0,2
1697516029419.0,3
1697516034423.0,6
1697516039420.0,2
1697516044420.0,3
1697516049421.0,3
1697516054420.0,2
1697516059422.0,4
1697516064423.0,6
1697516069421.0,3
1697516074422.0,3
1697516079423.0,3
1697516084423.0,2
1697516089427.0,6
1697516094423.0,3
1697516099423.0,2
1697516104424.0,3
1697516109427.0,5
1697516114426.0,3
1697516119429.0,6
1697516124426.0,2
1697516129426.0,2
1697516134427.0,2
1697516139427.0,3
1697516144429.0,4
1697516149427.0,2
1697516154427.0,3
1697516159427.0,2
1697516164428.0,3
1697516169429.0,3
1697516174433.0,6
1697516179430.0,3
1697516184430.0,3
1697516189430.0,2
1697516194431.0,3
1697516199432.0,3
1697516204434.0,5
1697516209431.0,2
1697516214431.0,2
1697516219431.0,2
1697516224432.0,4
1697516229434.0,6
1697516234431.0,2
1697516239431.0,2
1697516244432.0,3
1697516249432.0,3
1697516254433.0,3
1697516259436.0,6
1697516264433.0,2
1697516269434.0,3
1697516274434.0,2
1697516279436.0,3
1697516284440.0,6
1697516289436.0,2
1697516294437.0,2
1697516299438.0,4
1697516304438.0,3
1697516309439.0,3
1697516314442.0,5
1697516319439.0,2
1697516324440.0,3
1697516329440.0,2
1697516334440.0,2
1697516339441.0,3
1697516344444.0,6
1697516349441.0,2
1697516354442.0,3
1697516359442.0,2
1697516364442.0,2
1697516369444.0,3
1697516374448.0,6
1697516379445.0,3
1697516384445.0,3
1697516389445.0,2
1697516394445.0,3
1697516399447.0,5
1697516404445.0,2
1697516409445.0,2
1697516414445.0,3
1697516419446.0,3
1697516424446.0,3
1697516429450.0,6
1697516434447.0,2
1697516439446.0,2
1697516444447.0,2
1697516449447.0,2
1697516454448.0,3
1697516459450.0,4
1697516464448.0,2
1697516469448.0,3
1697516474448.0,3
1697516479450.0,4
1697516484450.0,5
1697516489448.0,2
1697516494449.0,3
1697516499449.0,2
1697516504449.0,2
1697516509453.0,6
1697516514448.0,2
1697516519449.0,3
1697516524449.0,3
1697516529449.0,2
1697516534449.0,2
1697516539453.0,6
1697516544449.0,2
1697516549449.0,3
1697516554449.0,3
1697516559449.0,3
1697516564451.0,4
1697516569449.0,2
1697516574449.0,3
1697516579450.0,3
1697516584450.0,2
1697516589452.0,4
1697516594455.0,6
1697516599451.0,3
1697516604451.0,3
1697516609451.0,3
1697516614451.0,3
1697516619452.0,3
1697516624455.0,6
1697516629452.0,3
1697516634452.0,2
1697516639452.0,2
1697516644453.0,3
1697516649456.0,6
1697516654453.0,2
1697516659453.0,3
1697516664453.0,2
1697516669453.0,2
1697516674455.0,4
1697516679458.0,6
1697516684455.0,3
1697516689455.0,2
1697516694455.0,2
1697516699455.0,2
1697516704457.0,4
1697516709457.0,3
1697516714457.0,2
1697516719458.0,3
1697516724458.0,3
1697516729459.0,3
1697516734461.0,5
1697516739459.0,2
1697516744459.0,3
1697516749459.0,2
1697516754459.0,2
1697516759460.0,3
1697516764462.0,5
1697516769459.0,2
1697516774460.0,2
1697516779460.0,2
1697516784461.0,3
1697516789468.0,6
1697516794464.0,2
1697516799464.0,2
1697516804465.0,2
1697516809465.0,3
1697516814465.0,3
1697516819468.0,5
1697516824467.0,3
1697516829466.0,3
1697516834468.0,4
1697516839468.0,3
1697516844472.0,6
1697516849469.0,2
1697516854469.0,3
1697516859470.0,3
1697516864469.0,3
1697516869469.0,2
1697516874471.0,4
1697516879469.0,3
1697516884469.0,2
1697516889470.0,3
1697516894470.0,3
1697516899473.0,6
1697516904470.0,3
1697516909470.0,3
1697516914470.0,2
1697516919469.0,2
1697516924471.0,3
1697516929474.0,5
1697516934472.0,2
1697516939472.0,2
1697516944472.0,2
1697516949472.0,2
1697516954474.0,3
1697516959477.0,5
1697516964477.0,5
1697516969475.0,2
1697516974475.0,2
1697516979475.0,2
1697516984476.0,3
1697516989480.0,6
1697516994476.0,2
1697516999476.0,2
1697517004476.0,2
1697517009477.0,2
1697517014477.0,2
1697517019481.0,6
1697517024478.0,3
1697517029478.0,2
1697517034479.0,2
1697517039479.0,3
1697517044479.0,3
1697517049483.0,6
1697517054480.0,3
1697517059480.0,2
1697517064481.0,2
1697517069482.0,3
1697517074486.0,7
1697517079482.0,2
1697517084482.0,2
1697517089482.0,3
1697517094482.0,3
1697517099483.0,3
1697517104490.0,5
1697517109484.0,3
1697517114484.0,3
1697517119485.0,3
1697517124486.0,3
1697517129488.0,5
1697517134485.0,3
1697517139487.0,2
1697517144487.0,2
1697517149487.0,3
1697517154487.0,2
1697517159491.0,6
1697517164488.0,2
1697517169489.0,3
1697517174489.0,2
1697517179489.0,3
1697517184493.0,6
1697517189489.0,2
1697517194489.0,2
1697517199489.0,2
1697517204489.0,2
1697517209490.0,3
1697517214491.0,5
1697517219489.0,2
1697517224489.0,3
1697517229489.0,2
1697517234489.0,2
1697517239492.0,5
1697517244489.0,2
1697517249489.0,3
1697517254489.0,2
1697517259490.0,3
1697517264491.0,4
1697517269493.0,5
1697517274490.0,3
1697517279490.0,2
1697517284492.0,3
1697517289493.0,2
1697517294495.0,5
1697517299496.0,5
1697517304495.0,3
1697517309495.0,2
1697517314495.0,2
1697517319495.0,2
1697517324499.0,6
1697517329495.0,2
1697517334495.0,2
1697517339495.0,2
1697517344495.0,3
1697517349502.0,5
1697517354499.0,5
1697517359497.0,3
1697517364497.0,2
1697517369497.0,2
1697517374499.0,5
1697517379500.0,5
1697517384497.0,3
1697517389497.0,2
1697517394498.0,3
1697517399498.0,3
1697517404498.0,2
1697517409502.0,6
1697517414499.0,3
1697517419499.0,2
1697517424499.0,2
1697517429500.0,2
1697517434500.0,2
1697517439504.0,6
1697517444502.0,3
1697517449503.0,3
1697517454504.0,3
1697517459504.0,2
1697517464508.0,6
1697517469504.0,2
1697517474504.0,2
1697517479504.0,2
1697517484505.0,3
1697517489505.0,3
1697517494508.0,6
1697517499505.0,3
1697517504505.0,2
1697517509505.0,3
1697517514505.0,3
1697517519513.0,7
1697517524514.0,6
1697517529511.0,3
1697517534511.0,3
1697517539512.0,3
1697517544513.0,3
1697517549513.0,3
1697517554513.0,3
1697517559513.0,2
1697517564513.0,2
1697517569513.0,2
1697517574513.0,2
1697517579516.0,5
1697517584514.0,3
1697517589514.0,3
1697517594514.0,3
1697517599514.0,2
1697517604518.0,6
1697517609514.0,2
1697517614515.0,3
1697517619516.0,3
1697517624516.0,2
1697517629516.0,3
1697517634518.0,5
1697517639516.0,3
1697517644516.0,2
1697517649516.0,2
1697517654516.0,2
1697517659517.0,3
1697517664520.0,6
1697517669516.0,3
1697517674515.0,2
1697517679515.0,2
1697517684515.0,2
1697517689517.0,3
1697517694520.0,6
1697517699519.0,4
1697517704518.0,2
1697517709519.0,3
1697517714519.0,3
1697517719522.0,5
1697517724519.0,2
1697517729520.0,2
1697517734521.0,3
1697517739521.0,2
1697517744522.0,3
1697517749525.0,7
1697517754521.0,2
1697517759521.0,2
1697517764521.0,3
1697517769521.0,2
1697517774523.0,4
1697517779526.0,6
1697517784523.0,2
1697517789524.0,3
1697517794524.0,2
1697517799524.0,2
1697517804525.0,3
1697517809529.0,6
1697517814526.0,3
1697517819526.0,2
1697517824526.0,2
1697517829527.0,3
1697517834529.0,6
1697517839527.0,3
1697517844527.0,3
1697517849527.0,2
1697517854529.0,4
1697517859532.0,6
1697517864530.0,3
1697517869530.0,2
1697517874530.0,2
1697517879531.0,3
1697517884532.0,3
1697517889534.0,5
1697517894531.0,2
1697517899531.0,2
1697517904531.0,3
1697517909531.0,2
1697517914534.0,5
1697517919531.0,2
1697517924531.0,2
1697517929531.0,2
1697517934531.0,2
1697517939532.0,3
1697517944536.0,6
1697517949533.0,2
1697517954533.0,2
1697517959534.0,3
1697517964535.0,3
1697517969539.0,7
1697517974534.0,3
1697517979534.0,2
1697517984534.0,2
1697517989535.0,3
1697517994536.0,3
1697517999538.0,4
1697518004536.0,2
1697518009536.0,2
1697518014537.0,2
1697518019538.0,3
1697518024541.0,6
1697518029538.0,2
1697518034538.0,2
1697518039539.0,3
1697518044539.0,2
1697518049539.0,2
1697518054542.0,5
1697518059540.0,2
1697518064541.0,2
1697518069542.0,3
1697518074547.0,7
1697518079552.0,7
1697518084552.0,8
1697518089547.0,2
1697518094553.0,6
1697518099550.0,3
1697518104557.0,10
1697518109572.0,25
1697518114553.0,3
1697518119554.0,5
1697518124553.0,3
1697518129552.0,2
1697518134573.0,11
1697518139565.0,2
1697518144565.0,2
1697518149565.0,2
1697518154565.0,2
1697518159566.0,3
1697518164570.0,6
1697518169568.0,4
1697518174566.0,2
1697518179566.0,2
1697518184566.0,2
1697518189566.0,2
1697518194574.0,10
1697518199567.0,2
1697518204571.0,6
1697518209568.0,2
1697518214568.0,2
1697518219571.0,6
1697518224568.0,3
1697518229568.0,3
1697518234568.0,2
1697518239567.0,2
1697518244570.0,4
1697518249572.0,5
1697518254569.0,2
1697518259569.0,2
1697518264569.0,3
1697518269573.0,6
1697518274570.0,4
1697518279572.0,5
1697518284575.0,8
1697518289570.0,2
1697518294572.0,4
1697518299571.0,3
1697518304573.0,5
1697518309571.0,2
1697518314571.0,2
1697518319570.0,2
1697518324571.0,3
1697518329576.0,6
1697518334575.0,5
1697518339572.0,3
1697518344572.0,2
1697518349571.0,2
1697518354572.0,3
1697518359576.0,5
1697518364577.0,5
1697518369573.0,2
1697518374573.0,2
1697518379576.0,3
1697518384577.0,3
1697518389578.0,4
1697518394581.0,8
1697518399575.0,2
1697518404576.0,2
1697518409576.0,2
1697518414577.0,3
1697518419579.0,6
1697518424576.0,2
1697518429578.0,4
1697518434577.0,2
1697518439577.0,3
1697518444581.0,5
1697518449579.0,3
1697518454579.0,2
1697518459579.0,3
1697518464579.0,2
1697518469580.0,3
1697518474581.0,5
1697518479579.0,3
1697518484579.0,3
1697518489579.0,2
1697518494579.0,3
1697518499580.0,3
1697518504582.0,5
1697518509579.0,3
1697518514579.0,2
1697518519584.0,4
1697518524583.0,3
1697518529586.0,6
1697518534586.0,3
1697518539586.0,3
1697518544586.0,2
1697518549586.0,3
1697518554588.0,4
1697518559588.0,5
1697518564587.0,4
1697518569586.0,2
1697518574586.0,2
1697518579586.0,3
1697518584588.0,5
1697518589586.0,2
1697518594586.0,3
1697518599585.0,2
1697518604586.0,2
1697518609590.0,5
1697518614588.0,3
1697518619587.0,2
1697518624588.0,2
1697518629588.0,3
1697518634589.0,3
1697518639591.0,5
1697518644588.0,2
1697518649588.0,2
1697518654588.0,3
1697518659587.0,2
1697518664589.0,3
1697518669590.0,4
1697518674587.0,2
1697518679589.0,4
1697518684588.0,2
1697518689588.0,2
1697518694590.0,4
1697518699588.0,2
1697518704588.0,2
1697518709588.0,3
1697518714588.0,2
1697518719587.0,2
1697518724590.0,4
1697518729588.0,3
1697518734588.0,2
1697518739588.0,2
1697518744588.0,2
1697518749591.0,4
1697518754592.0,5
1697518759590.0,2
1697518764590.0,2
1697518769590.0,2
1697518774590.0,3
1697518779596.0,8
1697518784590.0,3
1697518789590.0,2
1697518794590.0,2
1697518799590.0,3
1697518804590.0,3
1697518809592.0,5
1697518814590.0,2
1697518819590.0,2
1697518824590.0,2
1697518829589.0,2
1697518834591.0,3
1697518839593.0,6
1697518844590.0,2
1697518849591.0,3
1697518854591.0,2
1697518859591.0,3
1697518864594.0,5
1697518869592.0,3
1697518874592.0,2
1697518879593.0,2
1697518884593.0,2
1697518889593.0,3
1697518894594.0,4
1697518899593.0,2
1697518904592.0,2
1697518909593.0,2
1697518914593.0,2
1697518919596.0,5
1697518924593.0,3
1697518929593.0,2
1697518934593.0,2
1697518939593.0,2
1697518944595.0,3
1697518949597.0,6
1697518954594.0,3
1697518959593.0,2
1697518964594.0,3
1697518969595.0,3
1697518974595.0,4
1697518979597.0,5
1697518984594.0,2
1697518989594.0,2
1697518994594.0,2
1697518999594.0,2
1697519004596.0,5
1697519009594.0,3
1697519014594.0,2
1697519019594.0,2
1697519024595.0,2
1697519029596.0,4
1697519034599.0,6
1697519039595.0,2
1697519044595.0,2
1697519049596.0,3
1697519054596.0,3
1697519059596.0,2
1697519064599.0,5
1697519069596.0,3
1697519074596.0,3
1697519079596.0,2
1697519084598.0,5
1697519089598.0,5
1697519094596.0,2
1697519099596.0,3
1697519104595.0,2
1697519109596.0,2
1697519114597.0,3
1697519119599.0,6
1697519124596.0,3
1697519129596.0,3
1697519134596.0,2
1697519139596.0,3
1697519144597.0,4
1697519149596.0,3
1697519154597.0,3
1697519159595.0,2
1697519164596.0,3
1697519169597.0,4
1697519174599.0,6
1697519179596.0,2
1697519184597.0,2
1697519189598.0,2
1697519194600.0,3
1697519199604.0,5
1697519204602.0,3
1697519209602.0,3
1697519214601.0,2
1697519219602.0,3
1697519224603.0,3
1697519229602.0,2
1697519234602.0,2
1697519239602.0,2
1697519244603.0,2
1697519249604.0,3
1697519254605.0,4
1697519259602.0,2
1697519264603.0,2
1697519269603.0,2
1697519274602.0,2
1697519279604.0,3
1697519284607.0,6
1697519289603.0,3
1697519294603.0,2
1697519299604.0,3
1697519304604.0,3
1697519309606.0,4
1697519314603.0,2
1697519319604.0,2
1697519324604.0,2
1697519329605.0,3
1697519334606.0,3
1697519339608.0,5
1697519344606.0,2
1697519349606.0,2
1697519354607.0,2
1697519359607.0,2
1697519364608.0,4
1697519369607.0,2
1697519374607.0,2
1697519379607.0,2
1697519384607.0,3
1697519389607.0,3
1697519394610.0,5
1697519399606.0,2
1697519404606.0,2
1697519409607.0,3
1697519414607.0,3
1697519419609.0,4
1697519424607.0,3
1697519429607.0,3
1697519434607.0,2
1697519439607.0,2
1697519444611.0,5
1697519449609.0,3
1697519454609.0,3
1697519459609.0,2
1697519464609.0,3
1697519469610.0,3
1697519474612.0,5
1697519479609.0,2
1697519484609.0,2
1697519489610.0,2
1697519494610.0,3
1697519499611.0,4
1697519504610.0,3
1697519509610.0,2
1697519514609.0,2
1697519519610.0,3
1697519524612.0,5
1697519529610.0,2
1697519534610.0,3
1697519539610.0,2
1697519544611.0,2
1697519549615.0,6
1697519554613.0,5
1697519559611.0,2
1697519564611.0,3
1697519569613.0,3
1697519574613.0,2
1697519579615.0,4
1697519584613.0,2
1697519589613.0,3
1697519594613.0,2
1697519599613.0,3
1697519604615.0,4
1697519609615.0,4
1697519614613.0,3
1697519619613.0,2
1697519624612.0,2
1697519629614.0,2
1697519634615.0,4
1697519639614.0,2
1697519644614.0,2
1697519649615.0,2
1697519654615.0,3
1697519659616.0,3
1697519664616.0,3
1697519669615.0,3
1697519674615.0,2
1697519679615.0,2
1697519684614.0,2
1697519689618.0,5
1697519694614.0,2
1697519699615.0,2
1697519704616.0,2
1697519709617.0,2
1697519714619.0,3
1697519719619.0,4
1697519724619.0,3
1697519729618.0,2
1697519734618.0,2
1697519739618.0,3
1697519744619.0,3
1697519749686.0,22
1697519754669.0,5
1697519759667.0,2
1697519764667.0,3
1697519769667.0,2
1697519774670.0,5
1697519779668.0,2
1697519784669.0,2
1697519789669.0,2
1697519794671.0,4
1697519799670.0,3
1697519804672.0,4
1697519809670.0,3
1697519814670.0,3
1697519819670.0,3
1697519824670.0,3
1697519829670.0,2
1697519834673.0,5
1697519839670.0,3
1697519844670.0,3
1697519849670.0,2
1697519854670.0,3
1697519859672.0,4
1697519864670.0,2
1697519869671.0,3
1697519874671.0,3
1697519879671.0,2
1697519884672.0,3
1697519889676.0,6
1697519894672.0,2
1697519899672.0,2
1697519904672.0,2
1697519909672.0,3
1697519914673.0,4
1697519919675.0,5
1697519924673.0,3
1697519929673.0,3
1697519934673.0,2
1697519939674.0,3
1697519944675.0,4
1697519949673.0,3
1697519954673.0,2
1697519959673.0,3
1697519964673.0,2
1697519969674.0,3
1697519974676.0,5
1697519979673.0,3
1697519984673.0,2
1697519989673.0,3
1697519994674.0,4
1697519999677.0,6
1697520004674.0,2
1697520009674.0,3
1697520014674.0,2
1697520019674.0,3
1697520024675.0,3
1697520029676.0,5
1697520034674.0,3
1697520039674.0,2
1697520044674.0,2
1697520049674.0,2
1697520054677.0,5
1697520059674.0,2
1697520064675.0,3
1697520069675.0,2
1697520074675.0,2
1697520079678.0,4
1697520084677.0,3
1697520089679.0,4
1697520094678.0,3
1697520099678.0,2
1697520104678.0,2
1697520109681.0,4
1697520114679.0,2
1697520119680.0,3
1697520124680.0,2
1697520129680.0,2
1697520134680.0,3
1697520139682.0,4
1697520144680.0,3
1697520149681.0,3
1697520154680.0,3
1697520159680.0,2
1697520164680.0,3
1697520169683.0,5
1697520174680.0,2
1697520179680.0,3
1697520184680.0,2
1697520189681.0,2
1697520194683.0,4
1697520199682.0,2
1697520204683.0,3
1697520209683.0,2
1697520214683.0,2
1697520219685.0,3
1697520224686.0,4
1697520229684.0,3
1697520234684.0,3
1697520239684.0,3
1697520244684.0,2
1697520249687.0,5
1697520254687.0,6
1697520259684.0,3
1697520264684.0,3
1697520269684.0,3
1697520274684.0,3
1697520279686.0,4
1697520284685.0,2
1697520289685.0,2
1697520294685.0,2
1697520299685.0,2
1697520304688.0,5
1697520309685.0,2
1697520314685.0,2
1697520319685.0,2
1697520324685.0,3
1697520329685.0,3
1697520334687.0,4
1697520339686.0,3
1697520344686.0,2
1697520349686.0,2
1697520354687.0,2
1697520359690.0,4
1697520364689.0,3
1697520369692.0,5
1697520374690.0,2
1697520379690.0,3
1697520384690.0,2
1697520389694.0,6
1697520394692.0,3
1697520399693.0,3
1697520404693.0,2
1697520409693.0,2
1697520414693.0,2
1697520419695.0,4
1697520424693.0,2
1697520429693.0,3
1697520434693.0,2
1697520439693.0,2
1697520444694.0,3
1697520449694.0,3
1697520454693.0,2
1697520459693.0,3
1697520464693.0,2
1697520469693.0,2
1697520474696.0,5
1697520479693.0,3
1697520484693.0,2
1697520489693.0,2
1697520494693.0,2
1697520499693.0,2
1697520504695.0,4
1697520509694.0,3
1697520514693.0,2
1697520519693.0,2
1697520524694.0,2
1697520529696.0,4
1697520534697.0,4
1697520539695.0,3
1697520544695.0,3
1697520549695.0,3
1697520554695.0,3
1697520559698.0,5
1697520564696.0,3
1697520569696.0,2
1697520574696.0,3
1697520579696.0,3
1697520584697.0,3
1697520589699.0,5
1697520594696.0,2
1697520599696.0,2
1697520604696.0,2
1697520609696.0,2
1697520614697.0,3
1697520619698.0,5
1697520624696.0,2
1697520629696.0,2
1697520634697.0,3
1697520639698.0,3
1697520644700.0,5
1697520649698.0,3
1697520654698.0,2
1697520659698.0,3
1697520664698.0,3
1697520669699.0,3
1697520674702.0,6
1697520679698.0,2
1697520684698.0,3
1697520689698.0,2
1697520694699.0,4
1697520699700.0,5
1697520704698.0,3
1697520709698.0,2
1697520714698.0,3
1697520719699.0,3
1697520724703.0,6
1697520729700.0,3
1697520734699.0,2
1697520739699.0,2
1697520744700.0,2
1697520749701.0,3
1697520754706.0,6
1697520759702.0,2
1697520764703.0,2
1697520769703.0,3
1697520774703.0,2
1697520779705.0,5
1697520784702.0,2
1697520789703.0,3
1697520794703.0,3
1697520799703.0,2
1697520804703.0,3
1697520809707.0,6
1697520814704.0,2
1697520819705.0,3
1697520824705.0,2
1697520829706.0,3
1697520834709.0,5
1697520839706.0,3
1697520844706.0,3
1697520849706.0,3
1697520854706.0,3
1697520859707.0,3
1697520864710.0,5
1697520869708.0,3
1697520874708.0,2
1697520879708.0,2
1697520884709.0,3
1697520889713.0,6
1697520894710.0,2
1697520899711.0,3
1697520904711.0,2
1697520909711.0,2
1697520914712.0,3
1697520919714.0,5
1697520924711.0,2
1697520929713.0,3
1697520934714.0,3
1697520939715.0,3
1697520944717.0,5
1697520949714.0,3
1697520954714.0,3
1697520959714.0,2
1697520964714.0,3
1697520969714.0,3
1697520974718.0,6
1697520979714.0,3
1697520984715.0,3
1697520989715.0,2
1697520994715.0,3
1697520999716.0,3
1697521004726.0,9
1697521009720.0,3
1697521014720.0,3
1697521019721.0,3
1697521024722.0,3
1697521029726.0,6
1697521034723.0,2
1697521039724.0,2
1697521044724.0,2
1697521049726.0,3
1697521054726.0,3
1697521059729.0,5
1697521064727.0,2
1697521069728.0,2
1697521074728.0,2
1697521079727.0,2
1697521084729.0,3
1697521089737.0,11
1697521094728.0,2
1697521099728.0,2
1697521104728.0,2
1697521109729.0,3
1697521114732.0,6
1697521119729.0,2
1697521124729.0,2
1697521129729.0,2
1697521134730.0,2
1697521139731.0,3
1697521144738.0,9
1697521149732.0,2
1697521154732.0,2
1697521159733.0,3
1697521164733.0,3
1697521169733.0,3
1697521174737.0,6
1697521179733.0,2
1697521184733.0,3
1697521189733.0,2
1697521194733.0,3
1697521199736.0,5
1697521204732.0,2
1697521209733.0,2
1697521214732.0,2
1697521219733.0,2
1697521224734.0,3
1697521229737.0,6
1697521234734.0,2
1697521239734.0,2
1697521244734.0,3
1697521249734.0,3
1697521254737.0,6
1697521259734.0,2
1697521264734.0,2
1697521269734.0,2
1697521274734.0,2
1697521279735.0,3
1697521284738.0,5
1697521289736.0,2
1697521294735.0,2
1697521299736.0,3
1697521304737.0,3
1697521309742.0,7
1697521314738.0,2
1697521319738.0,3
1697521324738.0,3
1697521329738.0,2
1697521334737.0,2
1697521339741.0,6
1697521344738.0,2
1697521349738.0,3
1697521354739.0,3
1697521359739.0,2
1697521364740.0,3
1697521369743.0,6
1697521374740.0,3
1697521379739.0,2
1697521384740.0,2
1697521389740.0,2
1697521394740.0,3
1697521399743.0,5
1697521404740.0,3
1697521409741.0,3
1697521414741.0,3
