Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Cluster
1697221437.232,48.199,900.0,5.9,10.6,cluster0
1697221437.735,48.199,1000.0,6.9,10.6,cluster0
1697221438.238,48.686,1800.0,18.2,10.2,cluster0
1697221438.74,49.173,1800.0,37.3,10.6,cluster0
1697221439.243,49.173,1800.0,4.5,10.6,cluster0
1697221439.745,49.173,1800.0,3.0,10.6,cluster0
1697221440.248,48.199,1800.0,3.0,10.6,cluster0
1697221440.75,48.686,1800.0,6.9,10.6,cluster0
1697221441.253,48.686,1800.0,5.0,10.6,cluster0
1697221441.755,48.686,1800.0,4.0,10.6,cluster0
1697221442.258,47.712,1800.0,4.5,10.6,cluster0
1697221442.761,49.173,1800.0,4.0,10.6,cluster0
1697221443.264,48.199,1000.0,6.4,10.6,cluster0
1697221443.769,47.225,1000.0,7.4,10.6,cluster0
1697221444.272,48.199,1800.0,23.2,10.3,cluster0
1697221444.775,49.173,1800.0,32.5,10.6,cluster0
1697221445.277,48.686,1800.0,4.0,10.6,cluster0
1697221445.78,49.173,1800.0,2.5,10.6,cluster0
1697221446.283,48.199,1800.0,4.5,10.6,cluster0
1697221446.786,48.199,1800.0,4.0,10.6,cluster0
1697221447.288,49.173,1800.0,4.5,10.6,cluster0
1697221447.791,47.712,1800.0,4.5,10.6,cluster0
1697221448.293,47.712,1800.0,4.5,10.6,cluster0
1697221448.796,48.199,1800.0,4.0,10.6,cluster0
1697221449.3,47.712,800.0,5.9,10.6,cluster0
1697221449.804,48.199,1000.0,5.0,10.7,cluster0
1697221450.308,51.121,1800.0,42.6,9.9,cluster0
1697221450.811,50.147,1800.0,42.8,10.8,cluster0
1697221451.313,49.173,1800.0,19.6,11.0,cluster0
1697221451.816,48.686,1800.0,5.4,11.0,cluster0
1697221452.318,50.147,1800.0,4.0,11.0,cluster0
1697221452.821,49.66,1800.0,4.5,11.0,cluster0
1697221453.324,49.66,1800.0,10.7,11.1,cluster0
1697221453.826,48.686,1800.0,5.0,11.1,cluster0
1697221454.329,48.199,1800.0,3.5,11.1,cluster0
1697221454.832,48.686,1800.0,4.0,11.1,cluster0
1697221455.336,47.712,900.0,5.4,11.1,cluster0
1697221455.84,48.686,900.0,10.0,11.1,cluster0
1697221456.342,48.686,1800.0,14.0,11.1,cluster0
1697221456.846,49.173,1800.0,25.9,10.9,cluster0
1697221457.349,49.173,1800.0,27.4,11.1,cluster0
1697221457.851,48.686,1800.0,5.0,11.1,cluster0
1697221458.354,48.199,1800.0,3.0,11.1,cluster0
1697221458.856,49.173,1800.0,11.9,11.1,cluster0
1697221459.359,49.173,1800.0,5.5,11.1,cluster0
1697221459.861,48.686,1800.0,4.0,11.1,cluster0
1697221460.364,49.173,1800.0,5.0,11.1,cluster0
1697221460.866,49.66,1800.0,4.0,11.1,cluster0
1697221461.375,48.686,700.0,8.3,11.1,cluster0
1697221461.877,49.173,1800.0,18.2,11.0,cluster0
1697221462.38,49.173,1800.0,6.5,9.9,cluster0
1697221462.883,50.634,1800.0,28.4,10.9,cluster0
1697221463.386,48.199,1800.0,21.0,11.1,cluster0
1697221463.888,50.147,1800.0,5.5,11.1,cluster0
1697221464.391,49.66,1800.0,11.0,11.1,cluster0
1697221464.893,48.686,1800.0,4.0,11.1,cluster0
1697221465.396,49.173,1800.0,5.0,11.1,cluster0
1697221465.898,49.173,1800.0,5.0,11.1,cluster0
1697221466.401,48.686,1800.0,4.0,11.1,cluster0
1697221466.907,48.199,600.0,7.4,11.0,cluster0
1697221467.413,48.199,600.0,10.9,10.7,cluster0
1697221467.919,49.173,600.0,5.9,10.7,cluster0
1697221468.424,47.712,700.0,6.4,10.7,cluster0
1697221468.928,48.199,1800.0,28.4,10.4,cluster0
1697221469.431,48.686,1800.0,28.5,10.5,cluster0
1697221469.934,49.66,1800.0,4.5,10.5,cluster0
1697221470.436,49.66,1800.0,3.0,10.6,cluster0
1697221470.939,48.199,1800.0,4.0,10.6,cluster0
1697221471.441,49.173,1800.0,4.0,10.6,cluster0
1697221471.944,48.199,1800.0,4.5,10.6,cluster0
1697221472.446,49.173,1800.0,3.0,10.6,cluster0
1697221472.949,47.712,1800.0,4.5,10.6,cluster0
1697221473.451,48.686,1800.0,3.5,10.6,cluster0
1697221473.957,48.199,600.0,7.4,10.6,cluster0
1697221474.462,49.173,600.0,5.5,10.6,cluster0
1697221474.965,50.147,1800.0,19.4,10.3,cluster0
1697221475.468,48.199,1800.0,34.8,10.6,cluster0
1697221475.971,49.173,1800.0,3.0,10.6,cluster0
1697221476.473,49.66,1800.0,3.5,10.6,cluster0
1697221476.976,49.173,1800.0,3.5,10.6,cluster0
1697221477.478,48.686,1800.0,3.5,10.6,cluster0
1697221477.981,48.199,1800.0,4.0,10.6,cluster0
1697221478.483,49.173,1800.0,4.5,10.6,cluster0
1697221478.986,50.147,1800.0,5.0,10.6,cluster0
1697221479.488,48.686,1800.0,4.0,10.6,cluster0
1697221479.994,48.686,600.0,4.0,10.6,cluster0
1697221480.499,48.199,600.0,6.9,10.6,cluster0
1697221481.002,50.147,1800.0,14.4,10.1,cluster0
1697221481.506,50.147,1800.0,37.5,10.5,cluster0
1697221482.009,48.199,1800.0,8.0,10.6,cluster0
1697221482.511,48.686,1800.0,5.0,10.6,cluster0
1697221483.014,49.173,1800.0,3.5,10.6,cluster0
1697221483.517,48.199,1800.0,4.5,10.6,cluster0
1697221484.019,49.173,1800.0,5.9,10.6,cluster0
1697221484.522,48.686,1800.0,4.0,10.6,cluster0
1697221485.024,49.173,1800.0,3.5,10.6,cluster0
1697221485.527,48.199,1800.0,4.5,10.6,cluster0
1697221486.032,48.686,700.0,3.9,10.6,cluster0
1697221486.537,48.686,600.0,5.9,10.6,cluster0
1697221487.04,48.686,1800.0,20.8,10.2,cluster0
1697221487.543,49.66,1800.0,38.3,10.6,cluster0
1697221488.045,49.66,1800.0,4.0,10.6,cluster0
1697221488.548,48.686,1800.0,4.5,10.6,cluster0
1697221489.05,48.686,1800.0,4.5,10.6,cluster0
1697221489.553,47.712,1800.0,4.0,10.6,cluster0
1697221490.055,48.686,1800.0,4.5,10.6,cluster0
1697221490.558,49.66,1800.0,4.5,10.6,cluster0
1697221491.06,48.686,1800.0,3.5,10.6,cluster0
1697221491.563,48.199,1800.0,5.0,10.6,cluster0
1697221492.068,48.199,600.0,3.4,10.6,cluster0
1697221492.574,48.199,600.0,5.9,10.6,cluster0
1697221493.077,48.686,1800.0,23.8,10.2,cluster0
1697221493.579,49.66,1800.0,34.7,10.5,cluster0
1697221494.082,49.173,1800.0,4.0,10.5,cluster0
1697221494.584,48.686,1800.0,4.5,10.6,cluster0
1697221495.087,48.199,1800.0,4.5,10.6,cluster0
1697221495.589,49.173,1800.0,3.0,10.6,cluster0
1697221496.092,48.199,1800.0,3.5,10.6,cluster0
1697221496.594,50.147,1800.0,45.0,10.9,cluster0
1697221497.097,49.173,1800.0,6.4,10.9,cluster0
1697221497.6,48.686,1800.0,3.0,11.0,cluster0
1697221498.105,49.173,600.0,4.9,11.0,cluster0
1697221498.61,48.199,700.0,7.4,11.0,cluster0
1697221499.113,48.686,1800.0,18.5,10.5,cluster0
1697221499.616,49.66,1800.0,40.0,11.0,cluster0
1697221500.119,49.173,1800.0,12.9,11.1,cluster0
1697221500.621,49.173,1800.0,4.0,11.1,cluster0
1697221501.124,49.66,1800.0,6.4,11.1,cluster0
1697221501.627,49.173,1800.0,4.0,11.1,cluster0
1697221502.129,50.147,1800.0,10.5,11.1,cluster0
1697221502.632,48.686,1800.0,4.9,11.1,cluster0
1697221503.134,48.686,1800.0,4.0,11.1,cluster0
1697221503.637,49.173,1800.0,4.5,11.1,cluster0
1697221504.142,48.199,800.0,6.4,11.1,cluster0
1697221504.667,48.686,700.0,11.1,11.1,cluster0
1697221505.17,49.66,1800.0,12.4,10.9,cluster0
1697221505.672,49.173,1800.0,31.0,10.9,cluster0
1697221506.175,49.66,1800.0,21.8,11.1,cluster0
1697221506.678,50.147,1800.0,5.0,11.1,cluster0
1697221507.18,49.173,1800.0,5.0,11.1,cluster0
1697221507.683,50.147,1800.0,10.9,11.1,cluster0
1697221508.185,49.173,1800.0,4.5,11.1,cluster0
1697221508.688,49.173,1800.0,3.5,11.1,cluster0
1697221509.191,49.66,1800.0,5.5,11.1,cluster0
1697221509.695,49.173,800.0,5.0,11.0,cluster0
1697221510.199,48.199,900.0,5.0,11.1,cluster0
1697221510.702,49.173,1800.0,12.9,11.1,cluster0
1697221511.204,49.173,1800.0,4.0,11.1,cluster0
1697221511.708,50.634,1800.0,24.0,10.9,cluster0
1697221512.211,49.173,1800.0,27.0,11.1,cluster0
1697221512.714,48.686,1800.0,4.0,11.1,cluster0
1697221513.216,49.173,1800.0,7.9,10.6,cluster0
1697221513.719,48.199,1800.0,5.9,10.6,cluster0
1697221514.221,49.66,1800.0,4.5,10.6,cluster0
1697221514.724,48.199,1800.0,4.5,10.6,cluster0
1697221515.226,49.66,1800.0,2.5,10.6,cluster0
1697221515.73,48.686,1000.0,5.0,10.6,cluster0
1697221516.234,48.199,1100.0,4.0,10.6,cluster0
1697221516.739,48.199,700.0,4.5,10.6,cluster0
1697221517.243,47.225,1100.0,4.0,10.6,cluster0
1697221517.745,49.173,1800.0,21.5,10.2,cluster0
1697221518.248,48.686,1800.0,35.0,10.6,cluster0
1697221518.751,48.686,1800.0,3.5,10.6,cluster0
1697221519.253,48.199,1800.0,5.4,10.6,cluster0
1697221519.756,48.686,1800.0,3.5,10.5,cluster0
1697221520.258,48.686,1800.0,4.0,10.5,cluster0
1697221520.761,48.199,1800.0,3.5,10.5,cluster0
1697221521.263,48.686,1800.0,3.9,10.5,cluster0
1697221521.766,47.225,1800.0,3.0,10.5,cluster0
1697221522.268,48.686,1800.0,4.0,10.5,cluster0
1697221522.771,48.686,1800.0,6.0,10.5,cluster0
1697221523.273,48.199,1800.0,4.0,10.5,cluster0
1697221523.777,48.686,1800.0,23.8,10.3,cluster0
1697221524.279,48.199,1800.0,30.0,10.6,cluster0
1697221524.782,48.686,1800.0,4.5,10.6,cluster0
1697221525.284,49.66,1800.0,3.5,10.6,cluster0
1697221525.787,47.712,1800.0,3.5,10.6,cluster0
1697221526.289,48.199,1800.0,3.5,10.6,cluster0
1697221526.792,48.199,1800.0,4.9,10.6,cluster0
1697221527.294,49.66,1800.0,3.0,10.6,cluster0
1697221527.799,48.686,700.0,4.5,10.6,cluster0
1697221528.305,48.686,600.0,5.0,10.6,cluster0
1697221528.809,47.712,1000.0,5.9,10.6,cluster0
1697221529.313,47.225,900.0,6.4,10.6,cluster0
1697221529.816,49.173,1800.0,17.0,10.2,cluster0
1697221530.318,48.686,1800.0,38.2,10.6,cluster0
1697221530.821,49.173,1800.0,7.4,10.6,cluster0
1697221531.324,48.199,1800.0,3.5,10.6,cluster0
1697221531.826,48.199,1800.0,3.0,10.6,cluster0
1697221532.329,48.686,1800.0,4.5,10.6,cluster0
1697221532.832,48.199,1800.0,4.5,10.6,cluster0
1697221533.334,49.173,1800.0,3.5,10.6,cluster0
1697221533.837,47.712,1800.0,4.5,10.6,cluster0
1697221534.34,47.712,1800.0,5.0,10.6,cluster0
1697221534.844,48.199,700.0,4.5,10.6,cluster0
1697221535.35,47.225,700.0,5.4,10.6,cluster0
1697221535.855,47.712,700.0,9.4,10.3,cluster0
1697221536.358,49.66,1800.0,29.9,10.5,cluster0
1697221536.86,49.173,1800.0,20.5,10.6,cluster0
1697221537.363,48.686,1800.0,3.5,10.6,cluster0
1697221537.865,47.712,1800.0,4.0,10.6,cluster0
1697221538.368,47.712,1800.0,4.9,10.6,cluster0
1697221538.871,47.712,1800.0,2.5,10.6,cluster0
1697221539.373,48.686,1800.0,5.4,10.6,cluster0
1697221539.876,48.199,1800.0,4.0,10.6,cluster0
1697221540.378,48.686,1800.0,4.0,10.6,cluster0
1697221540.881,48.199,1800.0,3.5,10.6,cluster0
1697221541.386,48.199,600.0,6.4,10.6,cluster0
1697221541.892,47.225,600.0,4.5,10.6,cluster0
1697221542.4,49.66,1800.0,46.1,10.4,cluster0
1697221542.903,49.66,1800.0,54.3,11.0,cluster0
1697221543.406,49.173,1800.0,3.5,11.0,cluster0
1697221543.908,48.199,1800.0,5.0,11.0,cluster0
1697221544.411,49.173,1800.0,4.5,11.0,cluster0
1697221544.913,49.173,1800.0,3.5,11.0,cluster0
1697221545.416,49.173,1800.0,10.0,11.0,cluster0
1697221545.919,49.173,1800.0,5.0,11.1,cluster0
1697221546.421,48.686,1800.0,4.0,11.0,cluster0
1697221546.924,47.712,1800.0,4.0,11.1,cluster0
1697221547.429,48.686,600.0,4.4,11.1,cluster0
1697221547.935,47.225,700.0,13.0,11.1,cluster0
1697221548.438,48.686,1800.0,30.0,10.8,cluster0
1697221548.94,49.66,1800.0,29.4,11.1,cluster0
1697221549.443,49.173,1800.0,3.5,11.1,cluster0
1697221549.945,49.66,1800.0,4.0,11.1,cluster0
1697221550.448,49.173,1800.0,3.5,11.1,cluster0
1697221550.95,48.686,1800.0,10.4,11.1,cluster0
1697221551.452,48.686,1800.0,4.0,11.1,cluster0
1697221551.955,48.686,1800.0,5.4,11.1,cluster0
1697221552.457,47.712,1800.0,5.0,11.1,cluster0
1697221552.96,49.173,1800.0,4.0,11.1,cluster0
1697221553.463,48.686,1800.0,9.0,11.1,cluster0
1697221553.966,49.173,1800.0,9.5,11.1,cluster0
1697221554.468,49.66,1800.0,17.9,10.7,cluster0
1697221554.972,49.66,1800.0,39.2,11.1,cluster0
1697221555.475,49.66,1800.0,7.9,11.1,cluster0
1697221555.977,49.173,1800.0,4.5,11.1,cluster0
1697221556.48,49.173,1800.0,5.0,11.1,cluster0
1697221556.983,48.686,1800.0,2.5,11.1,cluster0
1697221557.485,48.686,1800.0,3.0,11.1,cluster0
1697221557.988,49.66,1800.0,7.0,10.5,cluster0
1697221558.493,49.173,600.0,5.0,10.5,cluster0
1697221558.998,47.712,700.0,5.4,10.5,cluster0
1697221559.504,49.173,600.0,4.4,10.5,cluster0
1697221560.01,48.199,600.0,5.0,10.5,cluster0
1697221560.513,48.199,1800.0,21.5,10.2,cluster0
1697221561.016,49.173,1800.0,37.2,10.6,cluster0
1697221561.518,48.686,1800.0,3.0,10.6,cluster0
1697221562.021,47.712,1800.0,3.0,10.6,cluster0
1697221562.523,48.199,1800.0,6.4,10.6,cluster0
1697221563.026,48.199,1800.0,4.0,10.6,cluster0
1697221563.528,48.199,1800.0,3.5,10.6,cluster0
1697221564.031,48.199,1800.0,6.4,10.6,cluster0
1697221564.533,48.686,1800.0,3.5,10.6,cluster0
1697221565.036,48.686,1800.0,4.5,10.6,cluster0
1697221565.541,48.686,600.0,3.9,10.6,cluster0
1697221566.047,47.712,600.0,5.9,10.6,cluster0
1697221566.551,48.686,1200.0,15.8,10.1,cluster0
1697221567.054,49.173,1800.0,34.5,10.5,cluster0
1697221567.557,47.712,1800.0,11.1,10.6,cluster0
1697221568.06,48.199,1800.0,4.5,10.6,cluster0
1697221568.562,48.686,1800.0,3.5,10.6,cluster0
1697221569.065,47.712,1800.0,5.9,10.6,cluster0
1697221569.567,48.686,1800.0,4.0,10.6,cluster0
1697221570.07,47.712,1800.0,4.5,10.7,cluster0
1697221570.572,48.199,1800.0,3.5,10.7,cluster0
1697221571.075,48.199,1800.0,5.4,10.7,cluster0
1697221571.577,48.686,1800.0,3.5,10.7,cluster0
1697221572.082,48.199,700.0,5.9,10.7,cluster0
1697221572.588,47.225,600.0,6.0,10.6,cluster0
1697221573.092,48.686,1800.0,29.9,10.4,cluster0
1697221573.595,49.173,1800.0,25.1,10.6,cluster0
1697221574.097,49.66,1800.0,4.9,10.6,cluster0
1697221574.6,49.173,1800.0,3.5,10.6,cluster0
1697221575.102,47.712,1800.0,4.5,10.6,cluster0
1697221575.605,49.173,1800.0,4.5,10.6,cluster0
1697221576.107,48.686,1800.0,4.5,10.6,cluster0
1697221576.61,47.712,1800.0,3.5,10.6,cluster0
1697221577.112,48.199,1800.0,4.5,10.6,cluster0
1697221577.615,48.686,1800.0,4.0,10.6,cluster0
1697221578.119,48.686,800.0,4.0,10.6,cluster0
1697221578.625,47.712,600.0,5.4,10.6,cluster0
1697221579.136,48.686,1800.0,25.5,10.3,cluster0
1697221579.64,47.712,1800.0,32.8,10.6,cluster0
1697221580.142,48.199,1800.0,3.0,10.6,cluster0
1697221580.645,48.686,1800.0,3.9,10.6,cluster0
1697221581.148,48.199,1800.0,4.0,10.6,cluster0
1697221581.65,48.686,1800.0,2.5,10.6,cluster0
1697221582.153,47.712,1800.0,2.0,10.6,cluster0
1697221582.656,47.712,1800.0,5.4,10.6,cluster0
1697221583.158,47.712,1800.0,5.0,10.6,cluster0
1697221583.661,48.199,1800.0,3.5,10.6,cluster0
1697221584.166,48.199,600.0,7.4,10.6,cluster0
1697221584.671,47.712,800.0,5.9,10.6,cluster0
1697221585.174,47.712,1800.0,16.5,10.1,cluster0
1697221585.677,49.173,1800.0,37.6,10.6,cluster0
1697221586.179,48.686,1800.0,6.1,10.7,cluster0
1697221586.682,47.712,1800.0,4.5,10.7,cluster0
1697221587.184,50.147,1800.0,45.0,10.9,cluster0
1697221587.687,48.199,1800.0,5.5,10.9,cluster0
1697221588.189,49.173,1800.0,4.0,10.9,cluster0
1697221588.692,48.686,1800.0,4.9,11.0,cluster0
1697221589.194,49.66,1800.0,4.0,11.0,cluster0
1697221589.697,48.686,1800.0,4.4,11.0,cluster0
1697221590.202,48.686,800.0,9.0,11.0,cluster0
1697221590.706,48.199,800.0,8.5,11.0,cluster0
1697221591.209,48.686,1800.0,15.2,10.6,cluster0
1697221591.712,48.686,1800.0,34.0,10.9,cluster0
1697221592.215,48.686,1800.0,22.5,11.0,cluster0
1697221592.717,48.199,1800.0,4.5,11.0,cluster0
1697221593.22,49.173,1800.0,3.5,11.0,cluster0
1697221593.722,49.173,1800.0,4.0,11.0,cluster0
1697221594.225,49.173,1800.0,12.4,11.0,cluster0
1697221594.728,48.199,1800.0,4.5,11.0,cluster0
1697221595.23,49.173,1800.0,3.5,11.0,cluster0
1697221595.733,49.173,1800.0,4.0,11.0,cluster0
1697221596.237,48.199,700.0,5.4,11.0,cluster0
1697221596.74,49.173,1800.0,13.0,11.0,cluster0
1697221597.243,47.225,1800.0,8.4,11.0,cluster0
1697221597.746,48.686,1800.0,24.8,10.8,cluster0
1697221598.249,49.173,1800.0,27.1,11.1,cluster0
1697221598.751,49.66,1800.0,5.5,11.1,cluster0
1697221599.254,49.173,1800.0,3.5,11.1,cluster0
1697221599.756,49.173,1800.0,9.5,11.1,cluster0
1697221600.259,49.66,1800.0,4.0,11.1,cluster0
1697221600.761,49.173,1800.0,2.5,11.1,cluster0
1697221601.264,49.173,1800.0,3.0,11.1,cluster0
1697221601.769,48.199,700.0,6.4,11.1,cluster0
1697221602.273,49.173,1100.0,8.4,11.0,cluster0
1697221602.777,48.199,1100.0,9.0,10.7,cluster0
1697221603.279,48.686,1800.0,6.5,10.6,cluster0
1697221603.782,49.173,1800.0,29.4,10.5,cluster0
1697221604.285,48.686,1800.0,23.5,10.7,cluster0
1697221604.788,48.686,1800.0,3.5,10.7,cluster0
1697221605.29,50.147,1800.0,4.0,10.7,cluster0
1697221605.793,49.66,1800.0,4.0,10.7,cluster0
1697221606.295,48.199,1800.0,3.5,10.7,cluster0
1697221606.798,49.173,1800.0,3.0,10.7,cluster0
1697221607.3,48.686,1800.0,5.0,10.7,cluster0
1697221607.803,48.686,1800.0,4.9,10.7,cluster0
1697221608.308,48.686,700.0,3.0,10.7,cluster0
1697221608.812,49.173,800.0,4.0,10.7,cluster0
1697221609.317,47.712,700.0,5.9,10.7,cluster0
1697221609.82,48.199,1800.0,25.9,10.4,cluster0
1697221610.323,48.199,1800.0,30.0,10.7,cluster0
1697221610.826,50.147,1800.0,4.0,10.7,cluster0
1697221611.328,49.173,1800.0,4.5,10.7,cluster0
1697221611.831,49.173,1800.0,4.5,10.7,cluster0
1697221612.333,49.66,1800.0,3.5,10.7,cluster0
1697221612.836,48.686,1800.0,3.5,10.7,cluster0
1697221613.338,49.173,1800.0,3.0,10.7,cluster0
1697221613.841,49.66,1800.0,5.9,10.7,cluster0
1697221614.343,48.199,1800.0,4.0,10.7,cluster0
1697221614.848,48.199,700.0,6.4,10.7,cluster0
1697221615.353,47.712,600.0,5.4,10.7,cluster0
1697221615.856,49.173,1800.0,19.4,10.3,cluster0
1697221616.359,49.66,1800.0,36.0,10.6,cluster0
1697221616.862,48.686,1800.0,3.0,10.6,cluster0
1697221617.364,48.686,1800.0,4.0,10.7,cluster0
1697221617.869,48.199,1800.0,4.0,10.7,cluster0
1697221618.372,49.173,1800.0,5.4,10.7,cluster0
1697221618.874,49.66,1800.0,3.0,10.7,cluster0
1697221619.377,48.686,1800.0,5.0,10.7,cluster0
1697221619.88,47.225,1800.0,4.4,10.7,cluster0
1697221620.382,48.199,1800.0,5.4,10.7,cluster0
1697221620.888,48.686,600.0,5.0,10.7,cluster0
1697221621.393,48.686,600.0,6.9,10.7,cluster0
1697221621.897,48.199,1800.0,13.4,9.8,cluster0
1697221622.401,49.173,1800.0,33.0,10.6,cluster0
1697221622.904,48.686,1800.0,15.9,10.7,cluster0
1697221623.406,48.199,1800.0,3.0,10.7,cluster0
1697221623.909,49.173,1800.0,5.4,10.7,cluster0
1697221624.411,48.199,1800.0,5.4,10.7,cluster0
1697221624.914,47.712,1800.0,3.5,10.7,cluster0
1697221625.416,47.712,1800.0,4.0,10.7,cluster0
1697221625.919,47.712,1800.0,3.5,10.7,cluster0
1697221626.421,48.199,1800.0,5.4,10.7,cluster0
1697221626.926,48.686,700.0,5.0,10.7,cluster0
1697221627.432,48.199,600.0,5.4,10.7,cluster0
1697221627.937,48.686,600.0,5.5,10.6,cluster0
1697221628.441,48.199,1800.0,29.9,10.5,cluster0
1697221628.943,49.173,1800.0,28.0,10.7,cluster0
1697221629.446,48.199,1800.0,3.5,10.7,cluster0
1697221629.949,47.712,1800.0,3.5,10.7,cluster0
1697221630.451,48.199,1800.0,5.4,10.7,cluster0
1697221630.954,48.199,1800.0,4.0,10.7,cluster0
1697221631.457,49.173,1800.0,6.0,10.6,cluster0
1697221631.959,49.173,1800.0,42.2,10.9,cluster0
1697221632.462,48.686,1800.0,4.5,11.0,cluster0
1697221632.964,48.686,1800.0,8.4,11.0,cluster0
1697221633.47,49.173,600.0,14.4,11.0,cluster0
1697221633.974,48.686,800.0,6.9,10.9,cluster0
1697221634.477,49.173,1800.0,37.8,10.8,cluster0
1697221634.98,48.686,1800.0,27.0,11.1,cluster0
1697221635.483,49.173,1800.0,5.0,11.1,cluster0
1697221635.985,48.199,1800.0,9.9,11.1,cluster0
1697221636.488,48.686,1800.0,7.5,11.1,cluster0
1697221636.99,48.199,1800.0,4.0,11.1,cluster0
1697221637.493,48.686,1800.0,4.5,11.1,cluster0
1697221637.995,49.173,1800.0,3.5,11.1,cluster0
1697221638.498,48.199,1800.0,6.4,11.1,cluster0
1697221639.0,48.199,1800.0,9.5,11.1,cluster0
1697221639.503,48.686,1800.0,5.4,11.1,cluster0
1697221640.006,48.199,1800.0,6.0,10.4,cluster0
1697221640.508,50.147,1800.0,28.5,10.9,cluster0
1697221641.011,47.712,1800.0,21.1,11.0,cluster0
1697221641.514,49.173,1800.0,8.9,11.0,cluster0
1697221642.016,48.686,1800.0,4.5,11.0,cluster0
1697221642.519,48.686,1800.0,3.5,11.0,cluster0
1697221643.021,47.712,1800.0,4.0,11.0,cluster0
1697221643.524,48.199,1800.0,4.0,11.0,cluster0
1697221644.026,49.173,1800.0,5.0,11.0,cluster0
1697221644.532,48.686,600.0,15.0,11.0,cluster0
1697221645.037,48.686,600.0,5.9,11.0,cluster0
1697221645.543,48.199,600.0,5.0,11.0,cluster0
1697221646.047,48.686,1800.0,15.8,10.4,cluster0
1697221646.551,49.173,1800.0,33.3,11.0,cluster0
1697221647.054,48.686,1800.0,14.3,10.7,cluster0
1697221647.557,47.712,1800.0,4.0,10.6,cluster0
1697221648.059,48.686,1800.0,4.5,10.6,cluster0
1697221648.562,49.173,1800.0,4.0,10.6,cluster0
1697221649.064,47.712,1800.0,5.0,10.6,cluster0
1697221649.567,49.173,1800.0,4.4,10.6,cluster0
1697221650.069,48.199,1800.0,5.0,10.6,cluster0
1697221650.572,48.199,1800.0,5.0,10.6,cluster0
1697221651.077,48.686,700.0,4.4,10.6,cluster0
1697221651.582,47.712,600.0,5.9,10.6,cluster0
1697221652.085,47.712,1800.0,17.0,10.0,cluster0
1697221652.588,49.66,1800.0,37.8,10.5,cluster0
1697221653.091,48.686,1800.0,6.0,10.6,cluster0
1697221653.593,48.199,1800.0,3.5,10.6,cluster0
1697221654.096,47.712,1800.0,5.9,10.6,cluster0
1697221654.599,48.199,1800.0,4.0,10.6,cluster0
1697221655.101,47.712,1800.0,5.4,10.6,cluster0
1697221655.604,48.686,1800.0,4.0,10.6,cluster0
1697221656.106,48.199,1800.0,4.0,10.6,cluster0
1697221656.609,48.199,1800.0,3.0,10.6,cluster0
1697221657.113,48.686,800.0,4.5,10.6,cluster0
1697221657.618,48.199,700.0,5.4,10.6,cluster0
1697221658.124,47.225,700.0,10.9,10.2,cluster0
1697221658.627,49.66,1800.0,29.7,10.4,cluster0
1697221659.13,48.686,1800.0,23.5,10.6,cluster0
1697221659.632,48.199,1800.0,3.0,10.6,cluster0
1697221660.135,49.173,1800.0,5.0,10.6,cluster0
1697221660.638,48.686,1800.0,4.0,10.6,cluster0
1697221661.14,48.199,1800.0,4.0,10.6,cluster0
1697221661.643,48.199,1800.0,3.5,10.6,cluster0
1697221662.146,49.173,1800.0,4.0,10.6,cluster0
1697221662.648,48.199,1800.0,5.0,10.6,cluster0
1697221663.153,48.199,700.0,3.5,10.6,cluster0
1697221663.658,48.199,700.0,4.5,10.6,cluster0
1697221664.164,47.712,1800.0,14.3,9.7,cluster0
1697221664.668,48.199,1800.0,31.5,10.5,cluster0
1697221665.171,48.686,1800.0,17.5,10.6,cluster0
1697221665.673,48.686,1800.0,4.0,10.6,cluster0
1697221666.176,48.686,1800.0,4.5,10.6,cluster0
1697221666.678,47.712,1800.0,4.0,10.6,cluster0
1697221667.181,49.173,1800.0,3.5,10.6,cluster0
1697221667.683,49.173,1800.0,4.5,10.6,cluster0
1697221668.186,48.686,1800.0,3.5,10.6,cluster0
1697221668.688,48.686,1800.0,4.5,10.6,cluster0
1697221669.193,48.199,700.0,6.4,10.6,cluster0
1697221669.697,47.712,1000.0,6.0,10.6,cluster0
1697221670.203,47.225,600.0,5.4,10.6,cluster0
1697221670.706,49.173,1800.0,27.4,10.4,cluster0
1697221671.208,48.199,1800.0,25.8,10.6,cluster0
1697221671.711,47.225,1800.0,1.0,10.6,cluster0
1697221672.213,49.173,1800.0,1.5,10.6,cluster0
1697221672.716,47.712,1800.0,6.5,10.6,cluster0
1697221673.218,48.199,1800.0,4.0,10.6,cluster0
1697221673.721,48.199,1800.0,4.5,10.6,cluster0
1697221674.224,48.199,1800.0,5.9,10.6,cluster0
1697221674.726,48.199,1800.0,4.9,10.6,cluster0
1697221675.229,48.686,1800.0,4.0,10.6,cluster0
1697221675.732,48.199,1100.0,5.0,10.6,cluster0
1697221676.235,49.66,1800.0,31.7,10.7,cluster0
1697221676.738,49.66,1800.0,41.2,10.6,cluster0
1697221677.24,49.173,1800.0,34.7,11.0,cluster0
1697221677.743,48.686,1800.0,3.5,11.0,cluster0
1697221678.245,48.199,1800.0,3.5,11.0,cluster0
1697221678.748,48.686,1800.0,4.0,11.0,cluster0
1697221679.25,48.199,1800.0,9.5,11.0,cluster0
1697221679.753,49.173,1800.0,6.0,11.1,cluster0
1697221680.256,49.173,1800.0,5.4,11.1,cluster0
