Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Classe
1697229519.372,48.686,1800.0,3.5,10.7,MQTT_bruteforce
1697229519.876,48.686,800.0,5.5,10.7,MQTT_bruteforce
1697229520.381,48.686,800.0,11.5,10.7,MQTT_bruteforce
1697229520.885,48.686,1100.0,14.4,10.7,MQTT_bruteforce
1697229521.388,49.173,1800.0,13.4,10.7,MQTT_bruteforce
1697229521.891,48.686,1800.0,12.6,9.7,MQTT_bruteforce
1697229522.394,49.173,1800.0,33.3,10.5,MQTT_bruteforce
1697229522.897,49.66,1800.0,25.5,10.6,MQTT_bruteforce
1697229523.4,49.173,1800.0,8.0,10.6,MQTT_bruteforce
1697229523.902,49.66,1800.0,7.0,10.6,MQTT_bruteforce
1697229524.405,49.173,1800.0,9.0,10.6,MQTT_bruteforce
1697229524.908,49.66,1800.0,8.9,10.6,MQTT_bruteforce
1697229525.411,49.173,1800.0,8.5,10.6,MQTT_bruteforce
1697229525.913,50.147,1800.0,6.5,10.6,MQTT_bruteforce
1697229526.417,49.66,1100.0,8.1,10.6,MQTT_bruteforce
1697229526.921,48.199,900.0,13.9,10.6,MQTT_bruteforce
1697229527.424,48.199,1800.0,11.5,10.6,MQTT_bruteforce
1697229527.927,50.147,1800.0,7.1,10.6,MQTT_bruteforce
1697229528.432,48.199,1800.0,27.7,10.3,MQTT_bruteforce
1697229528.935,49.66,1800.0,35.5,10.6,MQTT_bruteforce
1697229529.438,49.66,1800.0,9.0,10.6,MQTT_bruteforce
1697229529.94,49.173,1800.0,9.0,10.6,MQTT_bruteforce
1697229530.443,49.66,1800.0,8.0,10.6,MQTT_bruteforce
1697229530.946,49.173,1800.0,7.6,10.6,MQTT_bruteforce
1697229531.448,49.66,1800.0,9.5,10.6,MQTT_bruteforce
1697229531.951,48.686,1800.0,7.5,10.6,MQTT_bruteforce
1697229532.456,48.686,700.0,9.5,10.6,MQTT_bruteforce
1697229532.961,49.173,700.0,13.4,10.6,MQTT_bruteforce
1697229533.468,48.686,700.0,14.4,10.6,MQTT_bruteforce
1697229533.974,48.686,600.0,8.0,10.6,MQTT_bruteforce
1697229534.477,49.66,1800.0,28.7,10.4,MQTT_bruteforce
1697229534.979,49.66,1800.0,27.8,10.6,MQTT_bruteforce
1697229535.482,49.173,1800.0,2.0,10.6,MQTT_bruteforce
1697229535.984,48.686,1800.0,2.0,10.6,MQTT_bruteforce
1697229536.488,48.199,1800.0,2.5,10.6,MQTT_bruteforce
1697229536.991,48.686,1800.0,5.1,10.6,MQTT_bruteforce
1697229537.493,48.686,1800.0,6.5,10.6,MQTT_bruteforce
1697229537.996,48.686,1800.0,12.5,10.7,MQTT_bruteforce
1697229538.498,49.173,1800.0,8.5,10.7,MQTT_bruteforce
1697229539.001,49.173,1800.0,8.5,10.7,MQTT_bruteforce
1697229539.504,48.686,1800.0,11.6,10.7,MQTT_bruteforce
1697229540.007,49.173,1800.0,7.6,10.7,MQTT_bruteforce
1697229540.51,49.173,1800.0,23.0,10.3,MQTT_bruteforce
1697229541.013,49.66,1800.0,35.0,10.7,MQTT_bruteforce
1697229541.516,48.686,1800.0,4.0,10.7,MQTT_bruteforce
1697229542.018,49.173,1800.0,3.5,10.7,MQTT_bruteforce
1697229542.521,48.686,1800.0,4.0,10.7,MQTT_bruteforce
1697229543.023,48.199,1800.0,4.0,10.7,MQTT_bruteforce
1697229543.526,48.686,1800.0,3.5,10.6,MQTT_bruteforce
1697229544.028,47.712,1800.0,7.4,10.6,MQTT_bruteforce
1697229544.533,48.686,800.0,10.4,10.6,MQTT_bruteforce
1697229545.038,48.686,700.0,11.0,10.6,MQTT_bruteforce
1697229545.545,48.199,700.0,13.2,10.6,MQTT_bruteforce
1697229546.048,48.686,1800.0,11.9,10.6,MQTT_bruteforce
1697229546.551,49.66,1800.0,19.9,10.0,MQTT_bruteforce
1697229547.055,50.147,1800.0,37.4,10.5,MQTT_bruteforce
1697229547.558,50.147,1800.0,16.4,10.6,MQTT_bruteforce
1697229548.06,48.199,1800.0,9.0,10.6,MQTT_bruteforce
1697229548.563,48.686,1800.0,9.6,10.6,MQTT_bruteforce
1697229549.066,48.686,1800.0,9.0,10.6,MQTT_bruteforce
1697229549.568,49.173,1800.0,6.5,10.7,MQTT_bruteforce
1697229550.071,48.199,1800.0,7.4,10.7,MQTT_bruteforce
1697229550.574,49.173,1800.0,4.0,10.7,MQTT_bruteforce
1697229551.078,48.686,800.0,5.9,10.7,MQTT_bruteforce
1697229551.582,48.686,800.0,8.3,10.7,MQTT_bruteforce
1697229552.088,48.199,900.0,11.9,10.7,MQTT_bruteforce
1697229552.593,47.225,900.0,13.1,10.6,MQTT_bruteforce
1697229553.096,48.686,1800.0,35.7,10.4,MQTT_bruteforce
1697229553.599,49.173,1800.0,32.7,10.6,MQTT_bruteforce
1697229554.101,49.66,1800.0,7.9,10.6,MQTT_bruteforce
1697229554.605,49.66,1800.0,8.5,10.6,MQTT_bruteforce
1697229555.108,48.199,1800.0,9.0,10.6,MQTT_bruteforce
1697229555.611,49.66,1800.0,8.5,10.6,MQTT_bruteforce
1697229556.113,48.199,1800.0,9.3,10.6,MQTT_bruteforce
1697229556.616,49.66,1800.0,9.4,10.6,MQTT_bruteforce
1697229557.118,50.147,1800.0,9.0,10.6,MQTT_bruteforce
1697229557.62,48.686,1800.0,8.5,10.6,MQTT_bruteforce
1697229558.125,49.173,800.0,11.0,10.6,MQTT_bruteforce
1697229558.627,48.686,1800.0,11.6,10.7,MQTT_bruteforce
1697229559.13,48.686,1800.0,21.8,10.2,MQTT_bruteforce
1697229559.632,49.66,1800.0,41.9,10.6,MQTT_bruteforce
1697229560.135,49.173,1800.0,7.9,10.6,MQTT_bruteforce
1697229560.638,47.712,1800.0,8.4,10.6,MQTT_bruteforce
1697229561.141,48.199,1800.0,8.0,10.6,MQTT_bruteforce
1697229561.643,49.66,1800.0,10.0,10.6,MQTT_bruteforce
1697229562.146,50.147,1800.0,6.5,10.6,MQTT_bruteforce
1697229562.648,48.686,1800.0,6.0,10.6,MQTT_bruteforce
1697229563.151,48.199,1800.0,8.1,10.6,MQTT_bruteforce
1697229563.655,48.199,800.0,9.5,10.6,MQTT_bruteforce
1697229564.158,48.199,1800.0,12.0,10.6,MQTT_bruteforce
1697229564.66,49.173,1800.0,7.9,10.6,MQTT_bruteforce
1697229565.164,48.686,1800.0,28.9,10.3,MQTT_bruteforce
1697229565.666,49.66,1800.0,32.3,10.6,MQTT_bruteforce
1697229566.169,49.66,1800.0,3.5,10.6,MQTT_bruteforce
1697229566.672,49.66,1800.0,5.4,10.6,MQTT_bruteforce
1697229567.174,48.686,1800.0,5.5,10.6,MQTT_bruteforce
1697229567.677,48.686,1800.0,6.0,10.6,MQTT_bruteforce
1697229568.179,48.686,1800.0,8.1,10.6,MQTT_bruteforce
1697229568.684,48.199,1800.0,10.4,10.6,MQTT_bruteforce
1697229569.189,49.173,700.0,12.6,10.6,MQTT_bruteforce
1697229569.697,47.712,800.0,14.7,10.6,MQTT_bruteforce
1697229570.2,48.686,1800.0,15.3,10.6,MQTT_bruteforce
1697229570.703,48.686,1800.0,10.3,10.6,MQTT_bruteforce
1697229571.208,49.173,1800.0,18.6,10.2,MQTT_bruteforce
1697229571.714,50.634,1800.0,41.7,10.6,MQTT_bruteforce
1697229572.216,48.199,1800.0,9.4,10.7,MQTT_bruteforce
1697229572.719,49.173,1800.0,8.1,10.7,MQTT_bruteforce
1697229573.221,48.686,1800.0,9.4,10.7,MQTT_bruteforce
1697229573.724,49.173,1800.0,9.0,10.7,MQTT_bruteforce
1697229574.227,49.66,1800.0,10.0,10.7,MQTT_bruteforce
1697229574.729,49.173,1800.0,9.5,10.7,MQTT_bruteforce
1697229575.233,48.686,900.0,10.0,10.7,MQTT_bruteforce
1697229575.737,49.66,1000.0,13.4,10.7,MQTT_bruteforce
1697229576.241,48.199,1100.0,11.6,10.7,MQTT_bruteforce
1697229576.744,49.173,1200.0,14.0,10.7,MQTT_bruteforce
1697229577.249,48.199,1800.0,16.9,9.6,MQTT_bruteforce
1697229577.751,49.66,1800.0,31.3,10.5,MQTT_bruteforce
1697229578.254,49.173,1800.0,29.1,10.7,MQTT_bruteforce
1697229578.756,48.686,1800.0,6.1,10.7,MQTT_bruteforce
1697229579.259,49.173,1800.0,8.0,10.7,MQTT_bruteforce
1697229579.762,48.199,1800.0,9.0,10.7,MQTT_bruteforce
1697229580.264,49.66,1800.0,10.0,10.7,MQTT_bruteforce
1697229580.767,49.173,1800.0,8.5,10.7,MQTT_bruteforce
1697229581.269,49.173,1800.0,5.5,10.7,MQTT_bruteforce
1697229581.772,48.686,1800.0,4.0,10.7,MQTT_bruteforce
1697229582.276,49.173,800.0,6.9,10.7,MQTT_bruteforce
1697229582.781,49.173,800.0,7.4,10.7,MQTT_bruteforce
1697229583.285,48.199,800.0,6.0,10.7,MQTT_bruteforce
1697229583.789,49.66,1800.0,25.4,10.4,MQTT_bruteforce
1697229584.291,50.634,1800.0,33.8,10.7,MQTT_bruteforce
1697229584.794,48.686,1800.0,5.1,10.7,MQTT_bruteforce
1697229585.296,48.686,1800.0,8.5,10.7,MQTT_bruteforce
1697229585.799,48.686,1800.0,11.8,10.7,MQTT_bruteforce
1697229586.302,49.173,1800.0,10.9,10.7,MQTT_bruteforce
1697229586.804,48.686,1800.0,9.4,10.7,MQTT_bruteforce
1697229587.307,49.173,1800.0,7.5,10.7,MQTT_bruteforce
1697229587.81,48.686,1800.0,10.3,10.7,MQTT_bruteforce
1697229588.312,47.712,1800.0,8.9,10.7,MQTT_bruteforce
1697229588.816,48.686,1000.0,13.2,10.7,MQTT_bruteforce
1697229589.32,48.686,1000.0,11.7,10.7,MQTT_bruteforce
1697229589.823,48.686,1800.0,22.9,10.1,MQTT_bruteforce
1697229590.325,50.634,1800.0,42.3,10.6,MQTT_bruteforce
1697229590.829,49.66,1800.0,10.6,10.6,MQTT_bruteforce
1697229591.331,49.66,1800.0,9.0,10.6,MQTT_bruteforce
1697229591.834,49.173,1800.0,7.5,10.6,MQTT_bruteforce
1697229592.336,48.686,1800.0,7.6,10.6,MQTT_bruteforce
1697229592.839,48.686,1800.0,8.6,10.6,MQTT_bruteforce
1697229593.342,48.686,1800.0,6.5,10.6,MQTT_bruteforce
1697229593.844,48.686,1800.0,6.0,10.6,MQTT_bruteforce
1697229594.347,49.173,1800.0,6.0,10.6,MQTT_bruteforce
1697229594.851,48.686,1200.0,10.4,10.7,MQTT_bruteforce
1697229595.356,48.686,1000.0,8.7,10.7,MQTT_bruteforce
1697229595.86,48.686,800.0,10.0,10.6,MQTT_bruteforce
1697229596.364,50.147,1800.0,32.5,10.4,MQTT_bruteforce
1697229596.867,49.173,1800.0,31.8,10.6,MQTT_bruteforce
1697229597.369,48.686,1800.0,4.5,10.6,MQTT_bruteforce
1697229597.872,48.686,1800.0,5.4,10.6,MQTT_bruteforce
1697229598.374,48.199,1800.0,4.5,10.6,MQTT_bruteforce
1697229598.877,48.199,1800.0,4.0,10.6,MQTT_bruteforce
1697229599.38,48.686,1800.0,5.5,10.6,MQTT_bruteforce
1697229599.882,48.686,1800.0,3.5,10.6,MQTT_bruteforce
1697229600.385,48.199,1800.0,3.0,10.6,MQTT_bruteforce
1697229600.887,47.712,1800.0,3.5,10.6,MQTT_bruteforce
1697229601.392,47.712,800.0,9.6,10.5,MQTT_bruteforce
1697229601.898,48.686,700.0,7.0,10.5,MQTT_bruteforce
1697229602.401,48.199,1800.0,29.7,10.4,MQTT_bruteforce
1697229602.904,48.686,1800.0,23.4,10.6,MQTT_bruteforce
1697229603.406,48.199,1800.0,2.5,10.6,MQTT_bruteforce
1697229603.909,49.173,1800.0,2.5,10.6,MQTT_bruteforce
1697229604.412,48.686,1800.0,10.1,10.7,MQTT_bruteforce
1697229604.914,48.686,1800.0,8.9,10.7,MQTT_bruteforce
1697229605.416,49.173,1800.0,8.6,10.7,MQTT_bruteforce
1697229605.919,48.199,1800.0,8.5,10.7,MQTT_bruteforce
1697229606.422,49.173,1800.0,7.6,10.7,MQTT_bruteforce
1697229606.924,48.686,1800.0,6.5,10.7,MQTT_bruteforce
1697229607.428,48.199,900.0,11.4,10.7,MQTT_bruteforce
1697229607.931,48.686,1800.0,14.0,10.7,MQTT_bruteforce
1697229608.434,48.686,1800.0,25.4,10.3,MQTT_bruteforce
1697229608.937,49.173,1800.0,38.0,10.6,MQTT_bruteforce
1697229609.439,48.199,1800.0,8.4,10.6,MQTT_bruteforce
1697229609.942,48.686,1800.0,6.6,10.6,MQTT_bruteforce
1697229610.445,49.66,1800.0,7.5,10.7,MQTT_bruteforce
1697229610.947,48.686,1800.0,7.1,10.7,MQTT_bruteforce
1697229611.45,49.173,1800.0,11.8,10.7,MQTT_bruteforce
1697229611.953,49.173,1800.0,8.5,10.7,MQTT_bruteforce
1697229612.456,48.686,1800.0,8.5,10.7,MQTT_bruteforce
1697229612.96,49.173,1000.0,8.5,10.7,MQTT_bruteforce
1697229613.464,48.199,1100.0,11.6,10.7,MQTT_bruteforce
1697229613.968,49.173,900.0,13.4,10.7,MQTT_bruteforce
1697229614.471,50.147,1800.0,29.4,10.2,MQTT_bruteforce
1697229614.973,48.686,1800.0,38.5,10.6,MQTT_bruteforce
1697229615.476,48.686,1800.0,6.5,10.6,MQTT_bruteforce
1697229615.978,48.686,1800.0,6.5,10.6,MQTT_bruteforce
1697229616.481,49.66,1800.0,10.4,10.6,MQTT_bruteforce
1697229616.984,49.66,1800.0,9.4,10.6,MQTT_bruteforce
1697229617.486,49.173,1800.0,9.3,10.6,MQTT_bruteforce
1697229617.989,49.173,1800.0,7.0,10.6,MQTT_bruteforce
1697229618.491,49.173,1800.0,7.5,10.7,MQTT_bruteforce
1697229618.994,48.686,1800.0,6.1,10.7,MQTT_bruteforce
1697229619.498,48.686,800.0,11.9,10.6,MQTT_bruteforce
1697229620.002,48.199,1100.0,14.0,10.6,MQTT_bruteforce
1697229620.505,49.173,1800.0,15.7,10.1,MQTT_bruteforce
1697229621.008,49.173,1800.0,33.5,10.4,MQTT_bruteforce
1697229621.51,48.686,1800.0,30.3,10.6,MQTT_bruteforce
1697229622.013,49.66,1800.0,11.4,10.6,MQTT_bruteforce
1697229622.515,48.686,1800.0,5.5,10.6,MQTT_bruteforce
1697229623.018,48.686,1800.0,7.5,10.6,MQTT_bruteforce
1697229623.52,48.686,1800.0,9.0,10.6,MQTT_bruteforce
1697229624.023,48.686,1800.0,7.7,10.6,MQTT_bruteforce
1697229624.526,48.199,1800.0,8.0,10.6,MQTT_bruteforce
1697229625.028,48.199,1800.0,7.0,10.6,MQTT_bruteforce
1697229625.533,49.66,800.0,8.5,10.7,MQTT_bruteforce
1697229626.035,49.66,1800.0,14.6,10.7,MQTT_bruteforce
1697229626.538,50.147,1800.0,14.5,9.9,MQTT_bruteforce
1697229627.042,50.147,1800.0,33.2,10.5,MQTT_bruteforce
1697229627.544,48.199,1800.0,22.2,10.7,MQTT_bruteforce
1697229628.047,50.147,1800.0,8.5,10.7,MQTT_bruteforce
1697229628.55,48.686,1800.0,6.2,10.7,MQTT_bruteforce
1697229629.053,48.199,1800.0,8.9,10.7,MQTT_bruteforce
1697229629.556,49.173,1800.0,8.5,10.7,MQTT_bruteforce
1697229630.058,48.199,1800.0,8.1,10.7,MQTT_bruteforce
1697229630.561,49.173,1800.0,8.9,10.7,MQTT_bruteforce
1697229631.065,48.199,800.0,6.5,10.7,MQTT_bruteforce
1697229631.569,49.66,1800.0,12.0,10.7,MQTT_bruteforce
1697229632.072,49.173,1800.0,9.0,10.7,MQTT_bruteforce
1697229632.575,49.173,1800.0,16.4,10.1,MQTT_bruteforce
1697229633.081,49.66,1800.0,39.1,10.5,MQTT_bruteforce
1697229633.584,49.66,1800.0,13.4,10.6,MQTT_bruteforce
1697229634.087,49.173,1800.0,8.5,10.6,MQTT_bruteforce
1697229634.589,48.199,1800.0,7.5,10.6,MQTT_bruteforce
1697229635.092,48.686,1800.0,8.0,10.6,MQTT_bruteforce
1697229635.594,49.173,1800.0,6.1,10.6,MQTT_bruteforce
1697229636.097,49.66,1800.0,9.0,10.6,MQTT_bruteforce
1697229636.602,48.686,700.0,9.6,10.6,MQTT_bruteforce
1697229637.105,48.686,1800.0,5.5,10.6,MQTT_bruteforce
1697229637.607,50.147,1800.0,9.5,10.7,MQTT_bruteforce
1697229638.11,49.173,1800.0,8.1,10.7,MQTT_bruteforce
1697229638.613,48.686,1800.0,9.8,10.6,MQTT_bruteforce
1697229639.116,49.173,1800.0,33.5,10.5,MQTT_bruteforce
1697229639.618,49.66,1800.0,28.1,10.7,MQTT_bruteforce
1697229640.121,49.173,1800.0,7.0,10.7,MQTT_bruteforce
1697229640.624,48.686,1800.0,10.2,10.7,MQTT_bruteforce
1697229641.127,49.173,1800.0,7.5,10.7,normal
1697229641.632,50.147,800.0,8.6,10.7,normal
1697229642.137,48.686,700.0,12.0,10.7,normal
1697229642.643,48.199,700.0,14.1,10.7,normal
1697229643.146,48.199,1800.0,8.5,10.7,normal
1697229643.649,49.173,1800.0,6.4,10.7,normal
1697229644.152,48.199,1800.0,4.5,10.7,normal
1697229644.654,49.66,1800.0,4.0,10.7,normal
1697229645.157,48.686,1800.0,21.4,10.3,normal
1697229645.659,49.173,1800.0,29.6,10.7,normal
1697229646.162,49.173,1800.0,3.5,10.7,normal
1697229646.664,48.686,1800.0,4.0,10.7,normal
1697229647.167,48.199,1800.0,3.5,10.7,normal
1697229647.669,48.199,1800.0,4.5,10.7,normal
1697229648.176,48.199,625.0,5.0,10.7,normal
1697229648.681,48.199,700.0,7.5,10.7,normal
1697229649.188,47.712,600.0,7.4,10.7,normal
1697229649.694,48.199,600.0,5.4,10.7,normal
1697229650.206,48.199,600.0,6.8,10.7,normal
1697229650.713,47.225,600.0,3.5,10.7,normal
1697229651.216,48.199,1800.0,18.8,10.2,normal
1697229651.719,48.686,1800.0,38.0,10.6,normal
1697229652.221,49.173,1800.0,6.9,10.7,normal
1697229652.724,48.686,1800.0,4.0,10.7,normal
1697229653.227,48.686,1800.0,5.4,10.7,normal
1697229653.73,48.686,1800.0,3.5,10.7,normal
1697229654.232,48.199,1800.0,4.0,10.7,normal
1697229654.735,48.686,1800.0,5.0,10.7,normal
1697229655.238,48.199,1800.0,4.0,10.7,normal
1697229655.74,48.686,1800.0,4.0,10.7,normal
1697229656.245,48.686,700.0,3.0,10.7,normal
1697229656.749,47.712,900.0,7.0,10.7,normal
1697229657.256,47.225,900.0,8.9,10.5,normal
1697229657.76,48.199,1800.0,28.5,10.5,normal
1697229658.262,48.686,1800.0,21.5,10.7,normal
1697229658.765,48.686,1800.0,4.5,10.7,normal
1697229659.268,49.173,1800.0,5.9,10.6,normal
1697229659.77,47.712,1800.0,3.5,10.7,normal
1697229660.273,48.199,1800.0,4.0,10.6,normal
1697229660.776,48.686,1800.0,3.0,10.6,normal
1697229661.278,48.686,1800.0,4.5,10.7,normal
1697229661.781,48.686,1800.0,3.5,10.6,normal
1697229662.286,48.686,700.0,4.0,10.7,normal
1697229662.791,48.199,600.0,4.0,10.7,normal
1697229663.297,48.686,600.0,4.4,10.7,normal
1697229663.801,48.199,1800.0,23.9,10.4,normal
1697229664.303,49.173,1800.0,32.7,10.6,normal
1697229664.806,48.686,1800.0,4.0,10.6,normal
1697229665.308,48.199,1800.0,3.5,10.6,normal
1697229665.811,48.686,1800.0,4.5,10.6,normal
1697229666.313,48.199,1800.0,4.5,10.6,normal
1697229666.816,47.712,1800.0,14.4,10.6,normal
1697229667.319,48.686,1800.0,4.0,10.6,normal
1697229667.821,48.686,1800.0,5.0,10.6,normal
1697229668.324,48.199,1800.0,3.5,10.6,normal
1697229668.828,48.199,900.0,5.9,10.6,normal
1697229669.332,47.225,800.0,5.0,10.6,normal
1697229669.835,47.712,1800.0,18.5,10.1,normal
1697229670.338,48.686,1800.0,36.1,10.6,normal
1697229670.84,48.686,1800.0,5.5,10.6,normal
1697229671.343,47.712,1800.0,4.5,10.6,normal
1697229671.846,48.686,1800.0,4.5,10.6,normal
1697229672.348,48.199,1800.0,4.9,10.7,normal
1697229672.851,48.199,1800.0,3.5,10.7,normal
1697229673.353,48.199,1800.0,4.5,10.6,normal
1697229673.856,47.225,1800.0,4.0,10.6,normal
1697229674.358,47.712,1800.0,3.5,10.6,normal
1697229674.862,48.199,900.0,4.0,10.6,normal
1697229675.368,47.225,700.0,6.3,10.6,normal
1697229675.872,47.712,1800.0,13.8,9.8,normal
1697229676.376,48.686,1800.0,34.5,10.6,normal
1697229676.879,47.712,1800.0,14.1,10.6,normal
1697229677.381,47.712,1800.0,3.5,10.6,normal
1697229677.884,47.712,1800.0,5.0,10.6,normal
1697229678.387,47.225,1800.0,3.5,10.6,normal
1697229678.889,47.712,1800.0,4.5,10.6,normal
1697229679.392,47.712,1800.0,3.0,10.6,normal
1697229679.894,47.225,1800.0,4.0,10.6,normal
1697229680.397,48.199,1800.0,4.0,10.6,normal
1697229680.902,47.712,700.0,4.9,10.6,normal
1697229681.406,47.225,900.0,6.4,10.6,normal
1697229681.909,47.712,1800.0,17.5,10.2,normal
1697229682.412,48.199,1800.0,38.1,10.6,normal
1697229682.915,47.712,1800.0,5.0,10.6,normal
1697229683.417,48.199,1800.0,4.0,10.7,normal
1697229683.92,47.225,1800.0,5.0,10.7,normal
1697229684.423,47.712,1800.0,3.5,10.7,normal
1697229684.925,48.686,1800.0,4.0,10.7,normal
1697229685.428,47.225,1800.0,3.0,10.7,normal
1697229685.93,46.738,1800.0,3.5,10.7,normal
1697229686.433,47.712,1800.0,5.5,10.7,normal
1697229686.938,47.225,700.0,3.4,10.7,normal
1697229687.443,48.199,600.0,4.0,10.7,normal
1697229687.947,47.712,1100.0,9.5,9.5,normal
1697229688.451,48.686,1800.0,27.7,10.4,normal
1697229688.954,47.712,1800.0,20.7,10.6,normal
1697229689.456,46.738,1800.0,4.0,10.6,normal
1697229689.959,48.199,1800.0,3.9,10.6,normal
1697229690.461,47.712,1800.0,3.5,10.6,normal
1697229690.964,47.712,1800.0,4.0,10.6,normal
1697229691.467,47.712,1800.0,5.0,10.6,normal
1697229691.969,47.712,1800.0,4.5,10.6,normal
1697229692.472,47.712,1800.0,3.9,10.6,normal
1697229692.974,46.738,1800.0,3.5,10.6,normal
1697229693.48,47.225,600.0,5.0,10.6,normal
1697229693.985,45.764,800.0,6.9,10.6,normal
1697229694.488,47.712,1800.0,26.4,10.4,normal
1697229694.991,47.712,1800.0,29.5,10.6,normal
1697229695.493,47.225,1800.0,4.0,10.6,normal
1697229695.996,47.225,1800.0,5.4,10.6,normal
1697229696.498,47.712,1800.0,4.0,10.6,normal
1697229697.001,46.738,1800.0,3.5,10.6,normal
1697229697.504,47.712,1800.0,4.0,10.7,normal
1697229698.006,47.712,1800.0,4.0,10.7,normal
1697229698.509,47.225,1800.0,4.5,10.7,normal
1697229699.011,47.225,1800.0,5.4,10.7,normal
1697229699.515,46.251,900.0,5.0,10.7,normal
1697229700.02,46.738,800.0,6.4,10.6,normal
1697229700.523,47.225,1800.0,30.0,10.5,normal
1697229701.026,47.225,1800.0,26.9,10.7,normal
1697229701.528,47.225,1800.0,4.0,10.7,normal
1697229702.031,47.712,1800.0,5.4,10.7,normal
1697229702.533,47.712,1800.0,3.0,10.7,normal
1697229703.036,47.225,1800.0,5.4,10.7,normal
1697229703.538,46.251,1800.0,2.5,10.7,normal
1697229704.041,46.738,1800.0,4.9,10.7,normal
1697229704.544,46.251,1800.0,3.5,10.7,normal
1697229705.046,46.738,1800.0,3.5,10.7,normal
1697229705.55,45.764,900.0,4.5,10.7,normal
1697229706.053,45.764,1800.0,10.0,9.6,normal
1697229706.556,47.712,1800.0,31.3,10.6,normal
1697229707.059,46.251,1800.0,19.8,10.7,normal
1697229707.561,46.738,1800.0,3.5,10.7,normal
1697229708.064,47.225,1800.0,4.5,10.7,normal
1697229708.566,46.738,1800.0,5.0,10.7,normal
1697229709.069,46.738,1800.0,4.0,10.7,normal
1697229709.572,46.738,1800.0,4.4,10.7,normal
1697229710.074,46.738,1800.0,4.0,10.7,normal
1697229710.576,46.738,1800.0,4.0,10.7,normal
1697229711.081,47.225,700.0,4.4,10.7,normal
1697229711.586,46.738,700.0,6.9,10.7,normal
1697229712.091,45.764,800.0,6.4,10.7,normal
1697229712.594,46.738,1800.0,28.9,10.4,normal
1697229713.097,46.251,1800.0,26.1,10.6,normal
1697229713.599,46.251,1800.0,3.5,10.6,normal
1697229714.102,47.225,1800.0,4.0,10.6,normal
1697229714.604,45.764,1800.0,4.4,10.7,normal
1697229715.107,46.738,1800.0,5.4,10.7,normal
1697229715.609,45.764,1800.0,4.0,10.7,normal
1697229716.112,46.251,1800.0,3.5,10.7,normal
1697229716.615,45.764,1800.0,4.9,10.7,normal
1697229717.117,46.738,1800.0,4.0,10.7,normal
1697229717.623,46.738,600.0,4.9,10.7,normal
1697229718.127,46.251,800.0,4.5,10.7,normal
1697229718.63,46.251,1800.0,22.1,10.3,normal
1697229719.133,47.225,1800.0,34.5,10.7,normal
1697229719.636,47.225,1800.0,3.0,10.6,normal
1697229720.138,46.251,1800.0,3.0,10.6,normal
1697229720.641,45.764,1800.0,3.5,10.6,normal
1697229721.143,46.251,1800.0,4.5,10.6,normal
1697229721.646,45.764,1800.0,2.0,10.6,normal
1697229722.148,45.277,1800.0,1.5,10.7,normal
1697229722.651,46.251,1800.0,3.0,10.6,normal
1697229723.154,46.251,1800.0,3.0,10.6,normal
1697229723.659,46.251,600.0,2.0,10.6,normal
1697229724.162,46.738,1800.0,10.5,10.7,normal
1697229724.664,47.712,1800.0,16.3,10.2,normal
1697229725.167,48.199,1800.0,37.5,10.6,normal
1697229725.67,47.712,1800.0,4.0,10.6,normal
1697229726.173,46.738,1800.0,3.5,10.6,normal
1697229726.676,46.251,1800.0,5.0,10.7,normal
1697229727.179,46.251,1800.0,3.5,10.7,normal
1697229727.682,46.251,1800.0,4.5,10.7,normal
1697229728.185,46.738,1800.0,3.5,10.7,normal
1697229728.687,46.251,1800.0,3.0,10.7,normal
1697229729.194,46.251,700.0,3.9,10.7,normal
1697229729.701,45.764,600.0,5.9,10.7,normal
1697229730.207,45.764,600.0,5.4,10.7,normal
1697229730.71,46.738,1800.0,23.1,10.3,normal
1697229731.213,47.225,1800.0,31.3,10.6,normal
1697229731.716,47.225,1800.0,5.4,10.6,normal
1697229732.218,46.738,1800.0,3.5,10.6,normal
1697229732.72,46.738,1800.0,4.0,10.6,normal
1697229733.223,45.764,1800.0,3.5,10.6,normal
1697229733.726,45.277,1800.0,4.0,10.6,normal
1697229734.228,47.225,1800.0,5.4,10.6,normal
1697229734.731,46.738,1800.0,4.0,10.6,normal
1697229735.233,47.225,1800.0,3.5,10.6,normal
1697229735.739,46.738,600.0,6.4,10.6,normal
1697229736.245,45.764,600.0,5.9,10.6,normal
1697229736.748,45.277,1800.0,17.4,10.3,normal
1697229737.25,46.251,1800.0,37.3,10.7,normal
1697229737.753,46.738,1800.0,5.0,10.7,normal
1697229738.255,46.738,1800.0,3.5,10.7,normal
1697229738.758,46.251,1800.0,3.5,10.7,normal
1697229739.26,46.251,1800.0,4.0,10.7,normal
1697229739.763,46.251,1800.0,4.0,10.7,normal
1697229740.266,46.738,1800.0,4.5,10.7,normal
1697229740.768,45.764,1800.0,3.5,10.7,normal
1697229741.291,45.764,1800.0,5.7,10.7,normal
1697229741.795,45.277,900.0,4.5,10.7,normal
1697229742.299,44.79,900.0,5.9,10.7,normal
1697229742.802,46.251,1800.0,11.5,9.7,normal
1697229743.305,46.738,1800.0,28.9,10.6,normal
1697229743.808,46.251,1800.0,19.9,10.7,normal
1697229744.311,46.251,1800.0,3.5,10.7,normal
